date,patch,blue_team,red_team,winner,blue_bans,red_bans,blue_picks,red_picks,blue_roster,red_roster,length,blue_gold,blue_kills,blue_towers,blue_dragons,blue_barons,blue_rift_heralds,red_gold,red_kills,red_towers,red_dragons,red_barons,red_rift_heralds
2021-02-07 00:50:00,11.2,Golden Guardians,Immortals,Golden Guardians,"Seraphine,Pantheon,Irelia,Gragas,Alistar","Udyr,Camille,Senna,Jayce,Gnar","Gangplank,Olaf,Twisted Fate,Xayah,Rakan","Ivern,Hecarim,Orianna,Kai'Sa,Rell","Niles,Iconic,Ablazeolive,Stixxay,Newbie","Revenge (Mohamed Kaddoura),Xerxe,Insanity,Raes,Destiny (Mitchell Shaw)",48:00,89190,9,10,5,2,0,82722,15,6,3,1,2
2021-02-06 23:51:00,11.2,Cloud9,TSM,Cloud9,"Rell,Renekton,Nidalee,Galio,Orianna","Pantheon,Olaf,Twisted Fate,Senna,Thresh","Jax,Udyr,Azir,Miss Fortune,Alistar","Camille,Taliyah,Corki,Kai'Sa,Leona","Fudge,Blaber,Perkz,Zven,Vulcan (Philippe Laflamme)","Huni,Spica,PowerOfEvil,Lost,SwordArt",28:31,62279,26,8,3,2,1,44729,10,2,1,0,1
2021-02-06 22:36:00,11.2,100 Thieves,Counter Logic Gaming,100 Thieves,"Irelia,Udyr,Pantheon,Gnar,Gangplank","Galio,Twisted Fate,Olaf,Alistar,Sett","Renekton,Taliyah,Syndra,Kai'Sa,Leona","Gragas,Nocturne,Orianna,Samira,Rell","Ssumday,Closer (Can Çelik),Damonte,FBI,huhi","Finn,Griffin (Raymond Griffin),rjs,WildTurtle,Smoothie",49:48,93422,21,10,3,2,1,84662,23,6,4,1,1
2021-02-06 21:40:00,11.2,Team Liquid,Dignitas,Team Liquid,"Olaf,Gnar,Kai'Sa,Kindred,Jarvan IV","Gangplank,Pantheon,Seraphine,Senna,Aphelios","Renekton,Udyr,Orianna,Miss Fortune,Thresh","Gragas,Dr. Mundo,Azir,Xayah,Blitzcrank","Alphari,Santorin,Jensen,Tactical,CoreJJ","FakeGod,Dardoch,Soligo,Neo (Toàn Trần),aphromoo",27:42,52757,9,9,3,1,1,42242,6,1,1,0,1
2021-02-06 20:33:00,11.2,FlyQuest,Evil Geniuses.NA,Evil Geniuses.NA,"Renekton,Xayah,Udyr,Gragas,Ryze","Olaf,Seraphine,Pantheon,Miss Fortune,Orianna","Camille,Taliyah,Twisted Fate,Senna,Alistar","Shen,Hecarim,LeBlanc,Kai'Sa,Rell","Licorice,Josedeodo,Palafox,Johnsun,Diamond (David Bérubé)","Impact,Svenskeren,Jiizuke,Deftly,IgNar",33:58,57034,14,2,1,0,2,63990,22,10,4,1,0
2021-02-06 19:21:00,11.2,Fnatic,G2 Esports,Fnatic,"Senna,Twisted Fate,Udyr,Blitzcrank,Galio","Olaf,Pantheon,Renekton,Gangplank,Aatrox","Volibear,Taliyah,Azir,Aphelios,Thresh","Camille,Lillia,Zoe,Kai'Sa,Alistar","Bwipo,Selfmade,Nisqy,Upset,Hylissang","Wunder,Jankos,Caps,Rekkles,Mikyx",28:34,54802,19,8,3,1,1,45802,9,3,1,0,1
2021-02-06 18:24:00,11.2,Rogue (European Team),Astralis,Rogue (European Team),"Renekton,Udyr,Pantheon,Azir,Orianna","Olaf,Taliyah,Twisted Fate,Rell,Alistar","Kennen,Lillia,Lucian,Kai'Sa,Blitzcrank","Gnar,Skarner,Syndra,Caitlyn,Thresh","Odoamne,Inspired,Larssen,Hans sama,Trymbi","WhiteKnight,Zanzarah,nukeduck,Jeskla,promisq",36:27,67302,19,8,1,0,2,59114,8,4,4,1,0
2021-02-06 18:03:00,11.2,MAD Lions,Team Vitality,MAD Lions,"Twisted Fate,Udyr,Renekton,Rell,Gangplank","Taliyah,Camille,Thresh,Senna,Ashe","Aatrox,Olaf,Azir,Seraphine,Nautilus","Gragas,Pantheon,Syndra,Kai'Sa,Leona","Armut,Elyoya,Humanoid,Carzzy,Kaiser","Szygenda,Skeanz,Milica,Comp,Labrov",28:07,51436,11,9,3,1,1,44372,7,3,1,0,1
2021-02-06 16:14:00,11.2,Excel Esports,SK Gaming,Excel Esports,"Kalista,Taliyah,Twisted Fate,Leona,Rell","Kai'Sa,Olaf,Udyr,Draven,Thresh","Gragas,Pantheon,Azir,Xayah,Rakan","Renekton,Nidalee,Syndra,Miss Fortune,Alistar","Kryze,Dan (Daniel Hockley),Czekolad,Patrik,Tore","Jenax,TynX,Blue (Ersin Gören),Jezu,Treatz",29:00,53033,16,8,4,0,1,45741,4,2,0,0,1
2021-02-06 15:12:00,11.2,Misfits Gaming,FC Schalke 04 Esports,FC Schalke 04 Esports,"Twisted Fate,Azir,Camille,Orianna,Viktor","Zoe,Renekton,Taliyah,Alistar,Thresh","Gnar,Olaf,Syndra,Xayah,Rakan","Gangplank,Pantheon,Ekko,Kai'Sa,Rell","HiRit,Razork,Vetheo,Kobbe,Vander","BrokenBlade,Gilius,Abbedagge,Neon (Matúš Jakubčík),LIMIT (Dino Tot)",33:05,55578,9,2,2,0,1,67175,19,10,3,1,1
2021-02-06 12:45:00,11.2,Top Esports,FunPlus Phoenix,FunPlus Phoenix,"Renekton,Twisted Fate,Olaf,Sett,Gnar","Zoe,Gragas,Samira,Alistar,Seraphine","Camille,Pantheon,Syndra,Senna,Tahm Kench","Kennen,Taliyah,Kled,Kai'Sa,Rell","369,Karsa,knight (Zhuo Ding),JackeyLove,Zhuo","Nuguri,Bo,Doinb,Lwx,Crisp",29:37,50288,12,3,3,0,,61083,25,8,2,1,
2021-02-06 11:58:00,11.2,FunPlus Phoenix,Top Esports,FunPlus Phoenix,"Zoe,Samira,Gragas,Alistar,Seraphine","Olaf,Renekton,Twisted Fate,Ryze,Camille","Gnar,Pantheon,Rumble,Xayah,Rell","Gangplank,Udyr,Orianna,Kai'Sa,Leona","Nuguri,Bo,Doinb,Lwx,Crisp","369,Karsa,knight (Zhuo Ding),JackeyLove,Zhuo",25:50,52418,20,7,2,1,,45187,6,3,2,0,
2021-02-06 11:58:00,11.2,KT Rolster,Afreeca Freecs,KT Rolster,"Pantheon,Lulu,Taliyah,Graves,Hecarim","Udyr,Olaf,Seraphine,Azir,Jayce","Irelia,Lillia,Viktor,Samira,Rell","Gnar,Nidalee,Sett,Kai'Sa,Alistar","Doran (Choi Hyeon-joon),Blank,Ucal,HyBriD (Lee Woo-jin),Zzus","Kiin,Dread (Lee Jin-hyeok),Fly (Song Yong-jun),Bang,Lehends",42:57,80701,20,8,3,2,1,72565,15,3,2,0,1
2021-02-06 11:03:00,11.2,Afreeca Freecs,KT Rolster,Afreeca Freecs,"Udyr,Azir,Thresh,Yone,Orianna","Taliyah,Seraphine,Olaf,Gragas,Karthus","Camille,Pantheon,Syndra,Aphelios,Lulu","Gnar,Lillia,Viktor,Samira,Rell","Kiin,Dread (Lee Jin-hyeok),Fly (Song Yong-jun),Bang,Lehends","Doran (Choi Hyeon-joon),Blank,Ucal,HyBriD (Lee Woo-jin),Zzus",28:03,55286,16,11,3,1,2,44997,9,0,1,0,0
2021-02-06 10:57:00,11.2,Team WE,JD Gaming,JD Gaming,"Twisted Fate,Udyr,Zoe,Varus,Senna","Samira,Kai'Sa,Alistar,Camille,Tristana","Renekton,Pantheon,Orianna,Vayne,Leona","Gragas,Olaf,Azir,Jhin,Rell","Breathe,beishang,Shanks,Jiumeng,Missing","Zoom,Kanavi,Yagao,LokeN,LvMao",27:59,47089,8,3,1,0,,53718,16,7,3,1,
2021-02-06 10:09:00,11.2,JD Gaming,Team WE,JD Gaming,"Samira,Thresh,Alistar,Camille,Leona","Twisted Fate,Kai'Sa,Zoe,Aatrox,Seraphine","Renekton,Udyr,Azir,Varus,Rell","Gnar,Olaf,Orianna,Senna,Gragas","Zoom,Kanavi,Yagao,LokeN,LvMao","Breathe,beishang,Shanks,Jiumeng,Missing",28:30,56221,14,9,4,1,,46425,7,4,1,0,
2021-02-06 09:37:00,11.2,KT Rolster,Afreeca Freecs,KT Rolster,"Gragas,Seraphine,Graves,Rakan,Orianna","Udyr,Olaf,Thresh,Renekton,Azir","Gangplank,Taliyah,Syndra,Samira,Rell","Gnar,Karthus,Pantheon,Xayah,Lulu","Doran (Choi Hyeon-joon),Bonnie,Dove,HyBriD (Lee Woo-jin),Zzus","Kiin,Dread (Lee Jin-hyeok),Fly (Song Yong-jun),Bang,Lehends",37:01,74163,20,10,3,2,0,62825,7,3,3,0,1
2021-02-06 09:03:00,11.2,Bilibili Gaming,Oh My God,Oh My God,"Renekton,Olaf,Aphelios,Azir,Orianna","Twisted Fate,Pantheon,Camille,Alistar,Gnar","Gragas,Graves,Zoe,Kai'Sa,Leona","Aatrox,Udyr,Galio,Samira,Rell","Biubiu,Meteor,Zeka (Kim Geon-woo),Aiming,Jwei","New,Aki (Mao An),Wuming (Wang Xin),Eric (He Qiang),COLD",32:46,54132,8,3,0,0,,65814,29,8,5,2,
2021-02-06 08:31:00,11.2,Fredit BRION,T1,T1,"Samira,Aphelios,Gnar,Jayce,Udyr","Taliyah,Olaf,Rell,Ornn,Rakan","Gragas,Seraphine,Graves,Xayah,Alistar","Renekton,Pantheon,Orianna,Kai'Sa,Nautilus","Hoya,UmTi,Chieftain,Hena,Delight","Zeus,Ellim,Faker,Gumayusi,Keria",25:31,36003,1,0,1,0,0,53854,16,11,2,1,2
2021-02-06 08:07:00,11.2,Oh My God,Bilibili Gaming,Oh My God,"Twisted Fate,Pantheon,Samira,Syndra,Ekko","Kai'Sa,Renekton,Zoe,Orianna,Aatrox","Gnar,Olaf,Ryze,Aphelios,Thresh","Gangplank,Trundle,Azir,Miss Fortune,Leona","New,Aki (Mao An),Wuming (Wang Xin),Eric (He Qiang),COLD","Biubiu,Meteor,Zeka (Kim Geon-woo),Aiming,Jwei",36:22,72075,18,10,5,2,,60009,6,4,1,0,
2021-02-06 07:18:00,11.2,Bilibili Gaming,Oh My God,Bilibili Gaming,"Zoe,Renekton,Pantheon,Vayne,Xayah","Twisted Fate,Olaf,Kai'Sa,Orianna,Azir","Gnar,Udyr,Sylas,Samira,Rell","Camille,Taliyah,Galio,Tristana,Alistar","Biubiu,Meteor,Zeka (Kim Geon-woo),Aiming,Jwei","Alielie,Aki (Mao An),Wuming (Wang Xin),Eric (He Qiang),COLD",27:42,52688,16,7,3,1,,43847,5,1,1,0,
2021-02-06 06:38:00,11.2,T1,Fredit BRION,T1,"Nidalee,Seraphine,Olaf,Ornn,Malphite","Samira,Azir,Gnar,Renekton,Camille","Jayce,Taliyah,Sett,Aphelios,Thresh","Sion,Udyr,Syndra,Kai'Sa,Rell","Zeus,Ellim,Faker,Gumayusi,Keria","Hoya,UmTi,Chieftain,Hena,Delight",24:29,53132,19,10,3,1,2,34143,2,0,0,0,0
2021-02-06 03:07:00,11.2,Dignitas,Counter Logic Gaming,Dignitas,"Seraphine,Pantheon,Renekton,Irelia,Camille","Azir,Olaf,Thresh,Leona,Gangplank","Gnar,Udyr,Orianna,Kai'Sa,Alistar","Aatrox,Lillia,Twisted Fate,Xayah,Rell","FakeGod,Dardoch,Soligo,Neo (Toàn Trần),aphromoo","Finn,Griffin (Raymond Griffin),rjs,WildTurtle,Smoothie",33:57,67695,21,11,2,2,2,61923,16,3,3,0,0
2021-02-06 02:09:00,11.2,Golden Guardians,Cloud9,Cloud9,"Twisted Fate,Seraphine,Renekton,Senna,Thresh","Pantheon,Olaf,Jayce,Rell,Alistar","Camille,Udyr,Syndra,Kai'Sa,Leona","Jax,Taliyah,Azir,Miss Fortune,Galio","Niles,Iconic,Ablazeolive,Stixxay,Newbie","Fudge,Blaber,Perkz,Zven,Vulcan (Philippe Laflamme)",30:52,50004,5,3,1,0,2,59211,15,8,4,1,0
2021-02-06 00:52:00,11.2,Evil Geniuses.NA,100 Thieves,100 Thieves,"Twisted Fate,Galio,Kai'Sa,Rell,Senna","Pantheon,Taliyah,Renekton,Seraphine,Blitzcrank","Gnar,Udyr,Azir,Xayah,Rakan","Camille,Olaf,Orianna,Aphelios,Alistar","Impact,Svenskeren,Jiizuke,Deftly,IgNar","Ssumday,Closer (Can Çelik),Damonte,FBI,huhi",46:43,75449,15,5,4,0,1,81186,15,8,3,2,1
2021-02-05 23:49:00,11.2,Team Liquid,Immortals,Immortals,"Olaf,Nidalee,Seraphine,Rell,Jayce","Gangplank,Camille,Thresh,Azir,Renekton","Kennen,Udyr,Yone,Senna,Tahm Kench","Irelia,Pantheon,Orianna,Kai'Sa,Blitzcrank","Alphari,Santorin,Jensen,Tactical,CoreJJ","Revenge (Mohamed Kaddoura),Xerxe,Insanity,Raes,Destiny (Mitchell Shaw)",35:29,59395,6,4,3,0,1,64675,14,9,2,1,1
2021-02-05 22:24:00,11.2,TSM,FlyQuest,FlyQuest,"Twisted Fate,Renekton,Kai'Sa,Galio,Shen","Pantheon,Olaf,Udyr,Xayah,Samira","Gangplank,Taliyah,Syndra,Miss Fortune,Alistar","Camille,Hecarim,Orianna,Seraphine,Rell","Huni,Spica,PowerOfEvil,Lost,SwordArt","Licorice,Josedeodo,Palafox,Johnsun,Diamond (David Bérubé)",39:58,68221,9,6,1,0,2,73563,20,10,4,1,0
2021-02-05 19:51:00,11.2,Astralis,Fnatic,Fnatic,"Taliyah,Thresh,Graves,Leona,Nautilus","Twisted Fate,Olaf,Alistar,Gragas,Kennen","Gnar,Pantheon,Orianna,Samira,Rell","Renekton,Udyr,Azir,Kai'Sa,Rakan","WhiteKnight,Zanzarah,nukeduck,Jeskla,promisq","Bwipo,Selfmade,Nisqy,Upset,Hylissang",28:33,53215,17,4,1,0,2,60000,27,8,3,1,0
2021-02-05 19:01:00,11.2,FC Schalke 04 Esports,Rogue (European Team),FC Schalke 04 Esports,"Kalista,Renekton,Twisted Fate,Gragas,Jax","Olaf,Pantheon,Thresh,Udyr,Lillia","Camille,Jarvan IV,Orianna,Kai'Sa,Rell","Shen,Taliyah,Lucian,Xayah,Rakan","BrokenBlade,Gilius,Abbedagge,Neon (Matúš Jakubčík),LIMIT (Dino Tot)","Odoamne,Inspired,Larssen,Hans sama,Trymbi",33:01,61603,15,8,1,1,2,56217,9,3,3,1,0
2021-02-05 18:00:00,11.2,G2 Esports,Team Vitality,G2 Esports,"Rell,Udyr,Kai'Sa,Nidalee,Hecarim","Olaf,Pantheon,Gragas,Alistar,Leona","Quinn,Taliyah,Ryze,Jhin,Nautilus","Renekton,Jarvan IV,Twisted Fate,Kalista,Thresh","Wunder,Jankos,Caps,Rekkles,Mikyx","Szygenda,Skeanz,Milica,Comp,Labrov",29:34,59976,14,10,4,1,2,46286,5,2,0,0,0
2021-02-05 16:57:00,11.2,SK Gaming,MAD Lions,SK Gaming,"Kai'Sa,Senna,Olaf,Aatrox,Samira","Taliyah,Renekton,Gragas,Vayne,Thresh","Pantheon,Nidalee,Twisted Fate,Kalista,Jarvan IV","Ornn,Udyr,Azir,Tristana,Rell","Jenax,TynX,Blue (Ersin Gören),Jezu,Treatz","Armut,Elyoya,Humanoid,Carzzy,Kaiser",28:54,58188,16,9,2,1,2,45148,3,2,2,0,0
2021-02-05 16:26:00,11.2,Misfits Gaming,Excel Esports,Excel Esports,"Twisted Fate,Camille,Udyr,Rakan,Gragas","Zoe,Taliyah,Thresh,Galio,Renekton","Jayce,Pantheon,LeBlanc,Kai'Sa,Alistar","Cho'Gath,Olaf,Azir,Xayah,Leona","HiRit,Razork,Vetheo,Kobbe,Vander","Kryze,Dan (Daniel Hockley),Czekolad,Patrik,Tore",38:11,67163,15,5,3,0,1,69982,18,7,3,2,1
2021-02-05 12:18:00,11.2,EDward Gaming,Suning,EDward Gaming,"Camille,Gangplank,Aphelios,Rakan,Orianna","Pantheon,Gnar,Renekton,Jayce,Zoe","Gragas,Olaf,Syndra,Kai'Sa,Alistar","Aatrox,Udyr,Azir,Xayah,Rell","Flandre,Jiejie,Scout,Viper (Park Do-hyeon),Meiko","Bin (Chen Ze-Bin),SofM,Angel (Xiang Tao),huanfeng,ON",29:03,52003,12,8,4,1,,47174,10,2,0,0,
2021-02-05 11:24:00,11.2,EDward Gaming,Suning,EDward Gaming,"Camille,Gangplank,Aphelios,Rakan,Azir","Pantheon,Gnar,Renekton,Jayce,Leona","Gragas,Olaf,Orianna,Kai'Sa,Alistar","Aatrox,Udyr,Viktor,Xayah,Rell","Flandre,Jiejie,Scout,Viper (Park Do-hyeon),Meiko","Bin (Chen Ze-Bin),SofM,Angel (Xiang Tao),huanfeng,ON",31:32,64642,17,11,5,1,,51841,6,1,0,0,
2021-02-05 11:12:00,11.2,Nongshim RedForce,Gen.G,Gen.G,"Kalista,Renekton,Camille,Syndra,Azir","Thresh,Taliyah,Olaf,Sett,Nocturne","Gnar,Nidalee,Viktor,Kai'Sa,Rakan","Pantheon,Udyr,Orianna,Aphelios,Rell","Rich (Lee Jae-won),Peanut,Bay,deokdam,Kellin","Rascal,Clid,Bdd,Ruler,Life",32:33,51095,7,2,0,0,0,61605,15,9,4,1,2
2021-02-05 10:15:00,11.2,ThunderTalk Gaming,LGD Gaming,LGD Gaming,"Twisted Fate,Pantheon,Galio,Gnar,Syndra","Nidalee,Renekton,Seraphine,Zilean,Azir","Camille,Udyr,Orianna,Kai'Sa,Alistar","Gragas,Olaf,Zoe,Aphelios,Thresh","Chelizi,Xiaopeng,Twila,SamD,Teeen","Cult,Kui,Uniboy,Kramer,Chance (Pei Piao)",33:12,56598,10,4,1,0,,62110,16,11,4,2,
2021-02-05 09:47:00,11.2,Gen.G,Nongshim RedForce,Gen.G,"Thresh,Samira,Rell,Udyr,Sion","Kalista,Renekton,Taliyah,Sett,Leona","Camille,Olaf,Syndra,Aphelios,Nautilus","Gragas,Kindred,Azir,Kai'Sa,Seraphine","Rascal,Clid,Bdd,Ruler,Life","Rich (Lee Jae-won),Peanut,Bay,deokdam,Kellin",23:41,53490,29,9,1,1,1,35333,4,0,2,0,1
2021-02-05 09:17:00,11.2,LGD Gaming,ThunderTalk Gaming,LGD Gaming,"Nidalee,Gnar,Udyr,Alistar,Gragas","Twisted Fate,Zoe,Olaf,Syndra,Samira","Renekton,Taliyah,Azir,Vayne,Rell","Ornn,Lillia,Pantheon,Kai'Sa,Thresh","Cult,Flora,Uniboy,Kramer,Chance (Pei Piao)","Chelizi,Xiaopeng,Twila,SamD,Teeen",38:25,69220,14,7,2,0,,74629,17,8,4,3,
2021-02-05 08:41:00,11.2,DWG KIA,Liiv SANDBOX,DWG KIA,"Olaf,Pantheon,Udyr,Gnar,Orianna","Seraphine,Syndra,Taliyah,Zoe,Twisted Fate","Sion,Graves,Ryze,Kai'Sa,Alistar","Renekton,Nidalee,Azir,Samira,Rell","Khan,Canyon,ShowMaker,Ghost (Jang Yong-jun),BeryL","Summit,Croco,FATE (Yoo Su-hyeok),Route,Effort",34:03,67896,17,10,4,2,1,59685,14,2,2,0,1
2021-02-05 07:27:00,11.2,Liiv SANDBOX,DWG KIA,DWG KIA,"Seraphine,Senna,Gragas,Gangplank,Sion","Taliyah,Olaf,Renekton,Orianna,Alistar","Gnar,Udyr,Azir,Kai'Sa,Nautilus","Fizz,Pantheon,Syndra,Xayah,Rell","Summit,Croco,FATE (Yoo Su-hyeok),Route,Effort","Khan,Canyon,ShowMaker,Ghost (Jang Yong-jun),BeryL",35:35,59257,10,3,2,0,1,69625,21,11,3,2,1
2021-02-04 13:24:00,11.2,Fredit BRION,KT Rolster,Fredit BRION,"Samira,Gnar,Udyr,Renekton,Gangplank","Taliyah,Lillia,Kai'Sa,Gragas,Ornn","Sion,Olaf,Seraphine,Kalista,Rell","Karma,Pantheon,Orianna,Aphelios,Thresh","Hoya,UmTi,Lava,Hena,Delight","Doran (Choi Hyeon-joon),Bonnie,Dove,HyBriD (Lee Woo-jin),Zzus",31:19,59198,16,8,4,1,1,50135,5,3,1,0,1
2021-02-04 12:24:00,11.2,KT Rolster,Fredit BRION,KT Rolster,"Gragas,Olaf,Lillia,Alistar,Ornn","Taliyah,Gnar,Pantheon,Viktor,Azir","Renekton,Udyr,Zoe,Samira,Rell","Sion,Graves,Orianna,Kai'Sa,Rakan","Doran (Choi Hyeon-joon),Bonnie,Dove,HyBriD (Lee Woo-jin),Zzus","Hoya,UmTi,Lava,Hena,Delight",33:00,63114,12,9,3,1,2,49497,2,1,1,0,0
2021-02-04 11:52:00,11.2,LNG Esports,FunPlus Phoenix,FunPlus Phoenix,"Lillia,Taliyah,Kai'Sa,Gangplank,Jayce","Pantheon,Olaf,Seraphine,Alistar,Leona","Gnar,Udyr,Azir,Tristana,Gragas","Camille,Nidalee,Renekton,Samira,Rell","M1kuya,Tarzan (Lee Seung-yong),icon,Light (Wang Guang-Yu),Iwandy","Nuguri,Bo,Doinb,Lwx,Crisp",29:22,50134,12,2,1,0,,63667,19,10,2,2,
2021-02-04 11:00:00,11.2,FunPlus Phoenix,LNG Esports,FunPlus Phoenix,"Seraphine,Camille,Gnar,Tristana,Samira","Kai'Sa,Olaf,Pantheon,Xayah,Vayne","Gangplank,Lillia,Renekton,Jhin,Rell","Ornn,Taliyah,Sett,Kalista,Alistar","Nuguri,Bo,Doinb,Lwx,Crisp","Ale,Tarzan (Lee Seung-yong),icon,Light (Wang Guang-Yu),Iwandy",30:18,63597,14,10,3,2,,49324,6,1,1,0,
2021-02-04 10:31:00,11.2,Fredit BRION,KT Rolster,Fredit BRION,"Samira,Gnar,Azir,Viktor,Thresh","Taliyah,Olaf,Lillia,Gragas,Alistar","Ornn,Graves,Orianna,Kai'Sa,Rakan","Aatrox,Udyr,Seraphine,Xayah,Rell","Hoya,UmTi,Lava,Hena,Delight","Doran (Choi Hyeon-joon),Blank,Ucal,HyBriD (Lee Woo-jin),Zzus",47:30,83210,16,8,3,2,1,81668,13,8,4,1,1
2021-02-04 10:01:00,11.2,Invictus Gaming,Oh My God,Invictus Gaming,"Taliyah,Renekton,Zoe,Alistar,Camille","Gnar,Nidalee,Pantheon,Twisted Fate,Azir","Rumble,Olaf,Galio,Samira,Rell","Gragas,Udyr,Orianna,Kai'Sa,Leona","TheShy,XUN,Rookie,Wink,Lucas (Li Tan-Pan-Ao)","Alielie,Aki (Mao An),Wuming (Wang Xin),Eric (He Qiang),COLD",25:56,51519,24,8,4,1,,38568,6,1,0,0,
2021-02-04 09:38:00,11.2,Hanwha Life Esports,Afreeca Freecs,Hanwha Life Esports,"Seraphine,Gnar,Taliyah,Lillia,Nautilus","Olaf,Rell,Xayah,Ornn,Azir","Gragas,Udyr,Orianna,Kai'Sa,Alistar","Renekton,Pantheon,Syndra,Samira,Rakan","Morgan,Arthur (Park Mi-reu),Chovy,Deft,Vsta","Kiin,Dread (Lee Jin-hyeok),Fly (Song Yong-jun),Bang,Lehends",24:34,51811,21,9,0,1,2,36016,4,0,3,0,0
2021-02-04 09:16:00,11.2,Invictus Gaming,Oh My God,Invictus Gaming,"Taliyah,Renekton,Zoe,Jayce,Camille","Gnar,Nidalee,Pantheon,Twisted Fate,Azir","Gragas,Olaf,Syndra,Xayah,Thresh","Aatrox,Graves,Orianna,Kai'Sa,Rell","TheShy,XUN,Rookie,Wink,Lucas (Li Tan-Pan-Ao)","Alielie,Aki (Mao An),Wuming (Wang Xin),Eric (He Qiang),COLD",26:30,51521,13,9,2,1,,39347,3,1,1,0,
2021-02-04 08:38:00,11.2,Afreeca Freecs,Hanwha Life Esports,Afreeca Freecs,"Azir,Udyr,Rell,Xayah,Samira","Seraphine,Olaf,Renekton,Alistar,Sett","Gnar,Taliyah,Gragas,Kai'Sa,Shen","Camille,Pantheon,Twisted Fate,Kog'Maw,Thresh","Kiin,Dread (Lee Jin-hyeok),Fly (Song Yong-jun),Bang,Lehends","Morgan,Arthur (Park Mi-reu),Chovy,Deft,Vsta",31:36,64571,19,10,3,2,2,52811,8,2,1,0,0
2021-02-04 06:34:00,11.2,Hanwha Life Esports,Afreeca Freecs,Hanwha Life Esports,"Seraphine,Graves,Gnar,Sylas,Quinn","Taliyah,Pantheon,Aphelios,Yone,Azir","Renekton,Olaf,Viktor,Xayah,Rell","Ornn,Lillia,Orianna,Kai'Sa,Alistar","Morgan,Arthur (Park Mi-reu),Chovy,Deft,Vsta","Kiin,Dread (Lee Jin-hyeok),Fly (Song Yong-jun),Bang,Lehends",31:53,62642,11,9,3,1,1,48026,1,1,1,0,1
2021-02-03 13:50:00,11.2,Gen.G,DRX,DRX,"Rell,Udyr,Gnar,Lillia,Dr. Mundo","Kalista,Taliyah,Seraphine,Yone,Jarvan IV","Renekton,Nidalee,Orianna,Kai'Sa,Sett","Volibear,Olaf,Syndra,Aphelios,Thresh","Rascal,Clid,Karis,Ruler,Life","Kingen,Pyosik,SOLKA,BAO (Jeong Hyeon-woo),Becca (Son Min-woo)",32:29,54384,3,5,0,0,1,62324,9,9,5,2,1
2021-02-03 13:24:00,11.2,Rogue Warriors,JD Gaming,JD Gaming,"Udyr,Twisted Fate,Kai'Sa,Thresh,Senna","Nidalee,Renekton,Samira,Jayce,Ornn","Sylas,Olaf,Zoe,Xayah,Leona","Gnar,Pantheon,Orianna,Ezreal,Sett","Ziv (Chen Yi),Haro,Forge,Michi,QiuQiu (Zhang Ming)","Zoom,Kanavi,Yagao,LokeN,LvMao",29:07,45598,7,1,3,0,,57033,16,9,1,1,
2021-02-03 12:48:00,11.2,DRX,Gen.G,Gen.G,"Kalista,Yone,Taliyah,Jarvan IV,Xayah","Rell,Seraphine,Udyr,Lillia,Olaf","Gnar,Dr. Mundo,Syndra,Kai'Sa,Sett","Renekton,Nidalee,Orianna,Aphelios,Leona","Kingen,Pyosik,SOLKA,BAO (Jeong Hyeon-woo),Becca (Son Min-woo)","Rascal,Clid,Karis,Ruler,Life",33:21,54082,4,3,2,0,2,62222,12,8,3,1,0
2021-02-03 12:29:00,11.2,JD Gaming,Rogue Warriors,JD Gaming,"Nidalee,Taliyah,Renekton,Gnar,Gragas","Udyr,Twisted Fate,Kai'Sa,Olaf,Pantheon","Camille,Lillia,Zoe,Aphelios,Thresh","Ornn,Graves,Orianna,Samira,Leona","Zoom,Kanavi,Yagao,LokeN,LvMao","Ziv (Chen Yi),Haro,Forge,Michi,QiuQiu (Zhang Ming)",33:03,61270,14,8,4,0,,55437,9,3,1,1,
2021-02-03 11:23:00,11.2,eStar (Chinese Team),ThunderTalk Gaming,ThunderTalk Gaming,"Renekton,Aphelios,Camille,Rakan,Leona","Twisted Fate,Pantheon,Udyr,Jayce,Irelia","Gragas,Graves,Orianna,Kai'Sa,Sett","Gnar,Olaf,Azir,Xayah,Rell","zs,H4cker,irma,rat,ShiauC","Chelizi,Xiaopeng,Twila,SamD,Teeen",33:05,55600,12,3,2,0,,64560,17,8,3,2,
2021-02-03 11:00:00,11.2,Gen.G,DRX,DRX,"Gnar,Rell,Seraphine,Gangplank,Thresh","Kalista,Taliyah,Yone,Nidalee,Lillia","Renekton,Olaf,Azir,Kai'Sa,Jarvan IV","Volibear,Udyr,Syndra,Xayah,Rakan","Rascal,Clid,Karis,Ruler,Life","Kingen,Pyosik,SOLKA,BAO (Jeong Hyeon-woo),Becca (Son Min-woo)",34:00,59432,7,5,2,0,2,63137,14,9,3,1,0
2021-02-03 10:26:00,11.2,ThunderTalk Gaming,eStar (Chinese Team),eStar (Chinese Team),"Twisted Fate,Pantheon,Camille,Zoe,Sett","Nidalee,Elise,Olaf,Irelia,Rakan","Renekton,Sejuani,Azir,Xayah,Leona","Gnar,Udyr,Orianna,Kai'Sa,Rell","Chelizi,Xiaopeng,Twila,SamD,Teeen","zs,H4cker,irma,rat,ShiauC",30:35,50054,6,4,0,0,,61380,20,9,4,1,
