tier,division,match_id
BRONZE,II,EUW1_5383984946
BRONZE,II,EUW1_5342775096
BRONZE,II,EUW1_5342821951
BRONZE,II,EUW1_5342728379
BRONZE,II,EUW1_5342721471
BRONZE,II,EUW1_5299666095
BRONZE,II,EUW1_5210173908
BRONZE,II,EUW1_5208581073
BRONZE,II,EUW1_5208250223
BRONZE,II,EUW1_5208227710
BRONZE,II,EUW1_5207454485
BRONZE,II,EUW1_5204659595
BRONZE,II,EUW1_5193957962
BRONZE,II,EUW1_5193915203
BRONZE,II,EUW1_5193776077
BRONZE,II,EUW1_5192987532
BRONZE,II,EUW1_5192972150
BRONZE,II,EUW1_5192228140
BRONZE,II,EUW1_5192274876
BRONZE,II,EUW1_5192221065
BRONZE,II,EUW1_5192126510
BRONZE,II,EUW1_5192025417
BRONZE,II,EUW1_5191946570
BRONZE,II,EUW1_5352583329
BRONZE,II,EUW1_5352417882
BRONZE,II,EUW1_5352491212
BRONZE,II,EUW1_5352399852
BRONZE,II,EUW1_5352339428
BRONZE,II,EUW1_5331079277
BRONZE,II,EUW1_5331095220
BRONZE,II,EUW1_5330951624
BRONZE,II,EUW1_5330885476
BRONZE,II,EUW1_5330748686
BRONZE,II,EUW1_5330694743
BRONZE,II,EUW1_5330513126
BRONZE,II,EUW1_5328612899
BRONZE,II,EUW1_5326663809
BRONZE,II,EUW1_5326446759
BRONZE,II,EUW1_5326433457
BRONZE,II,EUW1_5325656187
BRONZE,II,EUW1_5325602261
BRONZE,II,EUW1_5325110580
BRONZE,II,EUW1_5323190088
BRONZE,II,EUW1_5323155264
BRONZE,II,EUW1_5323131835
BRONZE,II,EUW1_5323037624
BRONZE,II,EUW1_5320488334
BRONZE,II,EUW1_5320543029
BRONZE,II,EUW1_5431373445
BRONZE,II,EUW1_5386484287
BRONZE,II,EUW1_5386348993
BRONZE,II,EUW1_5386343404
BRONZE,II,EUW1_5386248272
BRONZE,II,EUW1_5370475405
BRONZE,II,EUW1_5370471145
BRONZE,II,EUW1_5370399179
BRONZE,II,EUW1_5370286703
BRONZE,II,EUW1_5370212864
BRONZE,II,EUW1_5321777547
BRONZE,II,EUW1_5321812717
BRONZE,II,EUW1_5321736939
BRONZE,II,EUW1_5321469710
BRONZE,II,EUW1_5320463970
BRONZE,II,EUW1_5320372864
BRONZE,II,EUW1_5320335542
BRONZE,II,EUW1_5320186129
BRONZE,II,EUW1_5320147835
BRONZE,II,EUW1_5320082496
BRONZE,II,EUW1_5282888124
BRONZE,II,EUW1_5279805157
BRONZE,II,EUW1_5275622111
BRONZE,II,EUW1_5275497733
BRONZE,II,EUW1_5273580726
