tier,division,match_id
BRONZE,I,EUW1_5051893922
BRONZE,I,EUW1_5035850018
BRONZE,I,EUW1_5035715891
BRONZE,I,EUW1_5030525951
BRONZE,I,EUW1_5030427007
BRONZE,I,EUW1_5030083530
BRONZE,I,EUW1_5029827050
BRONZE,I,EUW1_5029778407
BRONZE,I,EUW1_5029771555
BRONZE,I,EUW1_5028768833
BRONZE,I,EUW1_5028395184
BRONZE,I,EUW1_5028289714
BRONZE,I,EUW1_5028342322
BRONZE,I,EUW1_5027024508
BRONZE,I,EUW1_5026929340
BRONZE,I,EUW1_5026884465
BRONZE,I,EUW1_5026728104
BRONZE,I,EUW1_5026639030
BRONZE,I,EUW1_5026608145
BRONZE,I,EUW1_5026514939
BRONZE,I,EUW1_5026458176
BRONZE,I,EUW1_5026411157
BRONZE,I,EUW1_5026343993
BRONZE,I,EUW1_5026234730
BRONZE,I,EUW1_5026194040
BRONZE,I,EUW1_5024917208
BRONZE,I,EUW1_5024797041
BRONZE,I,EUW1_5024659740
BRONZE,I,EUW1_5024630818
BRONZE,I,EUW1_5023212545
BRONZE,I,EUW1_5022852096
BRONZE,I,EUW1_5022603559
BRONZE,I,EUW1_5022566900
BRONZE,I,EUW1_5022521713
BRONZE,I,EUW1_5022474927
BRONZE,I,EUW1_5022481319
BRONZE,I,EUW1_5533611119
BRONZE,I,EUW1_5533492163
BRONZE,I,EUW1_5533405860
BRONZE,I,EUW1_5533383218
BRONZE,I,EUW1_5533334994
BRONZE,I,EUW1_5528819163
BRONZE,I,EUW1_5528851480
BRONZE,I,EUW1_5523488557
BRONZE,I,EUW1_5521411753
BRONZE,I,EUW1_5521277962
BRONZE,I,EUW1_5519845800
BRONZE,I,EUW1_5519158613
BRONZE,I,EUW1_5516559127
BRONZE,I,EUW1_5516504922
BRONZE,I,EUW1_5516497929
BRONZE,I,EUW1_5505926668
BRONZE,I,EUW1_5505889121
BRONZE,I,EUW1_5464832193
BRONZE,I,EUW1_5462356337
BRONZE,I,EUW1_5459587667
BRONZE,I,EUW1_5459564415
BRONZE,I,EUW1_5459439820
BRONZE,I,EUW1_5459413845
BRONZE,I,EUW1_5459325218
BRONZE,I,EUW1_5457837440
BRONZE,I,EUW1_5448251715
BRONZE,I,EUW1_5448173884
BRONZE,I,EUW1_5448065746
BRONZE,I,EUW1_5446089999
BRONZE,I,EUW1_5444649904
BRONZE,I,EUW1_5444605831
BRONZE,I,EUW1_5430772319
BRONZE,I,EUW1_5429630659
BRONZE,I,EUW1_5428886869
BRONZE,I,EUW1_5428854067
BRONZE,I,EUW1_5428811417
BRONZE,I,EUW1_5426159338
BRONZE,I,EUW1_5426153202
BRONZE,I,EUW1_5426075999
BRONZE,I,EUW1_5424395354
BRONZE,I,EUW1_5424329324
BRONZE,I,EUW1_5324667019
BRONZE,I,EUW1_5309876953
BRONZE,I,EUW1_5309854636
BRONZE,I,EUW1_5309901377
BRONZE,I,EUW1_5297022528
BRONZE,I,EUW1_5296986430
BRONZE,I,EUW1_5296827587
BRONZE,I,EUW1_5290928914
BRONZE,I,EUW1_5245911547
BRONZE,I,EUW1_5245691337
BRONZE,I,EUW1_5245324269
BRONZE,I,EUW1_5164636449
BRONZE,I,EUW1_5164520666
BRONZE,I,EUW1_5162368997
BRONZE,I,EUW1_5162258422
BRONZE,I,EUW1_5162181369
BRONZE,I,EUW1_5161447908
BRONZE,I,EUW1_5161431417
BRONZE,I,EUW1_5110181124
BRONZE,I,EUW1_5110028656
BRONZE,I,EUW1_5109948644
BRONZE,I,EUW1_5066803300
BRONZE,I,EUW1_5065511336
BRONZE,I,EUW1_5065386814
BRONZE,I,EUW1_5059429300
BRONZE,I,EUW1_5053520047
BRONZE,I,EUW1_5052034350
BRONZE,I,EUW1_5051958269
BRONZE,I,EUW1_5051919595
BRONZE,I,EUW1_5046588405
BRONZE,I,EUW1_5046644009
BRONZE,I,EUW1_5042777500
BRONZE,I,EUW1_5042680239
BRONZE,I,EUW1_5039098863
BRONZE,I,EUW1_5003677015
BRONZE,I,EUW1_5002515555
BRONZE,I,EUW1_4978132179
BRONZE,I,EUW1_5383908168
BRONZE,I,EUW1_5381354451
BRONZE,I,EUW1_5381288756
BRONZE,I,EUW1_5378927218
BRONZE,I,EUW1_5368480377
BRONZE,I,EUW1_5268226958
BRONZE,I,EUW1_5262615721
BRONZE,I,EUW1_5249583823
BRONZE,I,EUW1_5247705624
BRONZE,I,EUW1_5247243075
BRONZE,I,EUW1_5242560115
BRONZE,I,EUW1_5241594284
BRONZE,I,EUW1_5241507080
BRONZE,I,EUW1_5232033131
BRONZE,I,EUW1_5231824456
BRONZE,I,EUW1_5230817654
BRONZE,I,EUW1_5226395244
BRONZE,I,EUW1_5226355767
BRONZE,I,EUW1_5218815157
BRONZE,I,EUW1_5218276527
BRONZE,I,EUW1_5218233034
BRONZE,I,EUW1_5218065275
BRONZE,I,EUW1_5217980971
BRONZE,I,EUW1_5217866712
BRONZE,I,EUW1_5215887590
BRONZE,I,EUW1_5214005612
BRONZE,I,EUW1_5213981240
BRONZE,I,EUW1_5213913734
BRONZE,I,EUW1_5213789252
BRONZE,I,EUW1_5213793971
BRONZE,I,EUW1_5210275722
BRONZE,I,EUW1_5209688913
BRONZE,I,EUW1_5208153819
BRONZE,I,EUW1_5207152257
BRONZE,I,EUW1_5204827717
BRONZE,I,EUW1_5204822290
BRONZE,I,EUW1_5204680323
BRONZE,I,EUW1_5265912477
BRONZE,I,EUW1_5265856967
BRONZE,I,EUW1_5265880904
BRONZE,I,EUW1_5201646381
BRONZE,I,EUW1_5197415331
BRONZE,I,EUW1_5197400663
BRONZE,I,EUW1_5097528526
BRONZE,I,EUW1_5040796141
BRONZE,I,EUW1_5040579796
BRONZE,I,EUW1_5039797196
BRONZE,I,EUW1_5039768603
BRONZE,I,EUW1_5039703619
BRONZE,I,EUW1_5199105644
BRONZE,I,EUW1_5198816189
BRONZE,I,EUW1_5196735518
BRONZE,I,EUW1_5196269678
BRONZE,I,EUW1_5190125759
BRONZE,I,EUW1_5186176869
BRONZE,I,EUW1_5157878969
BRONZE,I,EUW1_5138294697
BRONZE,I,EUW1_5138301222
BRONZE,I,EUW1_5136629991
BRONZE,I,EUW1_5111078455
BRONZE,I,EUW1_5110082415
BRONZE,I,EUW1_5109369042
BRONZE,I,EUW1_5109275773
BRONZE,I,EUW1_5107404776
BRONZE,I,EUW1_5107278078
BRONZE,I,EUW1_5107285009
BRONZE,I,EUW1_5105474617
BRONZE,I,EUW1_5105184930
BRONZE,I,EUW1_5105221362
BRONZE,I,EUW1_5105068805
BRONZE,I,EUW1_5105065429
BRONZE,I,EUW1_5103697989
BRONZE,I,EUW1_5103295828
BRONZE,I,EUW1_5102162945
BRONZE,I,EUW1_5101197237
BRONZE,I,EUW1_5101118685
BRONZE,I,EUW1_5100266251
BRONZE,I,EUW1_5098553920
BRONZE,I,EUW1_5097845661
BRONZE,I,EUW1_5097449108
BRONZE,I,EUW1_5097241100
BRONZE,I,EUW1_5097134689
BRONZE,I,EUW1_5095118603
BRONZE,I,EUW1_5095083808
BRONZE,I,EUW1_5094859237
BRONZE,I,EUW1_5094127481
BRONZE,I,EUW1_5092919357
BRONZE,I,EUW1_5091387388
BRONZE,I,EUW1_5090337988
BRONZE,I,EUW1_5090364420
BRONZE,I,EUW1_5090391004
BRONZE,I,EUW1_5073693392
BRONZE,I,EUW1_5073524531
BRONZE,I,EUW1_5073521611
BRONZE,I,EUW1_5071967219
BRONZE,I,EUW1_5071684433
BRONZE,I,EUW1_5071598736
BRONZE,I,EUW1_5071675238
BRONZE,I,EUW1_5071546692
BRONZE,I,EUW1_5069555151
BRONZE,I,EUW1_5069471214
BRONZE,I,EUW1_5060964348
BRONZE,I,EUW1_5060909778
BRONZE,I,EUW1_5060462492
BRONZE,I,EUW1_5048966373
BRONZE,I,EUW1_5046581112
BRONZE,I,EUW1_5046517536
BRONZE,I,EUW1_5046543161
BRONZE,I,EUW1_5042570820
BRONZE,I,EUW1_5042490533
BRONZE,I,EUW1_5042441492
BRONZE,I,EUW1_5031920397
BRONZE,I,EUW1_5025982950
BRONZE,I,EUW1_5025970542
BRONZE,I,EUW1_5025828952
BRONZE,I,EUW1_5001876911
BRONZE,I,EUW1_5001805067
BRONZE,I,EUW1_5001803347
BRONZE,I,EUW1_5001578877
BRONZE,I,EUW1_5001056018
BRONZE,I,EUW1_5000978151
BRONZE,I,EUW1_5000903129
BRONZE,I,EUW1_5000797286
BRONZE,I,EUW1_5000587098
BRONZE,I,EUW1_5000274545
BRONZE,I,EUW1_4999684935
BRONZE,I,EUW1_4993202092
BRONZE,I,EUW1_4992926472
BRONZE,I,EUW1_4992397908
BRONZE,I,EUW1_4992264245
BRONZE,I,EUW1_4992227748
BRONZE,I,EUW1_4991731184
BRONZE,I,EUW1_4991558058
BRONZE,I,EUW1_4977747403
BRONZE,I,EUW1_4977752551
BRONZE,I,EUW1_4977545582
BRONZE,I,EUW1_4977075084
BRONZE,I,EUW1_4976820378
BRONZE,I,EUW1_4976719559
BRONZE,I,EUW1_4975601303
BRONZE,I,EUW1_4975459779
BRONZE,I,EUW1_4975295033
BRONZE,I,EUW1_4975300866
BRONZE,I,EUW1_4975113348
BRONZE,I,EUW1_4973872810
BRONZE,I,EUW1_4973808307
BRONZE,I,EUW1_4973815137
BRONZE,I,EUW1_4973831911
BRONZE,I,EUW1_4973339536
BRONZE,I,EUW1_5418785696
BRONZE,I,EUW1_5412764108
BRONZE,I,EUW1_5412649206
BRONZE,I,EUW1_5412175819
BRONZE,I,EUW1_5411211998
BRONZE,I,EUW1_5411125629
BRONZE,I,EUW1_5411113653
BRONZE,I,EUW1_5411068852
BRONZE,I,EUW1_5409898585
BRONZE,I,EUW1_5408874143
BRONZE,I,EUW1_5408922904
BRONZE,I,EUW1_5408872657
BRONZE,I,EUW1_5408304191
BRONZE,I,EUW1_5407661764
BRONZE,I,EUW1_5407010766
BRONZE,I,EUW1_5406933109
BRONZE,I,EUW1_5404796862
BRONZE,I,EUW1_5404800556
BRONZE,I,EUW1_5396737798
BRONZE,I,EUW1_5394431002
BRONZE,I,EUW1_5391988024
BRONZE,I,EUW1_5389135684
BRONZE,I,EUW1_5327129809
BRONZE,I,EUW1_5320335258
BRONZE,I,EUW1_5320270687
BRONZE,I,EUW1_5318683008
BRONZE,I,EUW1_5318061313
BRONZE,I,EUW1_5316348887
BRONZE,I,EUW1_5315700363
BRONZE,I,EUW1_5315705055
BRONZE,I,EUW1_5313899400
BRONZE,I,EUW1_5313602626
BRONZE,I,EUW1_5313581214
BRONZE,I,EUW1_5313556730
BRONZE,I,EUW1_5310808268
BRONZE,I,EUW1_5310801090
BRONZE,I,EUW1_5310723339
BRONZE,I,EUW1_5310315039
BRONZE,I,EUW1_5310229764
BRONZE,I,EUW1_5308550932
BRONZE,I,EUW1_5308351529
BRONZE,I,EUW1_5307422660
BRONZE,I,EUW1_5307376026
BRONZE,I,EUW1_5305663341
BRONZE,I,EUW1_5305586868
BRONZE,I,EUW1_5305488936
BRONZE,I,EUW1_5302543459
BRONZE,I,EUW1_5302397199
BRONZE,I,EUW1_5302279143
BRONZE,I,EUW1_5301829014
BRONZE,I,EUW1_5242769921
BRONZE,I,EUW1_5242772806
BRONZE,I,EUW1_5231393685
BRONZE,I,EUW1_5231082667
BRONZE,I,EUW1_5229636480
BRONZE,I,EUW1_5218771091
BRONZE,I,EUW1_5218652204
BRONZE,I,EUW1_5218544755
BRONZE,I,EUW1_5216330270
BRONZE,I,EUW1_5205794836
BRONZE,I,EUW1_5205644777
BRONZE,I,EUW1_5205495217
BRONZE,I,EUW1_5205227794
BRONZE,I,EUW1_5204963231
BRONZE,I,EUW1_5202519858
BRONZE,I,EUW1_5202505557
BRONZE,I,EUW1_5202429582
BRONZE,I,EUW1_5201734009
BRONZE,I,EUW1_5201626055
BRONZE,I,EUW1_5199273684
BRONZE,I,EUW1_5199137824
BRONZE,I,EUW1_5198990021
BRONZE,I,EUW1_5197760627
BRONZE,I,EUW1_5193815071
BRONZE,I,EUW1_5193594684
BRONZE,I,EUW1_5193020290
BRONZE,I,EUW1_5193044533
BRONZE,I,EUW1_5192737769
BRONZE,I,EUW1_5192722183
BRONZE,I,EUW1_5192594916
BRONZE,I,EUW1_5189786737
BRONZE,I,EUW1_5189697230
BRONZE,I,EUW1_5188749929
BRONZE,I,EUW1_5188742279
BRONZE,I,EUW1_5188538029
BRONZE,I,EUW1_5188524018
BRONZE,I,EUW1_5188389448
BRONZE,I,EUW1_5188313926
BRONZE,I,EUW1_5188321099
BRONZE,I,EUW1_5188229823
BRONZE,I,EUW1_5188246072
BRONZE,I,EUW1_5185601653
BRONZE,I,EUW1_5183168653
BRONZE,I,EUW1_5183005385
BRONZE,I,EUW1_5181798173
BRONZE,I,EUW1_5181729235
BRONZE,I,EUW1_5178054103
BRONZE,I,EUW1_5177994644
BRONZE,I,EUW1_5177828717
BRONZE,I,EUW1_5177489528
BRONZE,I,EUW1_5356876172
BRONZE,I,EUW1_5356779080
BRONZE,I,EUW1_5352240435
BRONZE,I,EUW1_5352207796
BRONZE,I,EUW1_5352131794
BRONZE,I,EUW1_5352006179
BRONZE,I,EUW1_5352071347
BRONZE,I,EUW1_5351907460
BRONZE,I,EUW1_5351903855
BRONZE,I,EUW1_5349593555
BRONZE,I,EUW1_5346944256
BRONZE,I,EUW1_5346817347
BRONZE,I,EUW1_5346823498
BRONZE,I,EUW1_5345227280
BRONZE,I,EUW1_5341222511
BRONZE,I,EUW1_5340232251
BRONZE,I,EUW1_5340173880
