tier,division,match_id
BRONZE,III,EUW1_5242889647
BRONZE,III,EUW1_5242941104
BRONZE,III,EUW1_5241659794
BRONZE,III,EUW1_5241730852
BRONZE,III,EUW1_5239146597
BRONZE,III,EUW1_5237138937
BRONZE,III,EUW1_5237131234
BRONZE,III,EUW1_5231400079
BRONZE,III,EUW1_5231484618
BRONZE,III,EUW1_5231461971
BRONZE,III,EUW1_5218755222
BRONZE,III,EUW1_5218695432
BRONZE,III,EUW1_5216956142
BRONZE,III,EUW1_5216835542
BRONZE,III,EUW1_5216830688
BRONZE,III,EUW1_5188605241
BRONZE,III,EUW1_5188550058
BRONZE,III,EUW1_5179699851
BRONZE,III,EUW1_5141007925
BRONZE,III,EUW1_5140997897
BRONZE,III,EUW1_5137702766
BRONZE,III,EUW1_5090790861
BRONZE,III,EUW1_5086991781
BRONZE,III,EUW1_5086924731
BRONZE,III,EUW1_5084713874
BRONZE,III,EUW1_5082890281
BRONZE,III,EUW1_5082757815
BRONZE,III,EUW1_5082647492
BRONZE,III,EUW1_5079122702
BRONZE,III,EUW1_5072166145
BRONZE,III,EUW1_5067910334
BRONZE,III,EUW1_5067913168
BRONZE,III,EUW1_5282887171
BRONZE,III,EUW1_5282942566
BRONZE,III,EUW1_5282815836
BRONZE,III,EUW1_5262930911
BRONZE,III,EUW1_5244095309
BRONZE,III,EUW1_5221175522
BRONZE,III,EUW1_5217163115
BRONZE,III,EUW1_5217114166
BRONZE,III,EUW1_5217046460
BRONZE,III,EUW1_5195623911
BRONZE,III,EUW1_5195458864
BRONZE,III,EUW1_5195428654
BRONZE,III,EUW1_5189863476
BRONZE,III,EUW1_5181588744
BRONZE,III,EUW1_5177832576
BRONZE,III,EUW1_5176458098
BRONZE,III,EUW1_5176480471
BRONZE,III,EUW1_5176414551
BRONZE,III,EUW1_5176125470
BRONZE,III,EUW1_5175987857
BRONZE,III,EUW1_5200584690
BRONZE,III,EUW1_5200510213
BRONZE,III,EUW1_5200484924
BRONZE,III,EUW1_5200419327
BRONZE,III,EUW1_5200443929
BRONZE,III,EUW1_5200349103
BRONZE,III,EUW1_5200217475
BRONZE,III,EUW1_5200195074
BRONZE,III,EUW1_5200183225
BRONZE,III,EUW1_5200160378
BRONZE,III,EUW1_5200159061
BRONZE,III,EUW1_5200167675
BRONZE,III,EUW1_5200176192
BRONZE,III,EUW1_5200175814
BRONZE,III,EUW1_5200135322
BRONZE,III,EUW1_5200113990
BRONZE,III,EUW1_5200152594
BRONZE,III,EUW1_5373915007
BRONZE,III,EUW1_5373835125
BRONZE,III,EUW1_5369432083
BRONZE,III,EUW1_5368063196
BRONZE,III,EUW1_5367976834
BRONZE,III,EUW1_5367892560
BRONZE,III,EUW1_5365656959
BRONZE,III,EUW1_5364654510
BRONZE,III,EUW1_5364616471
BRONZE,III,EUW1_5363996708
BRONZE,III,EUW1_5363876197
BRONZE,III,EUW1_5363518653
BRONZE,III,EUW1_5363457260
BRONZE,III,EUW1_5363380939
BRONZE,III,EUW1_5363086922
BRONZE,III,EUW1_5362909737
BRONZE,III,EUW1_5358887391
BRONZE,III,EUW1_5357074398
BRONZE,III,EUW1_5356988756
BRONZE,III,EUW1_5313985535
BRONZE,III,EUW1_5313938958
BRONZE,III,EUW1_5307159805
BRONZE,III,EUW1_5301817890
BRONZE,III,EUW1_5301717989
BRONZE,III,EUW1_5300376819
BRONZE,III,EUW1_5300277732
BRONZE,III,EUW1_5300009360
BRONZE,III,EUW1_5299115801
BRONZE,III,EUW1_5299027796
BRONZE,III,EUW1_5298354859
BRONZE,III,EUW1_5297351341
BRONZE,III,EUW1_5297251890
BRONZE,III,EUW1_5264195330
BRONZE,III,EUW1_5249009910
BRONZE,III,EUW1_5247852331
BRONZE,III,EUW1_5247640153
BRONZE,III,EUW1_5247667102
BRONZE,III,EUW1_5233743720
BRONZE,III,EUW1_5233618057
BRONZE,III,EUW1_5228383285
BRONZE,III,EUW1_5213297744
BRONZE,III,EUW1_5210357291
BRONZE,III,EUW1_5210361977
BRONZE,III,EUW1_5108392345
BRONZE,III,EUW1_5108243203
BRONZE,III,EUW1_5108161975
BRONZE,III,EUW1_5107931575
BRONZE,III,EUW1_5107824512
BRONZE,III,EUW1_5107579427
BRONZE,III,EUW1_5107552852
BRONZE,III,EUW1_5107446123
BRONZE,III,EUW1_5106301903
BRONZE,III,EUW1_5106235633
BRONZE,III,EUW1_5102454958
BRONZE,III,EUW1_5102388732
BRONZE,III,EUW1_5099816718
BRONZE,III,EUW1_5098162894
BRONZE,III,EUW1_5098035857
BRONZE,III,EUW1_5097917152
BRONZE,III,EUW1_5042806868
BRONZE,III,EUW1_5382965565
BRONZE,III,EUW1_5378410302
BRONZE,III,EUW1_5364578265
BRONZE,III,EUW1_5362806851
BRONZE,III,EUW1_5359987062
BRONZE,III,EUW1_5358729460
BRONZE,III,EUW1_5358794540
BRONZE,III,EUW1_5358647129
BRONZE,III,EUW1_5358609345
BRONZE,III,EUW1_5354455719
BRONZE,III,EUW1_5354451331
BRONZE,III,EUW1_5354336576
BRONZE,III,EUW1_5354291156
BRONZE,III,EUW1_5354203869
BRONZE,III,EUW1_5328086287
BRONZE,III,EUW1_5328094238
BRONZE,III,EUW1_5328120501
BRONZE,III,EUW1_5328008483
BRONZE,III,EUW1_5328034852
BRONZE,III,EUW1_5327981881
BRONZE,III,EUW1_5317488954
BRONZE,III,EUW1_5311215648
BRONZE,III,EUW1_5311320951
BRONZE,III,EUW1_5311076893
BRONZE,III,EUW1_5309606400
