match_id,tier,division,patch,game_duration,region,winning_team,first_champion,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald
EUW1_5548593074,GRANDMASTERS,GR,11.22,1121,EUW1,200.0,200.0,200.0,200.0,,200.0,100.0
EUW1_5548495726,GRANDMASTERS,GR,11.22,2000,EUW1,200.0,100.0,100.0,200.0,100.0,200.0,200.0
EUW1_5548441570,GRANDMASTERS,GR,11.22,1741,EUW1,200.0,100.0,200.0,200.0,,100.0,
EUW1_5548358571,GRANDMASTERS,GR,11.22,909,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5545969258,GRANDMASTERS,GR,11.22,1557,EUW1,200.0,100.0,100.0,,200.0,200.0,100.0
EUW1_5545929450,GRANDMASTERS,GR,11.22,1853,EUW1,100.0,200.0,100.0,100.0,200.0,100.0,200.0
EUW1_5545830664,GRANDMASTERS,GR,11.22,1656,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5545554512,GRANDMASTERS,GR,11.22,2135,EUW1,100.0,200.0,100.0,200.0,100.0,200.0,100.0
EUW1_5545319443,GRANDMASTERS,GR,11.22,1214,EUW1,200.0,200.0,100.0,,,200.0,100.0
EUW1_5545254510,GRANDMASTERS,GR,11.22,1411,EUW1,200.0,100.0,200.0,,200.0,200.0,200.0
EUW1_5544209343,GRANDMASTERS,GR,11.22,1768,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
EUW1_5544053496,GRANDMASTERS,GR,11.22,1806,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,200.0
EUW1_5543803503,GRANDMASTERS,GR,11.22,2310,EUW1,100.0,200.0,100.0,100.0,200.0,100.0,200.0
EUW1_5543764045,GRANDMASTERS,GR,11.22,1974,EUW1,200.0,200.0,200.0,200.0,100.0,200.0,200.0
EUW1_5543633055,GRANDMASTERS,GR,11.22,1431,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5543526685,GRANDMASTERS,GR,11.22,1496,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5543499310,GRANDMASTERS,GR,11.22,1229,EUW1,100.0,100.0,100.0,100.0,,200.0,100.0
EUW1_5543323921,GRANDMASTERS,GR,11.22,1756,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5543208599,GRANDMASTERS,GR,11.22,1414,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5537515265,GRANDMASTERS,GR,11.22,1281,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5537490976,GRANDMASTERS,GR,11.22,1427,EUW1,200.0,200.0,100.0,,200.0,200.0,200.0
EUW1_5537433253,GRANDMASTERS,GR,11.22,1869,EUW1,200.0,200.0,200.0,100.0,200.0,200.0,100.0
EUW1_5537287724,GRANDMASTERS,GR,11.22,1658,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,
EUW1_5537361724,GRANDMASTERS,GR,11.22,1268,EUW1,200.0,100.0,200.0,200.0,,100.0,200.0
EUW1_5537223929,GRANDMASTERS,GR,11.22,1749,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,100.0
EUW1_5531100246,GRANDMASTERS,GR,11.21,1585,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5530831408,GRANDMASTERS,GR,11.21,2279,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5530608842,GRANDMASTERS,GR,11.21,1228,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5527851152,GRANDMASTERS,GR,11.21,1702,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
EUW1_5527567429,GRANDMASTERS,GR,11.21,1306,EUW1,100.0,100.0,100.0,,100.0,100.0,100.0
EUW1_5527600696,GRANDMASTERS,GR,11.21,1371,EUW1,100.0,200.0,200.0,100.0,,200.0,200.0
EUW1_5548982795,GRANDMASTERS,GR,11.22,1918,EUW1,100.0,200.0,100.0,200.0,200.0,200.0,100.0
EUW1_5548857361,GRANDMASTERS,GR,11.22,1436,EUW1,200.0,100.0,200.0,,200.0,200.0,200.0
EUW1_5547415432,GRANDMASTERS,GR,11.22,1312,EUW1,100.0,200.0,200.0,100.0,,200.0,100.0
EUW1_5546584595,GRANDMASTERS,GR,11.22,1251,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5545859172,GRANDMASTERS,GR,11.22,1687,EUW1,100.0,200.0,200.0,200.0,100.0,200.0,200.0
EUW1_5545824248,GRANDMASTERS,GR,11.22,1442,EUW1,200.0,100.0,200.0,,200.0,200.0,200.0
EUW1_5545737780,GRANDMASTERS,GR,11.22,1291,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5545571718,GRANDMASTERS,GR,11.22,1125,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5541607466,GRANDMASTERS,GR,11.22,1916,EUW1,200.0,100.0,100.0,200.0,100.0,100.0,100.0
EUW1_5540153939,GRANDMASTERS,GR,11.22,1305,EUW1,100.0,200.0,100.0,,,200.0,100.0
EUW1_5539658700,GRANDMASTERS,GR,11.22,1264,EUW1,100.0,100.0,100.0,,100.0,100.0,100.0
EUW1_5539655826,GRANDMASTERS,GR,11.22,1324,EUW1,200.0,100.0,200.0,200.0,,200.0,100.0
EUW1_5539611489,GRANDMASTERS,GR,11.22,1587,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,200.0
EUW1_5538779231,GRANDMASTERS,GR,11.22,1511,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5538499394,GRANDMASTERS,GR,11.22,1447,EUW1,100.0,200.0,100.0,,100.0,100.0,100.0
EUW1_5537583589,GRANDMASTERS,GR,11.22,1380,EUW1,100.0,200.0,100.0,,100.0,100.0,100.0
EUW1_5537153828,GRANDMASTERS,GR,11.22,1606,EUW1,100.0,100.0,100.0,,100.0,200.0,100.0
EUW1_5536913099,GRANDMASTERS,GR,11.22,1825,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,200.0
EUW1_5534859902,GRANDMASTERS,GR,11.21,2477,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5534856048,GRANDMASTERS,GR,11.21,1622,EUW1,200.0,200.0,200.0,200.0,100.0,200.0,200.0
EUW1_5534892423,GRANDMASTERS,GR,11.21,919,EUW1,200.0,200.0,200.0,,,200.0,200.0
EUW1_5534808383,GRANDMASTERS,GR,11.21,1788,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,
EUW1_5534745916,GRANDMASTERS,GR,11.21,1718,EUW1,100.0,100.0,200.0,100.0,,200.0,200.0
EUW1_5548751976,GRANDMASTERS,GR,11.22,1180,EUW1,100.0,100.0,100.0,100.0,,200.0,100.0
EUW1_5548646525,GRANDMASTERS,GR,11.22,1386,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
EUW1_5548671467,GRANDMASTERS,GR,11.22,1208,EUW1,100.0,200.0,100.0,100.0,,100.0,200.0
EUW1_5548604860,GRANDMASTERS,GR,11.22,1530,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,200.0
EUW1_5548512458,GRANDMASTERS,GR,11.22,1486,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
EUW1_5548292397,GRANDMASTERS,GR,11.22,2068,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5548097218,GRANDMASTERS,GR,11.22,944,EUW1,100.0,200.0,100.0,100.0,,100.0,100.0
EUW1_5548144658,GRANDMASTERS,GR,11.22,1389,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
EUW1_5548064400,GRANDMASTERS,GR,11.22,1462,EUW1,200.0,200.0,100.0,200.0,200.0,100.0,100.0
EUW1_5548120531,GRANDMASTERS,GR,11.22,1638,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,200.0
EUW1_5546862993,GRANDMASTERS,GR,11.22,2051,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
EUW1_5546806405,GRANDMASTERS,GR,11.22,1202,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5546811801,GRANDMASTERS,GR,11.22,1425,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
EUW1_5546706277,GRANDMASTERS,GR,11.22,2140,EUW1,100.0,200.0,200.0,200.0,100.0,100.0,200.0
EUW1_5546449955,GRANDMASTERS,GR,11.22,1610,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5546368324,GRANDMASTERS,GR,11.22,1557,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5546366401,GRANDMASTERS,GR,11.22,1200,EUW1,200.0,100.0,200.0,200.0,,200.0,200.0
EUW1_5546358055,GRANDMASTERS,GR,11.22,2052,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
EUW1_5546269918,GRANDMASTERS,GR,11.22,1698,EUW1,200.0,100.0,200.0,,200.0,200.0,100.0
EUW1_5545465505,GRANDMASTERS,GR,11.22,1574,EUW1,100.0,100.0,100.0,100.0,,200.0,100.0
EUW1_5545249876,GRANDMASTERS,GR,11.22,1551,EUW1,100.0,200.0,200.0,,100.0,200.0,200.0
EUW1_5545292808,GRANDMASTERS,GR,11.22,1510,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,
EUW1_5544906366,GRANDMASTERS,GR,11.22,1505,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,
EUW1_5544851801,GRANDMASTERS,GR,11.22,1539,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
EUW1_5544691802,GRANDMASTERS,GR,11.22,1464,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,200.0
EUW1_5544577214,GRANDMASTERS,GR,11.22,1818,EUW1,200.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5544584250,GRANDMASTERS,GR,11.22,1238,EUW1,200.0,200.0,200.0,200.0,,100.0,100.0
EUW1_5544592032,GRANDMASTERS,GR,11.22,1425,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5544571001,GRANDMASTERS,GR,11.22,194,EUW1,200.0,,,,,,
EUW1_5543728353,GRANDMASTERS,GR,11.22,1620,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
EUW1_5543669980,GRANDMASTERS,GR,11.22,1836,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,200.0
EUW1_5543622428,GRANDMASTERS,GR,11.22,1308,EUW1,200.0,200.0,200.0,200.0,,100.0,100.0
EUW1_5543505713,GRANDMASTERS,GR,11.22,2006,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,200.0
EUW1_5543245930,GRANDMASTERS,GR,11.22,1253,EUW1,200.0,100.0,200.0,,,200.0,200.0
EUW1_5542928170,GRANDMASTERS,GR,11.22,1563,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,200.0
EUW1_5542877957,GRANDMASTERS,GR,11.22,1413,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5542857006,GRANDMASTERS,GR,11.22,1138,EUW1,200.0,100.0,200.0,,,200.0,200.0
EUW1_5541711314,GRANDMASTERS,GR,11.22,1258,EUW1,100.0,100.0,100.0,,,100.0,100.0
EUW1_5541546595,GRANDMASTERS,GR,11.22,1205,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5547936285,GRANDMASTERS,GR,11.22,2092,EUW1,100.0,100.0,100.0,100.0,200.0,200.0,100.0
EUW1_5547895632,GRANDMASTERS,GR,11.22,1940,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5540953332,GRANDMASTERS,GR,11.22,1532,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,
EUW1_5538491893,GRANDMASTERS,GR,11.22,1546,EUW1,100.0,200.0,100.0,100.0,,200.0,100.0
EUW1_5538404340,GRANDMASTERS,GR,11.22,1455,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
EUW1_5538329623,GRANDMASTERS,GR,11.22,1210,EUW1,100.0,100.0,100.0,,,200.0,100.0
EUW1_5538334230,GRANDMASTERS,GR,11.22,1571,EUW1,200.0,200.0,100.0,200.0,200.0,100.0,100.0
EUW1_5538239098,GRANDMASTERS,GR,11.22,1490,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
EUW1_5538045904,GRANDMASTERS,GR,11.22,1271,EUW1,100.0,200.0,100.0,,100.0,100.0,100.0
EUW1_5537505917,GRANDMASTERS,GR,11.22,2294,EUW1,200.0,200.0,100.0,200.0,200.0,100.0,100.0
EUW1_5537561584,GRANDMASTERS,GR,11.22,1737,EUW1,200.0,200.0,200.0,200.0,100.0,200.0,
EUW1_5537426430,GRANDMASTERS,GR,11.22,1620,EUW1,200.0,100.0,100.0,200.0,,100.0,
EUW1_5537272044,GRANDMASTERS,GR,11.22,1985,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
EUW1_5536955864,GRANDMASTERS,GR,11.22,1258,EUW1,100.0,200.0,100.0,,,100.0,200.0
EUW1_5536850113,GRANDMASTERS,GR,11.22,1850,EUW1,100.0,200.0,200.0,100.0,,200.0,200.0
EUW1_5536794112,GRANDMASTERS,GR,11.22,2024,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
EUW1_5536635308,GRANDMASTERS,GR,11.22,2130,EUW1,100.0,200.0,100.0,100.0,200.0,200.0,100.0
EUW1_5536580484,GRANDMASTERS,GR,11.22,1869,EUW1,200.0,200.0,200.0,200.0,100.0,200.0,200.0
EUW1_5536565881,GRANDMASTERS,GR,11.22,1654,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5536551266,GRANDMASTERS,GR,11.22,1759,EUW1,100.0,100.0,200.0,,100.0,100.0,200.0
EUW1_5535761713,GRANDMASTERS,GR,11.21,1079,EUW1,200.0,200.0,200.0,,,200.0,100.0
EUW1_5535714549,GRANDMASTERS,GR,11.21,2566,EUW1,200.0,100.0,100.0,100.0,100.0,100.0,200.0
EUW1_5535574173,GRANDMASTERS,GR,11.21,1338,EUW1,200.0,200.0,100.0,,200.0,200.0,100.0
EUW1_5535448823,GRANDMASTERS,GR,11.21,1854,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
EUW1_5530592552,GRANDMASTERS,GR,11.21,1616,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5530480075,GRANDMASTERS,GR,11.21,966,EUW1,100.0,100.0,100.0,,,100.0,100.0
EUW1_5530382852,GRANDMASTERS,GR,11.21,2027,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
EUW1_5530149509,GRANDMASTERS,GR,11.21,1660,EUW1,200.0,100.0,100.0,100.0,200.0,100.0,100.0
EUW1_5530106693,GRANDMASTERS,GR,11.21,1652,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5530058829,GRANDMASTERS,GR,11.21,1702,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,
EUW1_5514930878,GRANDMASTERS,GR,11.21,1710,EUW1,200.0,200.0,100.0,200.0,200.0,100.0,100.0
EUW1_5511421175,GRANDMASTERS,GR,11.2,1201,EUW1,200.0,100.0,100.0,,,100.0,200.0
EUW1_5511375516,GRANDMASTERS,GR,11.2,1509,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
EUW1_5509773166,GRANDMASTERS,GR,11.2,1985,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,200.0
EUW1_5506735542,GRANDMASTERS,GR,11.2,2032,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
EUW1_5506792178,GRANDMASTERS,GR,11.2,1010,EUW1,200.0,200.0,200.0,200.0,,200.0,100.0
EUW1_5504800812,GRANDMASTERS,GR,11.2,1968,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5504683740,GRANDMASTERS,GR,11.2,1862,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,100.0
EUW1_5503752932,GRANDMASTERS,GR,11.2,1468,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5503678975,GRANDMASTERS,GR,11.2,1654,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,200.0
EUW1_5548695682,GRANDMASTERS,GR,11.22,2260,EUW1,200.0,100.0,100.0,100.0,200.0,100.0,100.0
EUW1_5548452956,GRANDMASTERS,GR,11.22,2346,EUW1,100.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5543281184,GRANDMASTERS,GR,11.22,1630,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,100.0
EUW1_5542630449,GRANDMASTERS,GR,11.22,1319,EUW1,100.0,100.0,100.0,100.0,,200.0,100.0
EUW1_5540795731,GRANDMASTERS,GR,11.22,1416,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5540742936,GRANDMASTERS,GR,11.22,1702,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5540678272,GRANDMASTERS,GR,11.22,937,EUW1,100.0,100.0,100.0,,,,100.0
EUW1_5540614204,GRANDMASTERS,GR,11.22,1658,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
EUW1_5540299738,GRANDMASTERS,GR,11.22,1900,EUW1,100.0,200.0,100.0,100.0,200.0,100.0,200.0
EUW1_5540238469,GRANDMASTERS,GR,11.22,2024,EUW1,200.0,100.0,200.0,200.0,100.0,200.0,100.0
EUW1_5539124911,GRANDMASTERS,GR,11.22,1451,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,200.0
EUW1_5539171913,GRANDMASTERS,GR,11.22,1364,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5538912487,GRANDMASTERS,GR,11.22,1254,EUW1,100.0,100.0,100.0,,,200.0,100.0
EUW1_5538852240,GRANDMASTERS,GR,11.22,2077,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,200.0
EUW1_5538440546,GRANDMASTERS,GR,11.22,1450,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5538363136,GRANDMASTERS,GR,11.22,1644,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,100.0
EUW1_5538236192,GRANDMASTERS,GR,11.22,2008,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,200.0
EUW1_5538016755,GRANDMASTERS,GR,11.22,1856,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
EUW1_5538001978,GRANDMASTERS,GR,11.22,2103,EUW1,100.0,100.0,100.0,100.0,200.0,100.0,200.0
EUW1_5535760187,GRANDMASTERS,GR,11.21,1484,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
EUW1_5535787348,GRANDMASTERS,GR,11.21,1320,EUW1,200.0,200.0,200.0,,,200.0,100.0
EUW1_5535755169,GRANDMASTERS,GR,11.21,1383,EUW1,100.0,100.0,100.0,,,200.0,100.0
EUW1_5535780477,GRANDMASTERS,GR,11.21,1590,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
EUW1_5525219546,GRANDMASTERS,GR,11.21,1840,EUW1,200.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5525231676,GRANDMASTERS,GR,11.21,1704,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5524045056,GRANDMASTERS,GR,11.21,1631,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,200.0
EUW1_5518823711,GRANDMASTERS,GR,11.21,1772,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
EUW1_5518708707,GRANDMASTERS,GR,11.21,1351,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
EUW1_5508899416,GRANDMASTERS,GR,11.2,1372,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
EUW1_5508627543,GRANDMASTERS,GR,11.2,1640,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
EUW1_5508535106,GRANDMASTERS,GR,11.2,1884,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,200.0
EUW1_5503131431,GRANDMASTERS,GR,11.2,1362,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5501232093,GRANDMASTERS,GR,11.2,1776,EUW1,100.0,100.0,100.0,100.0,200.0,200.0,100.0
EUW1_5499811613,GRANDMASTERS,GR,11.2,1279,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5498129451,GRANDMASTERS,GR,11.2,1804,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
EUW1_5498203718,GRANDMASTERS,GR,11.2,1593,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,200.0
EUW1_5497452127,GRANDMASTERS,GR,11.2,2053,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,200.0
EUW1_5497414338,GRANDMASTERS,GR,11.2,1912,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,100.0
EUW1_5497319013,GRANDMASTERS,GR,11.2,1683,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
EUW1_5497254916,GRANDMASTERS,GR,11.2,1655,EUW1,200.0,100.0,200.0,200.0,100.0,200.0,100.0
EUW1_5544553098,GRANDMASTERS,GR,11.22,1134,EUW1,200.0,200.0,200.0,,,200.0,200.0
EUW1_5534759316,GRANDMASTERS,GR,11.21,1831,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5530516372,GRANDMASTERS,GR,11.21,949,EUW1,200.0,100.0,200.0,,,200.0,100.0
EUW1_5529843646,GRANDMASTERS,GR,11.21,1604,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5526781637,GRANDMASTERS,GR,11.21,1807,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,100.0
EUW1_5525201173,GRANDMASTERS,GR,11.21,2072,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5525119004,GRANDMASTERS,GR,11.21,1662,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,200.0
EUW1_5525096357,GRANDMASTERS,GR,11.21,1835,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
EUW1_5523936675,GRANDMASTERS,GR,11.21,2879,EUW1,100.0,100.0,100.0,200.0,100.0,200.0,100.0
EUW1_5523943924,GRANDMASTERS,GR,11.21,2106,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5522385601,GRANDMASTERS,GR,11.21,1434,EUW1,200.0,200.0,200.0,200.0,,200.0,100.0
EUW1_5522333673,GRANDMASTERS,GR,11.21,1502,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5522269393,GRANDMASTERS,GR,11.21,2006,EUW1,200.0,200.0,100.0,200.0,200.0,100.0,100.0
EUW1_5521347884,GRANDMASTERS,GR,11.21,1470,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
EUW1_5521101369,GRANDMASTERS,GR,11.21,1066,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5520947111,GRANDMASTERS,GR,11.21,1813,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
EUW1_5519145462,GRANDMASTERS,GR,11.21,918,EUW1,100.0,100.0,100.0,,,200.0,100.0
EUW1_5517689867,GRANDMASTERS,GR,11.21,2520,EUW1,200.0,200.0,200.0,200.0,100.0,200.0,
EUW1_5517688433,GRANDMASTERS,GR,11.21,1347,EUW1,100.0,100.0,100.0,,100.0,200.0,
EUW1_5516104086,GRANDMASTERS,GR,11.21,1977,EUW1,100.0,200.0,100.0,200.0,100.0,200.0,100.0
EUW1_5514444031,GRANDMASTERS,GR,11.21,1469,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5514542635,GRANDMASTERS,GR,11.21,1660,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
EUW1_5513415068,GRANDMASTERS,GR,11.2,1712,EUW1,100.0,100.0,200.0,100.0,,100.0,200.0
EUW1_5512838548,GRANDMASTERS,GR,11.2,1349,EUW1,100.0,100.0,200.0,,,100.0,
EUW1_5512846389,GRANDMASTERS,GR,11.2,1527,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5510194338,GRANDMASTERS,GR,11.2,1718,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
EUW1_5510123836,GRANDMASTERS,GR,11.2,1698,EUW1,100.0,200.0,100.0,100.0,200.0,100.0,100.0
EUW1_5508168947,GRANDMASTERS,GR,11.2,1702,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,200.0
EUW1_5508078547,GRANDMASTERS,GR,11.2,1945,EUW1,200.0,200.0,100.0,100.0,200.0,100.0,100.0
EUW1_5506112869,GRANDMASTERS,GR,11.2,968,EUW1,200.0,200.0,200.0,,,200.0,200.0
EUW1_5503918875,GRANDMASTERS,GR,11.2,1858,EUW1,100.0,100.0,200.0,100.0,,200.0,200.0
EUW1_5503859091,GRANDMASTERS,GR,11.2,939,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5503877316,GRANDMASTERS,GR,11.2,1248,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5503324879,GRANDMASTERS,GR,11.2,1491,EUW1,200.0,100.0,100.0,200.0,,100.0,200.0
EUW1_5503240342,GRANDMASTERS,GR,11.2,1394,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
EUW1_5501843646,GRANDMASTERS,GR,11.2,1317,EUW1,100.0,100.0,100.0,100.0,,100.0,200.0
EUW1_5499850715,GRANDMASTERS,GR,11.2,1624,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
EUW1_5499668927,GRANDMASTERS,GR,11.2,1352,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5498868655,GRANDMASTERS,GR,11.2,1978,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,200.0
EUW1_5498893499,GRANDMASTERS,GR,11.2,1219,EUW1,100.0,100.0,100.0,,,100.0,100.0
EUW1_5498787778,GRANDMASTERS,GR,11.2,1562,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
EUW1_5495628575,GRANDMASTERS,GR,11.2,1792,EUW1,200.0,200.0,200.0,200.0,100.0,200.0,100.0
EUW1_5495562539,GRANDMASTERS,GR,11.2,2096,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,200.0
EUW1_5495251420,GRANDMASTERS,GR,11.2,1571,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
EUW1_5548593277,GRANDMASTERS,GR,11.22,1890,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
EUW1_5546760387,GRANDMASTERS,GR,11.22,1813,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,100.0
EUW1_5546707024,GRANDMASTERS,GR,11.22,1587,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,100.0
EUW1_5546628356,GRANDMASTERS,GR,11.22,1615,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
EUW1_5546559473,GRANDMASTERS,GR,11.22,1705,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5546469315,GRANDMASTERS,GR,11.22,1744,EUW1,100.0,100.0,200.0,100.0,100.0,200.0,200.0
EUW1_5546484345,GRANDMASTERS,GR,11.22,1420,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
EUW1_5546471079,GRANDMASTERS,GR,11.22,1319,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,100.0
EUW1_5546407154,GRANDMASTERS,GR,11.22,1196,EUW1,200.0,200.0,200.0,200.0,,100.0,100.0
EUW1_5546373421,GRANDMASTERS,GR,11.22,1622,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
