tier,division,match_id,patch,game_duration,region,winning_team,first_champion,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald
DIAMOND,IV,EUW1_5320868723,11.12,1484797,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,
DIAMOND,IV,EUW1_5320874321,11.12,2017017,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,200.0
DIAMOND,IV,EUW1_5320148978,11.12,2038177,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,200.0
DIAMOND,IV,EUW1_5318580808,11.12,1653548,EUW1,200.0,100.0,200.0,200.0,,200.0,200.0
DIAMOND,IV,EUW1_5318425672,11.12,2182893,EUW1,200.0,200.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5318380121,11.12,1895125,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,100.0
DIAMOND,IV,EUW1_5316932646,11.12,1873607,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,200.0
DIAMOND,IV,EUW1_5316737551,11.12,1976288,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5316752461,11.12,1673291,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,200.0
DIAMOND,IV,EUW1_5316335222,11.12,1474657,EUW1,200.0,100.0,200.0,200.0,,100.0,200.0
DIAMOND,IV,EUW1_5548281460,11.22,1984,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5548070004,11.22,1849,EUW1,100.0,200.0,100.0,200.0,200.0,100.0,100.0
DIAMOND,IV,EUW1_5547528030,11.22,1808,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,100.0
DIAMOND,IV,EUW1_5547486098,11.22,1315,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
DIAMOND,IV,EUW1_5547409196,11.22,1629,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,
DIAMOND,IV,EUW1_5546940150,11.22,1872,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,200.0
DIAMOND,IV,EUW1_5546935743,11.22,1167,EUW1,200.0,200.0,200.0,,,200.0,200.0
DIAMOND,IV,EUW1_5546858193,11.22,1755,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,200.0
DIAMOND,IV,EUW1_5545842570,11.22,2263,EUW1,200.0,200.0,200.0,200.0,100.0,200.0,100.0
DIAMOND,IV,EUW1_5545697509,11.22,1355,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5545638199,11.22,1824,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,100.0
DIAMOND,IV,EUW1_5545611770,11.22,1492,EUW1,100.0,100.0,200.0,100.0,100.0,200.0,200.0
DIAMOND,IV,EUW1_5520588027,11.21,950,EUW1,200.0,200.0,200.0,,,200.0,
DIAMOND,IV,EUW1_5520544082,11.21,1544,EUW1,100.0,200.0,100.0,,,100.0,100.0
DIAMOND,IV,EUW1_5520488964,11.21,1449,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5518775034,11.21,1344,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5518718825,11.21,1748,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
DIAMOND,IV,EUW1_5518753016,11.21,1420,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,100.0
DIAMOND,IV,EUW1_5517832019,11.21,1536,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
DIAMOND,IV,EUW1_5517072869,11.21,1601,EUW1,100.0,100.0,100.0,100.0,,100.0,200.0
DIAMOND,IV,EUW1_5516907789,11.21,1409,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5516827322,11.21,2168,EUW1,200.0,100.0,100.0,100.0,100.0,200.0,100.0
DIAMOND,IV,EUW1_5516779971,11.21,1834,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,200.0
DIAMOND,IV,EUW1_5516249187,11.21,1902,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5515578501,11.21,1360,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5515541916,11.21,1359,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
DIAMOND,IV,EUW1_5515415968,11.21,1592,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5515157740,11.21,1947,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
DIAMOND,IV,EUW1_5515163346,11.21,1503,EUW1,100.0,100.0,100.0,,100.0,200.0,100.0
DIAMOND,IV,EUW1_5515099773,11.21,1535,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5514992338,11.21,1120,EUW1,200.0,200.0,200.0,,,200.0,200.0
DIAMOND,IV,EUW1_5513463973,11.2,2014,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,
DIAMOND,IV,EUW1_5513094349,11.2,1568,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
DIAMOND,IV,EUW1_5512448997,11.2,1699,EUW1,200.0,100.0,100.0,200.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5512232602,11.2,1629,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5512034620,11.2,1827,EUW1,100.0,200.0,200.0,100.0,200.0,100.0,200.0
DIAMOND,IV,EUW1_5511979836,11.2,1335,EUW1,100.0,200.0,100.0,,,200.0,100.0
DIAMOND,IV,EUW1_5512002306,11.2,2579,EUW1,200.0,100.0,100.0,200.0,100.0,200.0,100.0
DIAMOND,IV,EUW1_5511797868,11.2,1474,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5511795283,11.2,1539,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
DIAMOND,IV,EUW1_5511753777,11.2,1677,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,200.0
DIAMOND,IV,EUW1_5510726934,11.2,2591,EUW1,200.0,200.0,100.0,100.0,200.0,200.0,
DIAMOND,IV,EUW1_5510771937,11.2,1042,EUW1,200.0,100.0,200.0,,,100.0,200.0
DIAMOND,IV,EUW1_5510576420,11.2,1755,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5510623759,11.2,197,EUW1,200.0,200.0,,,,,
DIAMOND,IV,EUW1_5509951627,11.2,1884,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,100.0
DIAMOND,IV,EUW1_5509858625,11.2,1618,EUW1,100.0,200.0,200.0,100.0,,100.0,200.0
DIAMOND,IV,EUW1_5509798761,11.2,1393,EUW1,200.0,100.0,100.0,200.0,,200.0,100.0
DIAMOND,IV,EUW1_5509835486,11.2,1363,EUW1,200.0,200.0,200.0,200.0,,100.0,100.0
DIAMOND,IV,EUW1_5508287161,11.2,1285,EUW1,100.0,200.0,100.0,100.0,,100.0,
DIAMOND,IV,EUW1_5531526583,11.21,1233,EUW1,100.0,200.0,100.0,,,100.0,200.0
DIAMOND,IV,EUW1_5531475705,11.21,1096,EUW1,200.0,200.0,200.0,,,100.0,
DIAMOND,IV,EUW1_5529912877,11.21,2285,EUW1,100.0,100.0,200.0,100.0,200.0,100.0,200.0
DIAMOND,IV,EUW1_5515145171,11.21,2176,EUW1,200.0,200.0,100.0,200.0,200.0,100.0,100.0
DIAMOND,IV,EUW1_5515110705,11.21,1823,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5515095505,11.21,1285,EUW1,200.0,100.0,200.0,200.0,,100.0,200.0
DIAMOND,IV,EUW1_5515041915,11.21,1045,EUW1,200.0,200.0,200.0,200.0,,200.0,100.0
DIAMOND,IV,EUW1_5514480310,11.21,1924,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,100.0
DIAMOND,IV,EUW1_5514548512,11.21,901,EUW1,100.0,100.0,100.0,100.0,,200.0,100.0
DIAMOND,IV,EUW1_5514566223,11.21,1369,EUW1,200.0,200.0,200.0,,200.0,200.0,200.0
DIAMOND,IV,EUW1_5509518081,11.2,2052,EUW1,200.0,100.0,200.0,100.0,100.0,200.0,200.0
DIAMOND,IV,EUW1_5509462270,11.2,1746,EUW1,100.0,100.0,200.0,100.0,100.0,200.0,200.0
DIAMOND,IV,EUW1_5471359885,11.18,1357434,EUW1,200.0,200.0,100.0,,200.0,100.0,200.0
DIAMOND,IV,EUW1_5471354916,11.18,1522103,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5471108338,11.18,1266938,EUW1,100.0,200.0,100.0,100.0,,100.0,100.0
DIAMOND,IV,EUW1_5439219001,11.17,1694059,EUW1,100.0,100.0,200.0,100.0,100.0,200.0,200.0
DIAMOND,IV,EUW1_5207365882,11.7,2168513,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,
DIAMOND,IV,EUW1_5139535888,11.5,2016225,EUW1,200.0,200.0,100.0,100.0,100.0,200.0,100.0
DIAMOND,IV,EUW1_5139533783,11.5,916835,EUW1,100.0,100.0,100.0,,,100.0,100.0
DIAMOND,IV,EUW1_5118662703,11.4,1459229,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5118579605,11.4,1755106,EUW1,200.0,200.0,100.0,200.0,200.0,100.0,100.0
DIAMOND,IV,EUW1_5118594682,11.4,2095124,EUW1,100.0,200.0,200.0,200.0,100.0,100.0,200.0
DIAMOND,IV,EUW1_5118379130,11.4,1550257,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,200.0
DIAMOND,IV,EUW1_5118391798,11.4,1370883,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5118199667,11.4,1722676,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
DIAMOND,IV,EUW1_5118141651,11.4,1852214,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
DIAMOND,IV,EUW1_5118032637,11.4,1954016,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
DIAMOND,IV,EUW1_5117697648,11.4,1721269,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,100.0
DIAMOND,IV,EUW1_5116609684,11.4,934951,EUW1,200.0,100.0,200.0,,,200.0,100.0
DIAMOND,IV,EUW1_5116587329,11.4,745688,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
DIAMOND,IV,EUW1_5116611313,11.4,1248214,EUW1,200.0,200.0,200.0,200.0,,100.0,200.0
DIAMOND,IV,EUW1_5116463927,11.4,1584177,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5116427282,11.4,1516303,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5116422567,11.4,916916,EUW1,100.0,100.0,100.0,,,100.0,100.0
DIAMOND,IV,EUW1_5116104579,11.4,1360093,EUW1,200.0,100.0,200.0,,200.0,100.0,200.0
DIAMOND,IV,EUW1_5115954747,11.4,1731152,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
DIAMOND,IV,EUW1_5114508188,11.4,1691753,EUW1,100.0,200.0,100.0,100.0,,100.0,100.0
DIAMOND,IV,EUW1_5114581585,11.4,1382670,EUW1,200.0,100.0,200.0,,200.0,200.0,100.0
DIAMOND,IV,EUW1_5114349708,11.4,1193496,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
DIAMOND,IV,EUW1_5114238489,11.4,2199671,EUW1,200.0,200.0,100.0,100.0,100.0,200.0,200.0
DIAMOND,IV,EUW1_5114202121,11.4,1601663,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5114105979,11.4,1023233,EUW1,100.0,100.0,200.0,,,100.0,200.0
DIAMOND,IV,EUW1_5112639490,11.4,1217385,EUW1,100.0,100.0,100.0,100.0,,200.0,100.0
DIAMOND,IV,EUW1_5112622972,11.4,1353469,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5111850268,11.4,1659599,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5111914378,11.4,1144948,EUW1,100.0,200.0,100.0,100.0,,200.0,100.0
DIAMOND,IV,EUW1_5111759209,11.4,1756129,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5110649114,11.4,1563586,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5110585233,11.4,920307,EUW1,100.0,200.0,100.0,,,100.0,100.0
DIAMOND,IV,EUW1_5110489054,11.4,1323254,EUW1,200.0,200.0,200.0,,,200.0,100.0
DIAMOND,IV,EUW1_5547803568,11.22,1626,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,
DIAMOND,IV,EUW1_5547662606,11.22,1132,EUW1,100.0,100.0,100.0,100.0,,200.0,100.0
DIAMOND,IV,EUW1_5547578720,11.22,199,EUW1,100.0,100.0,,,,,
DIAMOND,IV,EUW1_5547533221,11.22,1630,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
DIAMOND,IV,EUW1_5547405979,11.22,1220,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
DIAMOND,IV,EUW1_5547337607,11.22,729,EUW1,200.0,100.0,200.0,200.0,,200.0,200.0
DIAMOND,IV,EUW1_5547206180,11.22,1706,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5547158323,11.22,1324,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
DIAMOND,IV,EUW1_5547046277,11.22,1913,EUW1,200.0,200.0,100.0,,200.0,200.0,100.0
DIAMOND,IV,EUW1_5547011695,11.22,1652,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5546936063,11.22,1592,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5545619397,11.22,1948,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5545477397,11.22,1421,EUW1,200.0,200.0,200.0,,200.0,200.0,200.0
DIAMOND,IV,EUW1_5544743142,11.22,2051,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,200.0
DIAMOND,IV,EUW1_5544659989,11.22,1435,EUW1,100.0,100.0,100.0,100.0,,200.0,100.0
DIAMOND,IV,EUW1_5544617512,11.22,1494,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5544624850,11.22,1476,EUW1,100.0,100.0,100.0,100.0,,100.0,200.0
DIAMOND,IV,EUW1_5544632366,11.22,1424,EUW1,200.0,200.0,200.0,,200.0,200.0,200.0
DIAMOND,IV,EUW1_5543102523,11.22,1803,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5538766505,11.22,1804,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5538595851,11.22,2001,EUW1,100.0,200.0,100.0,200.0,200.0,200.0,100.0
DIAMOND,IV,EUW1_5538499313,11.22,1256,EUW1,100.0,100.0,200.0,,,200.0,200.0
DIAMOND,IV,EUW1_5538450241,11.22,2086,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
DIAMOND,IV,EUW1_5538414511,11.22,1582,EUW1,100.0,100.0,200.0,100.0,100.0,200.0,200.0
DIAMOND,IV,EUW1_5538347791,11.22,1959,EUW1,100.0,200.0,100.0,100.0,200.0,200.0,100.0
DIAMOND,IV,EUW1_5538362135,11.22,1599,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5533619867,11.21,1413,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,
DIAMOND,IV,EUW1_5532364823,11.21,1825,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
DIAMOND,IV,EUW1_5532290215,11.21,1263,EUW1,100.0,100.0,100.0,,,100.0,100.0
DIAMOND,IV,EUW1_5532286324,11.21,1031,EUW1,100.0,200.0,100.0,,,100.0,200.0
DIAMOND,IV,EUW1_5532246292,11.21,1686,EUW1,100.0,100.0,200.0,100.0,100.0,200.0,
DIAMOND,IV,EUW1_5532163267,11.21,1732,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
DIAMOND,IV,EUW1_5532137375,11.21,1208,EUW1,100.0,100.0,100.0,100.0,,200.0,
DIAMOND,IV,EUW1_5530465729,11.21,1649,EUW1,100.0,100.0,100.0,100.0,200.0,100.0,200.0
DIAMOND,IV,EUW1_5530461804,11.21,1211,EUW1,200.0,200.0,200.0,,,200.0,200.0
DIAMOND,IV,EUW1_5530327313,11.21,1988,EUW1,100.0,200.0,100.0,100.0,200.0,100.0,100.0
DIAMOND,IV,EUW1_5530391034,11.21,1614,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5530276173,11.21,1918,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,100.0
DIAMOND,IV,EUW1_5529241261,11.21,2251,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5529183491,11.21,2233,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,200.0
DIAMOND,IV,EUW1_5529088174,11.21,1443,EUW1,100.0,200.0,100.0,100.0,,200.0,
DIAMOND,IV,EUW1_5529083164,11.21,1764,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,
DIAMOND,IV,EUW1_5528957776,11.21,1549,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,200.0
DIAMOND,IV,EUW1_5527579342,11.21,1713,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
DIAMOND,IV,EUW1_5527479823,11.21,2279,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
DIAMOND,IV,EUW1_5527389100,11.21,2245,EUW1,200.0,100.0,100.0,100.0,200.0,100.0,200.0
DIAMOND,IV,EUW1_5527344662,11.21,1729,EUW1,100.0,200.0,100.0,100.0,200.0,100.0,100.0
DIAMOND,IV,EUW1_5527296941,11.21,2053,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,
DIAMOND,IV,EUW1_5527147348,11.21,1797,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
DIAMOND,IV,EUW1_5527170901,11.21,2014,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
DIAMOND,IV,EUW1_5548000861,11.22,2164,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,
DIAMOND,IV,EUW1_5547839857,11.22,2058,EUW1,200.0,200.0,200.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5547839053,11.22,1770,EUW1,100.0,200.0,100.0,100.0,,100.0,100.0
DIAMOND,IV,EUW1_5547749600,11.22,1790,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,200.0
DIAMOND,IV,EUW1_5547758586,11.22,1361,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
DIAMOND,IV,EUW1_5547489808,11.22,1537,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
DIAMOND,IV,EUW1_5547591463,11.22,1742,EUW1,100.0,100.0,100.0,100.0,,200.0,100.0
DIAMOND,IV,EUW1_5546127878,11.22,917,EUW1,100.0,100.0,200.0,,,100.0,200.0
DIAMOND,IV,EUW1_5543985246,11.22,2109,EUW1,100.0,100.0,100.0,100.0,200.0,100.0,200.0
DIAMOND,IV,EUW1_5543829746,11.22,1856,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5543788421,11.22,1917,EUW1,200.0,100.0,100.0,100.0,100.0,100.0,200.0
DIAMOND,IV,EUW1_5543707489,11.22,952,EUW1,200.0,200.0,200.0,,,200.0,200.0
DIAMOND,IV,EUW1_5543781615,11.22,642,EUW1,100.0,200.0,100.0,,,100.0,
DIAMOND,IV,EUW1_5543627853,11.22,1389,EUW1,100.0,200.0,100.0,,,100.0,
DIAMOND,IV,EUW1_5539560664,11.22,962,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
DIAMOND,IV,EUW1_5539517228,11.22,2195,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5539475004,11.22,1931,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
DIAMOND,IV,EUW1_5538778958,11.22,2135,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
DIAMOND,IV,EUW1_5536858615,11.22,1422,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5536793482,11.22,1674,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5532325870,11.21,1601,EUW1,200.0,100.0,200.0,200.0,,200.0,200.0
DIAMOND,IV,EUW1_5532242677,11.21,1843,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5531350761,11.21,970,EUW1,200.0,200.0,200.0,,,200.0,200.0
DIAMOND,IV,EUW1_5530827336,11.21,1945,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5530806857,11.21,205,EUW1,200.0,100.0,,,,,
DIAMOND,IV,EUW1_5515277628,11.21,1534,EUW1,100.0,200.0,100.0,100.0,,200.0,100.0
DIAMOND,IV,EUW1_5510244841,11.2,1486,EUW1,200.0,200.0,200.0,,200.0,200.0,200.0
DIAMOND,IV,EUW1_5510182132,11.2,1363,EUW1,200.0,200.0,200.0,200.0,,100.0,200.0
DIAMOND,IV,EUW1_5510096738,11.2,1741,EUW1,200.0,100.0,100.0,200.0,100.0,100.0,200.0
DIAMOND,IV,EUW1_5506788965,11.2,1458,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
DIAMOND,IV,EUW1_5505900826,11.2,1502,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5505856727,11.2,1199,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
DIAMOND,IV,EUW1_5502409967,11.2,1453,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
DIAMOND,IV,EUW1_5502436237,11.2,1612,EUW1,100.0,100.0,200.0,100.0,,100.0,200.0
DIAMOND,IV,EUW1_5502464599,11.2,2135,EUW1,200.0,200.0,200.0,200.0,100.0,200.0,100.0
DIAMOND,IV,EUW1_5502211284,11.2,1876,EUW1,100.0,200.0,200.0,100.0,200.0,100.0,200.0
DIAMOND,IV,EUW1_5502046445,11.2,1855,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,
DIAMOND,IV,EUW1_5497933805,11.2,1719,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5497864399,11.2,1379,EUW1,100.0,100.0,100.0,100.0,,100.0,
DIAMOND,IV,EUW1_5495978366,11.2,1595,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5495861748,11.2,1269,EUW1,100.0,200.0,100.0,100.0,,100.0,200.0
DIAMOND,IV,EUW1_5494976359,11.2,1743,EUW1,200.0,200.0,100.0,200.0,200.0,100.0,200.0
DIAMOND,IV,EUW1_5495054013,11.2,1895,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
DIAMOND,IV,EUW1_5494963364,11.2,1702,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
DIAMOND,IV,EUW1_5494876468,11.2,1923,EUW1,100.0,100.0,100.0,100.0,200.0,100.0,200.0
DIAMOND,IV,EUW1_5494894483,11.2,987,EUW1,100.0,100.0,100.0,,,100.0,100.0
DIAMOND,IV,EUW1_5494417425,11.2,876,EUW1,100.0,200.0,100.0,,,100.0,
DIAMOND,IV,EUW1_5494432972,11.2,1222,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
DIAMOND,IV,EUW1_5493305651,11.19,1589501,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5493044709,11.19,1675424,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,200.0
DIAMOND,IV,EUW1_5546694922,11.22,1702,EUW1,100.0,100.0,100.0,100.0,,200.0,200.0
DIAMOND,IV,EUW1_5544724376,11.22,1950,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
DIAMOND,IV,EUW1_5544687823,11.22,2252,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,100.0
DIAMOND,IV,EUW1_5543391072,11.22,1686,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5543131461,11.22,1657,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5542252160,11.22,1368,EUW1,100.0,200.0,100.0,100.0,,200.0,200.0
DIAMOND,IV,EUW1_5541942807,11.22,1584,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
DIAMOND,IV,EUW1_5539798399,11.22,1777,EUW1,200.0,100.0,200.0,200.0,100.0,200.0,200.0
DIAMOND,IV,EUW1_5539794301,11.22,1440,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5427513718,11.16,2120833,EUW1,200.0,100.0,200.0,200.0,100.0,100.0,200.0
DIAMOND,IV,EUW1_5425159643,11.16,2096150,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5423251942,11.16,1450931,EUW1,200.0,100.0,200.0,100.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5422421050,11.16,1280638,EUW1,200.0,200.0,200.0,200.0,,100.0,200.0
DIAMOND,IV,EUW1_5421743777,11.16,1286069,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5421659111,11.16,1362901,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5420420602,11.16,1922077,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,100.0
DIAMOND,IV,EUW1_5420363845,11.16,1713958,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
DIAMOND,IV,EUW1_5418091424,11.16,1736846,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5418046876,11.16,1939596,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
DIAMOND,IV,EUW1_5386789945,11.15,1746186,EUW1,100.0,200.0,100.0,100.0,,100.0,100.0
DIAMOND,IV,EUW1_5386747002,11.15,958304,EUW1,200.0,200.0,200.0,,,200.0,200.0
DIAMOND,IV,EUW1_5386224855,11.15,1991631,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5386129106,11.15,1590117,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
DIAMOND,IV,EUW1_5385792536,11.15,1200436,EUW1,100.0,200.0,100.0,,,100.0,100.0
DIAMOND,IV,EUW1_5385698229,11.15,1544556,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
DIAMOND,IV,EUW1_5385525039,11.15,1337658,EUW1,200.0,200.0,200.0,200.0,,200.0,
DIAMOND,IV,EUW1_5385462371,11.15,962595,EUW1,200.0,100.0,200.0,,,200.0,200.0
DIAMOND,IV,EUW1_5381905193,11.15,1784369,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
