,tier,game_duration,winner,first_kill,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,kill_advantage,gold_advantage,cs_advantage,damage_advantage,tower_advantage,plate_advantage,inhibitor_advantage,dragon_advantage,rift_advantage
10829,BRONZE,1656,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,2,-12,-1,1125,-1,-1,0,-1,0
13394,BRONZE,2119,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,0,-31,-18,-4206,0,-1,0,-1,0
4620,BRONZE,1882,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1,3529,100,9052,0,-3,0,-1,0
10759,BRONZE,2529,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-5,-49,69,-2012,0,-3,0,0,0
25828,BRONZE,2192,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-5,-2638,36,-5528,0,1,0,1,-1
5210,BRONZE,1739,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,3,4612,106,11727,-1,-9,0,2,1
1882,BRONZE,1929,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0,1103,28,4057,0,0,0,1,-1
8089,BRONZE,1475,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,0,-1435,-79,-8856,0,1,0,-1,-1
4855,BRONZE,1967,1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,6,-18,-32,9393,0,5,0,1,-1
16762,BRONZE,1862,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,8,3987,2,7147,0,-4,0,-1,0
14700,BRONZE,1939,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,-1374,50,-255,1,7,0,0,-1
11325,BRONZE,1590,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,6,3680,32,6448,0,0,0,1,-1
9489,BRONZE,2190,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,-1625,-7,-2254,0,2,0,0,0
7963,BRONZE,1700,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-6,-7740,-100,-9951,0,6,0,-1,0
999,BRONZE,2086,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,11,4815,53,9789,0,2,0,2,-1
340,BRONZE,2239,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,7,1252,-12,1780,1,6,0,0,-1
6120,BRONZE,2914,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,6,5450,89,2887,0,-3,0,-1,0
30629,BRONZE,1989,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0,1380,75,1741,-1,-3,0,1,-1
18765,BRONZE,2016,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-4,-433,7,-7121,0,1,0,-1,1
1519,BRONZE,1293,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,3,2376,46,5827,0,-4,0,-1,0
4576,BRONZE,2906,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-3,-4249,-74,-4129,0,3,0,1,-1
6299,BRONZE,1769,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,0,592,-45,-3979,0,-2,0,1,1
7075,BRONZE,2057,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6,2381,56,-2738,0,-2,0,1,1
16360,BRONZE,2205,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-5,-3494,-76,-4706,0,5,0,1,0
1721,BRONZE,1255,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,5,4415,72,4613,0,0,0,1,0
7834,BRONZE,1404,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-7,-3171,5,-6212,0,-1,0,-1,0
25628,BRONZE,1420,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,5699,85,10331,-1,-8,0,1,1
2525,BRONZE,1823,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-7,-271,60,-4025,0,1,0,-1,0
516,BRONZE,2341,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,3,-40,-45,6296,1,3,0,-2,0
4456,BRONZE,1949,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-4,-2857,16,-1838,0,1,0,1,-1
6655,BRONZE,2277,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,3,2504,60,6122,0,-5,0,1,0
26640,BRONZE,2026,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-2,-2414,-11,-2178,0,4,0,2,-1
18800,BRONZE,1973,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,5,5899,82,4175,-1,-9,0,1,1
7687,BRONZE,1765,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,5,1448,-30,-5165,1,3,0,1,-1
10750,BRONZE,1756,1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,-1,-188,0,-1244,0,5,0,-1,0
5795,BRONZE,1479,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,9,1789,13,8412,0,2,0,2,-1
6400,BRONZE,1633,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,2,1321,18,-226,0,3,0,-1,0
32207,BRONZE,2095,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,0,2648,69,2342,0,-8,0,1,-1
1309,BRONZE,2104,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,2,1199,46,3649,1,0,0,-1,-1
20592,BRONZE,2644,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-9,-5519,3,-10107,1,7,0,-2,-1
6463,BRONZE,1709,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-6,-5176,-77,-7880,1,1,0,0,1
25526,BRONZE,1624,1.0,1.0,1.0,1.0,0.0,1.0,0.0,9,7032,109,13483,-1,-9,0,1,0
22314,BRONZE,1126,1.0,1.0,1.0,0.0,0.0,1.0,1.0,13,9603,104,2065,0,-3,0,1,0
30469,BRONZE,2163,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,9,6373,-19,5573,0,-4,0,-1,0
10863,BRONZE,1475,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,-2,1283,29,-2850,1,-1,0,0,0
9339,BRONZE,1862,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,430,16,-3447,0,1,0,-2,-1
18144,BRONZE,1751,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,10,4972,20,9765,0,1,0,1,0
30944,BRONZE,1783,-1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,-3,-3673,-109,-1346,0,3,0,-1,0
3330,BRONZE,2019,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,4,3115,42,3385,0,-6,0,-1,0
5599,BRONZE,1392,1.0,1.0,1.0,1.0,0.0,1.0,1.0,14,8075,111,10635,-1,-7,0,2,1
3354,BRONZE,1842,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,7,4895,51,6999,0,-3,0,1,0
13961,BRONZE,2601,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-3510,-39,-7473,1,5,0,0,-1
11489,BRONZE,2543,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4,-1619,-23,1872,0,2,0,-2,0
3931,BRONZE,2074,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1,-153,37,-3135,0,2,0,-1,0
4148,BRONZE,1597,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-15,-10851,-162,-6450,2,11,0,0,-1
7668,BRONZE,1682,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-10,-6137,-41,-3870,0,7,0,-1,-1
3836,BRONZE,1836,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,4,2602,61,358,0,0,0,0,-1
11293,BRONZE,2169,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2,-968,27,70,1,4,0,0,-1
28586,BRONZE,1665,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-2,-332,15,201,-1,-4,0,1,1
10341,BRONZE,1960,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,4,4073,56,2201,0,-1,0,0,-1
3382,BRONZE,1995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,3974,-9,1061,-1,-1,0,1,0
7586,BRONZE,2868,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-5,-1893,-20,-3562,0,-1,0,0,0
23193,BRONZE,1779,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,4,3716,-6,3195,-1,-2,0,-2,1
3301,BRONZE,1467,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-10,-8185,-63,-7374,1,9,0,-1,-1
3108,BRONZE,2744,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,2,-1099,-98,-2528,0,2,0,0,1
26159,BRONZE,2305,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-5,-703,30,1252,0,-2,0,2,0
292,BRONZE,1169,-1.0,1.0,-1.0,0.0,0.0,-1.0,0.0,-3,-5218,-92,-6391,1,2,0,-1,0
18747,BRONZE,1859,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-5,-2634,-16,-5243,1,9,0,-1,-1
33848,BRONZE,1911,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,3157,81,2555,0,-4,0,-2,-1
10881,BRONZE,1753,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,5,7432,133,12216,-2,-6,0,0,0
7309,BRONZE,1749,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-11,-4759,-78,-7281,0,6,0,0,-1
20159,BRONZE,3161,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,4,2012,43,7418,0,-1,0,0,1
22841,BRONZE,939,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-12,-8902,-58,-9581,3,12,0,-2,-1
1717,BRONZE,1575,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-6,-5430,-22,-10451,1,5,0,-2,-1
13976,BRONZE,1990,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,4,513,56,7202,0,-1,0,-1,-1
3157,BRONZE,2991,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-3,-1159,-19,4912,0,5,0,1,0
30493,BRONZE,1530,-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,0,-1338,-36,5070,1,3,0,1,0
1940,BRONZE,1771,-1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,-5,-5958,-41,-7558,0,4,0,1,0
9453,BRONZE,1780,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-13,-6024,-70,-11662,1,4,0,-1,1
12383,BRONZE,1906,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-6,-2061,1,-7543,0,3,0,-1,-1
6307,BRONZE,1585,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-3252,-50,-3986,0,5,0,0,-1
1327,BRONZE,1422,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0,-3787,-114,-9004,1,5,0,1,-1
19194,BRONZE,1165,-1.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,-8,-6332,-86,-4436,3,9,0,-2,-1
4126,BRONZE,1944,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,1279,4,735,0,3,0,1,-1
10637,BRONZE,2356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,4243,64,10295,0,-5,0,0,0
5857,BRONZE,1815,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,2,948,-10,-1115,0,1,0,2,0
2871,BRONZE,2167,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,-2,-2965,-51,-8105,0,3,0,0,0
34880,BRONZE,1507,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,14,5847,90,8360,0,-7,0,1,1
4817,BRONZE,1416,1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,3,2249,61,1441,0,-2,0,1,0
28102,BRONZE,1776,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1,-2706,-6,-6063,1,5,0,-1,-1
1642,BRONZE,863,1.0,1.0,1.0,1.0,0.0,1.0,1.0,19,12179,84,11885,-4,-10,0,1,1
10294,BRONZE,3034,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,2,1407,-33,4449,0,0,0,1,-1
1952,BRONZE,1692,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6,-7285,-106,-6553,1,4,0,-2,-1
4330,BRONZE,1414,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,-6,-2568,-34,-2616,0,2,0,1,0
1652,BRONZE,1407,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,10,5662,41,9064,0,-2,0,1,-1
5029,BRONZE,1857,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,-1591,-58,-4381,1,8,0,0,-1
912,BRONZE,1259,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-10,-5269,-16,-6968,1,9,0,-2,-1
7902,BRONZE,1680,1.0,1.0,1.0,1.0,0.0,1.0,1.0,8,6133,97,10578,-1,-7,0,0,0
20099,BRONZE,1917,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4,-2577,-42,-7384,0,-1,0,-2,0
15576,BRONZE,1757,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,3665,75,6774,0,-6,0,1,0
8620,BRONZE,1615,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,4,3754,92,6317,0,-3,0,1,-1
2195,BRONZE,2249,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-9,-6009,-77,-10925,0,2,0,-1,0
7347,BRONZE,1726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,6687,43,6075,0,-6,0,0,1
6813,BRONZE,2137,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-3,-544,-8,-1011,0,-2,0,1,0
30456,BRONZE,1534,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,13,7218,48,8166,-1,-5,0,1,-1
1157,BRONZE,1778,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,5,4581,35,1433,-1,-5,0,1,1
3617,BRONZE,1080,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-14,-8447,-92,-15004,3,8,1,0,1
11878,BRONZE,2010,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-3,-1036,-11,-1799,0,5,0,1,0
17821,BRONZE,2372,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-3,-389,-19,-581,-1,-1,0,2,-1
9634,BRONZE,1798,-1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,-4,-3684,-57,6711,2,4,0,0,-1
1274,BRONZE,2251,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6,-585,-33,1305,0,3,0,0,-1
707,BRONZE,2374,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1,-1154,24,-2769,1,3,0,-1,1
5712,BRONZE,1355,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,4,2359,32,-6,-1,-4,0,0,0
16801,BRONZE,2064,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0,-482,-18,2517,0,-2,0,-2,-1
21266,BRONZE,1897,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-2,-2689,-37,-10033,0,2,0,1,1
3517,BRONZE,1536,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,11,8251,44,6247,-1,-9,0,-1,0
2793,BRONZE,1598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,1780,-43,2532,0,-4,0,1,1
1156,BRONZE,1712,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,4,4202,103,7656,0,-3,0,1,-1
7520,BRONZE,1923,-1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,4,1104,-42,-2507,-1,-2,0,-1,1
725,BRONZE,1957,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-8,-9503,-130,-2772,2,9,0,-2,0
5988,BRONZE,1681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2661,49,7428,0,-2,0,1,1
9291,BRONZE,2636,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-5,-2896,-67,-1878,0,4,0,1,-1
5323,BRONZE,1755,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,2,-2677,-61,-6419,0,6,0,-1,0
14676,BRONZE,1454,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-7,-5988,-80,-12466,1,10,0,-1,1
13404,BRONZE,2537,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,4,2669,53,-570,0,-3,0,1,1
32462,BRONZE,1661,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,8,7001,88,12039,0,-7,0,-1,0
22025,BRONZE,2259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,5995,139,-2469,-2,-7,0,0,1
2054,BRONZE,1841,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-12,-5515,-18,-7382,0,1,0,-1,-1
7852,BRONZE,3041,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,806,-62,4153,0,-3,0,1,1
8777,BRONZE,1654,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,-2,-267,-27,644,0,-5,0,1,1
7883,BRONZE,1566,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-9,-5654,-154,-12239,0,8,0,1,1
9987,BRONZE,1892,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,-2,362,-2,1259,-1,-7,0,-1,1
12619,BRONZE,1917,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-4,-906,49,-5763,0,-1,0,-1,1
31306,BRONZE,1997,1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,-5,-3946,-42,-1929,0,4,0,0,1
717,BRONZE,1440,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2,-4453,-92,-11004,1,7,0,-2,-1
4451,BRONZE,1590,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-2,1414,53,-5653,0,-2,0,-1,1
11656,BRONZE,1557,1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-6,-655,-36,-1037,-1,-3,0,-2,1
177,BRONZE,1892,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-4,-1924,-48,-3449,0,3,0,-2,-1
15384,BRONZE,2374,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-15,-4033,-43,-14431,1,3,0,-1,-1
4627,BRONZE,1837,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,6,4156,20,11919,0,0,0,0,-1
8287,BRONZE,1969,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-5,-2941,5,-3297,1,2,0,-1,-1
4813,BRONZE,2364,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-3,2107,36,-2612,-1,-7,0,-1,1
10482,BRONZE,2248,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-6,-5281,-168,-7230,1,7,0,2,0
4407,BRONZE,2047,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0,-1427,-60,-930,0,3,0,0,0
11842,BRONZE,1904,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,2,-633,-2,-5172,-1,-1,0,1,1
7553,BRONZE,1879,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-2,-920,71,-720,0,2,0,0,-1
1190,BRONZE,2127,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-7,-2178,9,-7096,0,0,0,1,0
23639,BRONZE,1438,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,2,3167,47,-1736,0,-2,0,1,1
20057,BRONZE,1266,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,8,6772,65,7325,-1,-2,0,1,-1
30895,BRONZE,1540,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-3363,-63,-2530,2,8,0,-1,0
26154,BRONZE,2054,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,10,2872,52,6525,1,5,0,1,-1
17641,BRONZE,1438,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-6,-7063,-56,-2997,1,5,0,-2,1
10259,BRONZE,2407,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-5,-1940,69,-4508,0,4,0,0,1
13301,BRONZE,1901,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-2,-3948,-83,-2381,0,7,0,-1,0
19093,BRONZE,1918,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0,673,-32,-2452,-1,-4,0,1,1
15221,BRONZE,1264,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3,3740,45,1280,-1,-7,0,1,1
15201,BRONZE,1566,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-6,-7418,-89,-11068,1,9,0,1,-1
17577,BRONZE,1591,-1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,0,-1596,-10,1496,0,3,0,-2,1
6667,BRONZE,2017,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-8,-4807,-80,-11339,1,4,0,-1,-1
30869,BRONZE,1222,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,1,230,-32,-1286,0,-3,0,-1,0
6925,BRONZE,1733,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,3,1467,-73,2905,0,0,0,2,0
2707,BRONZE,1824,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-3,-3554,-48,-1285,2,8,0,0,-1
4804,BRONZE,1729,-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,-8,-5617,-54,-1356,0,6,0,0,1
4789,BRONZE,1795,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,2,1609,-7,1190,0,-3,0,0,1
4459,BRONZE,1243,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,13,8659,16,8175,-1,-5,0,-1,1
9061,BRONZE,1398,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,7,2794,42,6592,-2,-8,0,1,1
2728,BRONZE,1170,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-13,-6869,1,-12292,0,2,0,-1,0
3765,BRONZE,1329,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-9,-4657,-18,-12436,1,9,0,0,0
13058,BRONZE,1243,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-9,-11873,-143,-10896,2,13,0,-1,-1
29511,BRONZE,1754,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-3587,-19,-5065,0,9,0,-1,-1
12194,BRONZE,1631,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-9,-2843,-5,3794,0,3,0,-2,1
370,BRONZE,1202,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-8,-10428,-131,-4736,3,13,0,-2,-1
1542,BRONZE,1421,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,4,1826,-8,7583,0,0,0,1,0
12378,BRONZE,1513,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,3,-2206,41,2001,0,3,0,1,0
16920,BRONZE,1533,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,3,495,-15,3601,0,2,0,-1,1
925,BRONZE,1516,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4,-2628,-34,-4124,0,0,0,-1,-1
11186,BRONZE,1539,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-3,-6915,-132,-7269,1,10,0,-1,1
10360,BRONZE,1776,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-8,-3583,20,-3434,1,3,0,-2,-1
8112,BRONZE,1203,1.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,6,2083,-52,2427,0,1,0,-1,-1
9014,BRONZE,1619,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-6,586,44,-4640,0,1,0,-2,0
2731,BRONZE,1512,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-12,-8482,-51,-9691,1,7,0,-1,-1
1863,BRONZE,2074,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,3,-493,-63,11081,-1,0,0,-2,-1
5562,BRONZE,1503,1.0,1.0,1.0,1.0,0.0,1.0,1.0,16,10003,67,12185,-2,-9,0,1,1
5064,BRONZE,2164,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,5,1094,4,4128,-1,-1,0,2,-1
318,BRONZE,1132,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,14,4864,62,4056,0,-4,0,2,0
23604,BRONZE,1865,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,-10,-5434,-58,-7523,1,6,0,1,0
15322,BRONZE,1222,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-5,-5224,-39,-8889,1,8,0,-2,-1
2112,BRONZE,2762,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,505,27,-2458,0,1,0,-1,-1
12148,BRONZE,2147,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,3,376,-32,2384,0,2,0,-1,1
3314,BRONZE,2142,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,2127,29,-1075,0,-6,0,0,-1
85,BRONZE,2231,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,6,6049,71,8267,0,-7,0,1,0
10064,BRONZE,1467,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-2,-3123,0,15,0,-3,0,-1,-1
7007,BRONZE,1943,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4,-3715,-63,-4968,0,6,0,-1,0
12171,BRONZE,2653,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-188,-32,-87,1,2,0,-2,-1
25785,BRONZE,1872,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,7,4868,69,4710,0,-1,0,-1,-1
915,BRONZE,1731,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,1410,10,5032,-1,-6,0,-1,0
1960,BRONZE,1617,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-3,652,-15,-1328,0,-2,0,-1,1
10987,BRONZE,1535,1.0,1.0,1.0,1.0,0.0,1.0,1.0,8,4408,17,1313,-1,-6,0,1,0
8090,BRONZE,2353,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-2,-2218,-90,1610,1,0,0,2,1
1974,BRONZE,1476,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,12,4767,51,12663,-1,-5,0,-2,-1
12211,BRONZE,1308,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-11,-6622,-123,-6880,0,5,0,-1,1
9205,BRONZE,1646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,8812,70,16120,-2,-6,0,1,1
23285,BRONZE,3015,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-4,137,-5,-3504,0,-1,0,0,1
18778,BRONZE,2059,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1837,-104,-4550,0,2,0,-1,1
4565,BRONZE,1027,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,10,9000,158,7223,-1,-8,0,2,1
14715,BRONZE,1337,1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,0,3841,124,1890,-1,-8,0,0,1
7778,BRONZE,1936,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-2,155,38,-3550,0,3,0,1,1
2898,BRONZE,1562,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,5,5760,41,4036,-1,-8,0,0,-1
