,tier,winner,first_kill,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,kill_advantage,gold_advantage,cs_advantage,damage_advantage,tower_advantage,plate_advantage,inhibitor_advantage,dragon_advantage,rift_advantage,baron_advantage
15938,GOLD,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,-3,945,6,4680,1,4,0,1,2,0
8388,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,12,2350,-93,672,-5,-6,0,1,0,1
14780,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,0.0,20,14833,152,28903,7,15,0,0,0,1
16835,GOLD,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-11,-8468,-163,-3807,-4,-5,0,-1,-2,0
3897,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,15,10841,44,9358,6,-3,1,2,-2,0
21536,GOLD,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,3,1290,19,2313,-1,0,0,2,-2,0
4668,GOLD,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,3,-1208,-80,-4380,-1,-1,0,1,2,0
4425,GOLD,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,4,-1090,8,-1314,4,-2,0,-2,0,0
1202,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-9,-599,123,-3522,-2,-4,0,1,-2,0
23519,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-16,-11960,-148,-11197,-4,-11,0,-4,-1,0
12016,GOLD,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-2,-3915,-4,1668,-3,-5,0,-2,-2,0
6724,GOLD,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,13,14105,148,9961,5,-1,1,1,0,1
21830,GOLD,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,7,1962,-27,-2294,1,6,0,2,1,0
16405,GOLD,-1.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,-5,-1290,-9,-26138,1,2,0,-4,2,0
14630,GOLD,-1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,2,15,-4,1916,0,2,0,2,-1,0
19708,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,2067,29,-6598,2,-2,0,-2,-1,0
2457,GOLD,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,15,8205,51,16267,4,-2,1,3,-2,1
17495,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,11,8109,86,12590,3,2,1,3,-2,1
7570,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-16,-10854,-110,-28148,-3,-6,0,-2,1,0
7758,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,14,15273,64,12452,5,4,1,1,2,1
20256,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,3,2559,11,17617,2,3,0,1,1,0
14670,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,8,247,0,-1832,2,-3,0,3,0,0
3294,GOLD,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-13,-9962,-59,-9214,-3,-1,-1,-2,-2,-1
19242,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,6,8793,42,17240,7,4,3,0,-1,0
8587,GOLD,-1.0,1.0,1.0,0.0,-1.0,1.0,1.0,0,2881,130,10957,6,14,0,3,2,-1
2105,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-24,-8285,-60,-24866,-7,-9,-2,-2,-1,0
13698,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-13,-13719,-70,-20499,-3,2,0,0,1,-1
23210,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-7160,-86,-10517,-6,-12,0,0,-2,0
23919,GOLD,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1,-1364,23,-1924,2,6,1,-1,0,-1
6455,GOLD,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-10,-2538,45,7766,1,4,0,-3,0,-1
4984,GOLD,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,17,8981,46,13967,1,-2,0,0,-1,0
160,GOLD,1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,6,8130,40,19294,3,2,0,2,-1,1
4872,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,6,-2623,-57,-17760,-6,-7,-2,-1,-2,0
26467,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-13,-13020,-230,-18113,-4,-9,0,1,-2,0
9879,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-3,-3135,-63,3466,-1,-6,0,1,1,0
5541,GOLD,-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,-11,-7203,-27,-10657,-6,-6,-1,-1,1,0
15541,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,8,5009,27,3799,-1,3,0,3,-1,0
18429,GOLD,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,10,4796,68,-1361,3,0,0,-1,2,0
19953,GOLD,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-5,-6417,8,-24058,-1,5,0,-1,0,-1
2850,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,7,5411,71,6819,1,3,0,2,-2,0
9385,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-2031,-16,-2748,-1,-4,0,1,-1,0
4350,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-21,-6365,-47,-11216,-1,3,0,-1,-1,0
10419,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-5,-6792,-67,-9002,-3,0,-1,-1,-1,-1
14149,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-9,-10947,-54,-10414,-4,-3,0,1,-2,-1
3720,GOLD,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,-5,-5543,-41,-6116,-3,-3,0,1,0,0
1701,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,3,-6441,-139,1651,-4,1,-1,0,1,0
10476,GOLD,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,19,8578,115,25389,7,0,1,4,0,0
4918,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,4,4815,66,-10738,4,8,0,-1,0,0
14339,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-9,-3193,57,-6815,-2,-5,0,-2,-2,0
22320,GOLD,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,8,2579,16,10119,-2,0,0,3,-2,0
1074,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,12,9248,92,-4902,4,5,1,1,0,1
24563,GOLD,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-3,-4318,-2,-12158,-7,-5,-2,3,-1,-1
13164,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-12,-10745,-98,-2321,-3,-4,0,-3,-1,0
4926,GOLD,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-3,-3262,58,-12591,-4,8,-1,-2,-2,0
808,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6,6920,100,6115,4,3,0,1,0,0
25641,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,9519,117,5842,2,6,0,1,1,0
26463,GOLD,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-6,-2333,12,-20633,0,2,0,-1,-1,-1
2609,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-18,-5877,108,-21645,-7,-3,-1,1,-2,0
1303,GOLD,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,3,5545,72,8156,5,9,0,-3,1,1
9404,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,20,12317,23,30243,7,4,1,3,-1,0
19870,GOLD,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,20,14019,213,27205,9,8,1,1,1,0
4574,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1874,-32,517,0,2,0,-3,-1,-1
4197,GOLD,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-14,-5891,-29,-25486,-3,-5,0,3,-1,0
23917,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-5016,-30,-23060,-1,-4,0,-1,0,-1
17205,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-10,-11309,-107,-26116,-4,0,-1,0,-1,0
2074,GOLD,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,10,6479,109,14894,2,-1,0,0,-2,0
9943,GOLD,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-10,-5982,-45,-27617,-4,-11,0,-1,-1,0
5268,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,-14,-2006,34,-22212,-1,-4,0,1,0,0
22783,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-13,-9775,-119,2879,-6,-9,-1,-1,1,0
20562,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,5,690,-79,3306,2,3,0,2,2,0
14581,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,15,12292,153,19456,5,1,0,3,0,1
568,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-3,-6652,11,-13136,-4,4,-1,-1,1,-1
13338,GOLD,1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,4,3346,17,11264,2,1,0,-1,0,0
7722,GOLD,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,16,9463,2,15112,7,5,1,3,0,0
603,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,8,14505,150,13579,7,3,1,4,2,1
8003,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,9074,180,7947,5,10,1,3,2,0
14376,GOLD,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,3,-552,-33,-6787,3,4,1,-3,0,0
21740,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-5,-3709,-93,-11798,-3,-2,0,-1,1,0
22851,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,4,-543,12,-3454,1,2,0,-1,1,0
13353,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-18,-11289,-130,-16561,-1,0,0,1,0,-1
7364,GOLD,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-2,-886,25,-2740,-2,3,0,-1,-2,0
7616,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-23,-11581,-20,-13389,-1,-2,0,0,-1,-1
11554,GOLD,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,5,-500,-65,2989,1,2,0,-1,2,0
13562,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-17,-12346,-9,-30647,-8,-10,-2,-4,-2,0
13904,GOLD,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-3,-1384,-20,11965,-1,-1,0,2,0,0
19497,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-3995,-111,-19054,0,-3,-1,-2,1,0
20463,GOLD,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-6,-3522,8,933,-2,0,0,-1,2,0
17491,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,10,8874,103,18175,6,9,0,4,1,0
9085,GOLD,-1.0,-1.0,1.0,0.0,0.0,1.0,1.0,-15,-10941,-112,-5917,-4,-2,0,1,0,0
11391,GOLD,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1,3371,129,-1876,4,4,0,-1,-1,0
19453,GOLD,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-4,-2174,28,-14779,0,-1,1,1,-1,1
17149,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,15,8765,-56,9159,4,-2,1,2,1,1
19592,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,3,-1688,-113,-687,0,4,0,-1,1,-1
13775,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,13473,68,19248,5,5,0,1,1,0
19234,DIAMOND,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,5,6738,83,6701,2,-4,0,-2,2,1
23151,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,23,15849,176,25640,9,5,2,3,-1,0
18479,DIAMOND,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,6,6903,0,17298,4,9,0,0,2,0
13669,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-2,-8846,-138,-23871,-4,-1,0,-3,1,-1
24038,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-15,-12792,-106,-8102,-9,-7,-1,-3,-2,0
12837,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-11,-8499,-92,-16028,-5,-3,0,-2,0,-1
18831,DIAMOND,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,14,6752,134,8161,7,6,2,-1,0,0
17823,DIAMOND,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1,363,-21,6049,0,4,0,-4,2,1
16464,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-7,-5903,-68,5164,-4,-6,0,-1,-2,1
11420,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,10,7581,111,14887,3,2,0,2,0,1
10984,DIAMOND,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1,-2130,-25,10837,-1,-6,0,-1,-2,0
11387,DIAMOND,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-8,-852,47,-7540,2,0,0,1,-2,-1
17052,DIAMOND,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-18,-8887,-52,-3574,-4,-4,-1,-3,-1,0
21234,DIAMOND,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-4,2551,13,-10673,1,1,-1,-1,0,1
13375,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-7,-2626,-18,-3273,-3,4,-1,-2,0,0
22151,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,4,1848,41,3772,2,10,0,-2,2,0
5117,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,0,-265,3,-2885,3,2,0,-1,1,0
17528,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,19,17090,117,11934,7,7,1,0,2,1
11834,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,11913,-6,4188,7,13,2,2,2,1
15939,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-12,-9529,-59,-11020,-5,-2,-1,-1,0,0
24803,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,2,-551,138,3796,0,4,-1,1,1,-1
23527,DIAMOND,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,16,10864,94,2374,4,6,1,2,2,1
22051,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-4,-407,119,-16826,-1,-6,0,1,-1,0
22033,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-3,-4610,19,-16158,-3,0,0,0,0,0
8431,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-13,-6346,-8,-23352,1,-1,0,-3,1,-1
18990,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-10,-11695,-150,-25991,-5,-1,0,-3,0,-1
22276,DIAMOND,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,5,7240,35,6884,7,5,0,1,-1,1
25228,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2,3618,76,-3333,1,5,0,2,-1,0
25232,DIAMOND,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,15,3043,78,1763,5,4,1,4,0,-1
18340,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-6931,-99,-13223,-5,-2,0,-1,-1,-1
16834,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4,-532,-8,3007,-1,1,0,3,1,0
14107,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-9,-7979,-66,-4515,-5,-1,0,-1,-2,0
24522,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1,-2454,-80,4153,0,1,0,-1,0,1
6154,DIAMOND,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-15,-7916,-61,-18201,-3,-7,0,-2,1,0
22211,DIAMOND,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,19,9613,65,18886,4,7,0,2,1,0
22203,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,3,5353,80,7331,3,1,0,1,-1,0
8081,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4,2222,73,-15355,1,0,0,1,0,0
15108,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,4,2617,-114,10283,3,0,0,2,0,0
13937,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-6,-5919,-90,-14357,-2,-4,0,0,-1,-1
21166,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-19,-15491,20,-29020,-7,-5,-1,-3,-2,-1
14746,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,18,8769,-45,1061,4,0,1,2,0,1
11809,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,11791,116,10662,7,8,1,1,2,1
11298,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-16,-8651,-73,-7941,-6,-12,0,-2,-1,0
19232,DIAMOND,1.0,1.0,1.0,1.0,0.0,1.0,0.0,9,5319,152,11104,3,2,0,3,0,0
21901,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-3,-3880,-41,230,-3,-5,0,-1,-1,0
13537,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-4,-8743,-124,1502,-4,-4,0,-1,0,0
13790,DIAMOND,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,8,3064,123,27114,2,8,0,1,1,-1
6566,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-4405,-59,5635,-5,-6,0,1,-2,0
18873,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-11,-7076,44,-1332,0,-4,0,-3,-1,-1
22882,DIAMOND,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,2,-1340,-3,-14337,-6,-4,-1,-1,-2,1
19416,DIAMOND,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,4,-1295,-6,4487,2,-1,0,3,2,0
21545,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-6,-1911,-14,-7854,-1,6,0,-4,-1,0
15990,DIAMOND,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,14,8936,68,12417,3,4,0,-1,1,1
14683,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-6542,-63,-10009,-11,-8,-3,2,-2,-1
11898,DIAMOND,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-9,-8492,-124,-11896,-5,-5,0,-1,-2,0
25977,DIAMOND,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,3,7627,179,13635,4,5,0,2,1,0
24351,DIAMOND,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-2,4312,172,7839,6,14,0,1,0,0
14085,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-12,-9643,-111,2410,-4,-5,0,0,1,-1
7846,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,9,6280,132,199,4,1,0,3,-1,0
12689,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,8,8421,-7,3014,1,-8,0,2,0,1
20829,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-13,-9928,-122,-1365,-6,-6,0,1,-1,1
19437,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,7,8992,-22,14852,3,1,0,-1,-1,1
20225,DIAMOND,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-11,-3295,-26,-8997,0,1,0,-4,0,1
17457,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-9,-5963,-44,-3012,0,-2,-1,0,0,-1
20610,DIAMOND,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-8,-6386,-34,-7798,-5,-5,0,0,-2,1
20417,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-12,-7182,-66,-4576,-5,-2,-1,0,-1,-1
21495,DIAMOND,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-20,-10521,-38,-20862,-5,-3,0,1,1,0
25423,DIAMOND,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,8,6069,61,25374,3,5,0,1,0,0
21326,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-2998,-154,-6311,-2,1,0,0,0,0
18858,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,7,1014,-23,10947,-3,-2,0,3,0,0
11293,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4,-5993,-88,-2010,-1,-2,0,-4,0,-1
12114,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4,4973,35,939,1,4,0,1,2,0
18058,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-4,-4814,-107,-30217,-1,-4,0,-1,-1,0
26153,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,7,8306,22,867,5,6,2,1,2,1
22403,DIAMOND,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0,3196,24,14010,2,-1,0,0,-1,-1
22303,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-7,-8169,-189,-10396,-2,-2,0,-1,1,0
21762,DIAMOND,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,14,8135,25,12896,7,9,1,1,2,-1
24681,DIAMOND,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,17,14082,159,21096,7,4,2,1,0,0
17170,DIAMOND,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,8,7613,127,1837,3,4,0,3,0,0
12481,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,4,-1904,-54,-6851,-1,0,-1,-1,-2,-1
17277,DIAMOND,-1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,0,1570,56,6383,-3,-1,0,-2,0,0
25980,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-13,-5293,-30,-8214,0,4,0,2,0,-1
20372,DIAMOND,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,4,-2490,-83,10764,-2,-7,0,1,0,1
12767,DIAMOND,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-8,-5087,101,-22170,-5,-3,0,0,0,-1
11442,DIAMOND,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,1,-1654,-64,-5417,-3,-6,0,1,0,1
8633,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,15,7345,32,15814,0,-5,1,1,0,1
24517,DIAMOND,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-6,-6009,-126,-7290,-3,-3,0,0,2,0
25725,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-12,-9966,-112,-3637,-7,-7,-1,-4,-1,-1
19701,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-2,-4017,-7,8787,-1,-7,0,0,-2,0
20160,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4,1609,59,1121,1,3,0,1,1,0
10529,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-5,-661,0,2814,-2,-3,0,-1,-2,1
14588,DIAMOND,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,2,-3564,55,2398,-1,-2,0,1,-1,0
11813,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-11,-5085,73,-12494,-2,1,0,-1,0,-1
814,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-10,-6195,-6,-16035,-3,-5,0,-3,-1,0
14810,DIAMOND,1.0,1.0,1.0,1.0,0.0,1.0,1.0,8,9560,119,14541,3,5,0,3,0,0
13475,DIAMOND,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2,870,-8,2474,0,-4,0,-1,0,0
13052,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-3,-7106,-129,-19035,-2,-7,0,3,-1,-1
3003,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-19,-9940,61,-10694,-4,-2,0,-1,-2,-1
12282,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,7,3590,-97,-237,4,2,0,3,0,1
15369,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-9,-2049,54,2184,0,7,0,-1,2,0
6663,DIAMOND,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-4,-3153,-88,-29329,-5,-11,0,-2,-2,1
26050,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,11,10266,177,527,4,6,0,1,1,1
11802,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,3,3197,198,5356,2,2,0,1,-1,0
25456,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,4,-2805,-19,15224,-4,-1,0,-1,-2,0
22216,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,2,2245,105,-89,0,3,0,-1,-1,0
20179,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-8,-11939,-121,16604,-3,0,-1,-2,2,-1
18270,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-11,-9920,-78,-19543,-4,-5,0,-3,-1,0
18002,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-17,-8337,-18,-17201,1,-8,0,-3,0,-1
18898,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,-10,-10846,-92,-19510,-7,-7,-2,-1,0,-1
23509,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-941,-20,-5869,-3,-4,0,-2,-1,0
21775,DIAMOND,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,6,-2071,-61,1438,-3,-3,0,-1,1,1
15212,DIAMOND,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,7,-1416,-45,7968,-2,0,0,-3,1,0
16160,DIAMOND,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,6,6413,18,8650,6,1,0,-1,1,1
