,tier,game_duration,winner,first_kill,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,kill_advantage,gold_advantage,cs_advantage,damage_advantage,tower_advantage,plate_advantage,inhibitor_advantage,dragon_advantage,rift_advantage
3120,BRONZE,1625,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,-1,1,-1,-1,0,-1,1
10388,BRONZE,1159,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
3986,BRONZE,1633,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1,1,1,1,0,-1,0,-1,0
9230,BRONZE,2149,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,-1,-1,0,-1,-1
9521,BRONZE,1763,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1,-1,0,0,0,-1,0
6207,BRONZE,1839,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,1,1,-1,0,-1,0,-1,0
8086,BRONZE,2483,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0,-1,-1,-1,1,1,0,1,0
7052,BRONZE,1812,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1,1,1,1,0,-1,0,1,1
9652,BRONZE,2417,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1,-1,-1,-1,1,1,0,-1,0
3936,BRONZE,1861,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,1,1,1,-1,0,-1,0,0,0
7469,BRONZE,2334,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,1,1,1,0,-1,0,-1,1
588,BRONZE,2107,1.0,0.0,-1.0,1.0,1.0,1.0,1.0,-1,1,1,1,0,-1,0,1,0
5627,BRONZE,1431,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,1,-1,1,1,0,0,1
8911,BRONZE,1888,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0,1,1,1,0,1,0,0,0
1708,BRONZE,1772,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,1,1,1,-1,0,1,0,1,-1
5168,BRONZE,2229,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,1,-1,1,1,0,1,-1
10888,BRONZE,1938,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,-1,0,0,0,-1,0
22469,BRONZE,1380,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,-1,0,1,0
3287,BRONZE,2610,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,-1,-1,-1,0,1,0,0,-1
14362,BRONZE,1535,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,0,1,0,0,0
1423,BRONZE,1717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-1,1,0,-1,0,1,1
10803,BRONZE,2287,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,-1,1,1,1,1,0,1,-1
795,BRONZE,1866,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,0,1,0,-1,0
955,BRONZE,1647,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,1,1,1,0,1,-1
23707,BRONZE,1807,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,1,-1,-1,0,0,1
8225,BRONZE,1715,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,-1,-1,0,1,0,0,-1
14036,BRONZE,1645,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,0,1
5101,BRONZE,1714,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,0,1,0,0,-1
4366,BRONZE,1368,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,1,1,-1,1,0,-1,0,-1,0
14265,BRONZE,1904,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,1,1,0,1,0,1,1
3753,BRONZE,1525,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,-1,-1,0,1,0,-1,0
18350,BRONZE,1745,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1,1,-1,1,0,-1,0,0,0
7518,BRONZE,1282,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,0,0
6980,BRONZE,1992,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,-1,1,1,1,-1,-1,0,-1,1
4234,BRONZE,2081,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1,-1,1,-1,0,-1,0,0,-1
24301,BRONZE,1710,1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,1,1,-1,1,1,1,0,-1,-1
23012,BRONZE,2558,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,-1,-1,0,1,0,-1,-1
758,BRONZE,1693,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-1,1,1,1,0,-1,0,0,0
3400,BRONZE,2100,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,1,1,0,0,-1
5804,BRONZE,1917,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,1,0,-1,0,-1,-1
9379,BRONZE,2074,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1,-1,-1,-1,0,1,0,1,-1
11982,BRONZE,2014,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1,1,1,0,0,0,-1,-1
28656,BRONZE,2476,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0,-1,1,-1,1,1,0,-1,-1
12258,BRONZE,1993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,-1,-1,-1,0,1,0,1,1
3179,BRONZE,2033,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
2284,BRONZE,2230,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1,-1,-1,-1,0,1,0,-1,0
5455,BRONZE,2358,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,-1,-1,-1,1,1,0,1,-1
10512,BRONZE,2376,1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,-1,-1,-1,-1,0,1,0,1,0
17342,BRONZE,2526,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,0,0,1,0
4361,BRONZE,1754,-1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,-1,-1,1,-1,-1,1,0,-1,1
3826,BRONZE,1339,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
8394,BRONZE,1808,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1,-1,-1,-1,-1,0,-1,1
8196,BRONZE,2668,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,0,1,0,0,-1
5989,BRONZE,1771,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1,1,1,1,0,1,0,1,0
15695,BRONZE,1452,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1,-1,1,-1,0,-1,0,-1,-1
3074,BRONZE,2078,1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1,-1,0,-1,0,0,0,-1,1
11148,BRONZE,1870,1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1,1,-1,-1,0,-1,0,-1,0
8470,BRONZE,1322,-1.0,1.0,1.0,-1.0,0.0,1.0,1.0,1,1,-1,1,0,-1,0,1,1
4615,BRONZE,1840,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1,-1,-1,-1,0,1,0,-1,0
10405,BRONZE,952,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
344,BRONZE,1840,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,1,-1
839,BRONZE,1337,1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,1,1,1,1,0,-1,0,1,0
1935,BRONZE,1826,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,-1,0,0,0,-1,-1
715,BRONZE,1230,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,1,-1,1,0,-1,0,1,0
9251,BRONZE,2693,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,-1,0,-1,0,0,1
1437,BRONZE,1738,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,0,1,0,1,1
700,BRONZE,1889,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,-1,0,0,0,-1,1
10413,BRONZE,1696,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1,1,1,1,0,-1,0,-1,0
3868,BRONZE,2373,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,1,0,1,0,-1,0
9479,BRONZE,1801,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,0,-1,0,1,-1
26896,BRONZE,1447,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,0,1
18622,BRONZE,1236,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,1,1,1,1,0,-1,0,0,-1
4435,BRONZE,1965,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,1,-1,-1,0,-1,1
823,BRONZE,1225,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,1,1,1,1,-1,-1,0,-1,0
13925,BRONZE,1962,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,0,-1,0,-1,-1
8920,BRONZE,1685,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,-1,1,0,-1,0,1,0
13457,BRONZE,1417,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,0,1,0,-1,0
2455,BRONZE,1802,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,1,1,1,1,0,-1,0,0,0
4279,BRONZE,1835,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,-1,-1,-1,-1,1,0,0,0
19587,BRONZE,2598,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1,1,1,-1,-1,-1,0,-1,1
19128,BRONZE,2282,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,0,1,0,-1,-1
16783,BRONZE,2882,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,0,1,0,1,0
16417,BRONZE,1607,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
3775,BRONZE,1742,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,1,0,1,0
2002,BRONZE,1803,-1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,0,0,0,1,0
197,BRONZE,1785,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,1,-1,1,0,1,0,-1,-1
16482,BRONZE,1342,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,0
316,BRONZE,1821,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,-1,1,0,0,0,0,1
537,BRONZE,1979,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-1,-1,1,-1,0,1,0,1,1
3443,BRONZE,2048,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,0,0,0,-1,-1
6634,BRONZE,1844,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,-1,-1,0,1,0,-1,1
1993,BRONZE,2447,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,1,-1,-1,-1,0,1,0,1,0
270,BRONZE,1902,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,1,1,0,-1,-1
13878,BRONZE,1457,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,0,-1,0,1,0
8206,BRONZE,1752,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1,1,1,1,0,1,-1
13792,BRONZE,2541,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-1,-1,0,1,0,1,1
9347,BRONZE,1731,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,-1,-1,1,0,-1,0,-1,0
720,BRONZE,2467,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,0,-1,0,1,0
8454,BRONZE,1221,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,0,1
3730,BRONZE,1925,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1,1,1,1,0,-1,0,1,0
22131,BRONZE,2212,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,-1,-1,-1,0,-1,1
6272,BRONZE,2246,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,-1,-1,0,1,0,-1,-1
1881,BRONZE,1679,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,-1,1,1,0,-1,-1
15775,BRONZE,1868,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1,1,-1,1,0,-1,0,1,0
1488,BRONZE,1339,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,1,1,-1,0,-1,0,1,0
6188,BRONZE,1726,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,0,-1,0,0,1
21685,BRONZE,1500,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,0,-1,0,1,1
22061,BRONZE,1826,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,-1,1,0,-1,0,1,0
1831,BRONZE,1903,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,-1,1,1,1,1,0,1,-1
12513,BRONZE,1632,-1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,-1,-1,-1,-1,1,1,0,0,0
11334,BRONZE,2148,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1,-1,1,-1,1,0,0,0,0
13691,BRONZE,1813,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,-1,0,-1,0,-1,1
2753,BRONZE,1862,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-1,-1,1,-1,0,1,0,-1,0
5213,BRONZE,2469,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,0,-1,0,1,-1
15395,BRONZE,1567,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1,1,1,-1,0,1,0,-1,-1
6357,BRONZE,1126,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,0,1,0,-1,0
21061,BRONZE,2515,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1,-1,-1,-1,-1,-1,0,1,1
6189,BRONZE,1856,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,0,-1,0,1,0
9386,BRONZE,1958,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,-1,0,0,1,0
22656,BRONZE,2407,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,1,1,1,0,1,0
1588,BRONZE,960,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1,-1,-1,-1,0,1,0,-1,-1
9990,BRONZE,1232,-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,1,-1
873,BRONZE,1561,1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,1,1,1,1,0,-1,0,-1,1
4465,BRONZE,1945,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,1,1,1,0,-1,0,1,-1
6214,BRONZE,978,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
3106,BRONZE,2249,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1,-1,0,1,0,-1,0
10612,BRONZE,1732,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,1,1,1,0,1,-1
12917,BRONZE,1268,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
11136,BRONZE,2538,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,-1,-1,-1,-1,0,-1,0,1,0
13432,BRONZE,2175,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,-1,1,-1,-1,0,-1,0,-1,0
11978,BRONZE,1267,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1,-1,-1,-1,1,1,0,-1,1
2876,BRONZE,1299,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,0,-1,0,1,0
15645,BRONZE,1300,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,1,-1,-1,0,-1,0
11241,BRONZE,2479,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0,-1,-1,-1,1,1,0,0,-1
5353,BRONZE,1633,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1,-1,-1,-1,-1,1,0,-1,1
4818,BRONZE,2380,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1,-1,-1,1,0,0,0,-1,1
27667,BRONZE,1030,1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,1,1,1,1,-1,-1,0,-1,1
3345,BRONZE,1556,1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,1,1,-1,1,-1,-1,0,1,-1
9701,BRONZE,1633,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,1,1,1,1,0,-1,0
9952,BRONZE,2222,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1,1,-1,1,0,-1,0,-1,0
14295,BRONZE,2027,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1,1,1,-1,0,-1,0,1,0
100,BRONZE,1686,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1,-1,-1,-1,0,-1,0,-1,0
18547,BRONZE,1274,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,0,1
7557,BRONZE,1633,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
4882,BRONZE,1258,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,-1,1,1,-1,-1,-1,0,-1,0
13718,BRONZE,2400,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0,-1,1,-1,0,1,0,1,-1
13443,BRONZE,1934,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,1,-1,1,0,-1,0,-1,1
560,BRONZE,2132,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,-1,1,-1,0,-1,0,-1,0
15846,BRONZE,2512,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,1,-1,0,-1,0,0,1
6677,BRONZE,1822,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,-1,-1,1,1,1,0,-1,0
330,BRONZE,1507,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,0
10780,BRONZE,1279,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,0
2424,BRONZE,2635,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,-1,1,-1,1,1,0,-1,-1
6148,BRONZE,1312,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,1,-1,-1,0,-1,1
137,BRONZE,1562,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,-1,-1,1,1,0,0,1
2069,BRONZE,1656,-1.0,1.0,1.0,-1.0,0.0,1.0,1.0,-1,-1,-1,1,0,-1,0,0,1
503,BRONZE,1449,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,-1,1,-1,-1,0,1,1
10656,BRONZE,1964,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,-1,1,0,0,0,-1
7076,BRONZE,1649,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,0,-1,0,1,0
315,BRONZE,2526,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1,-1,-1,1,0,1,0,0,-1
18576,BRONZE,980,-1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,-1,-1,-1,-1,1,1,0,-1,0
701,BRONZE,2647,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
3116,BRONZE,1153,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1,1,1,1,-1,-1,0,1,-1
19428,BRONZE,1420,1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,1,1,1,1,0,-1,0,1,0
1017,BRONZE,2010,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,1,0,1,0,1,0
5359,BRONZE,2076,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0,-1,-1,1,0,-1,0,-1,1
11698,BRONZE,2082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,1,1,0,-1,-1
1987,BRONZE,1393,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,-1,1,1,-1,0,-1,0,0,1
4069,BRONZE,1207,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,1,-1,1,1
13236,BRONZE,1492,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,1,-1,0,1,0,1,0
2045,BRONZE,2057,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1,1,1,-1,0,-1,0,0,1
10707,BRONZE,1274,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1,-1,-1,-1,0,1,0,-1,0
9751,BRONZE,1574,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
79,BRONZE,1412,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,-1,-1,0,0,-1
9738,BRONZE,1125,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
1126,BRONZE,1492,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,0,1,0,-1,-1
15552,BRONZE,1404,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,0
9313,BRONZE,1297,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1,1,-1,-1,0,1,0,-1,-1
5876,BRONZE,1179,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,0
12074,BRONZE,1469,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
13307,BRONZE,1431,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,1,-1,1,1,0,-1,-1
19797,BRONZE,2233,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,0,1,0,1,1
2845,BRONZE,1840,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1,-1,-1,-1,0,0,0,-1,1
16841,BRONZE,2274,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0,1,1,1,0,-1,0,1,0
3705,BRONZE,1845,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
3284,BRONZE,2888,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1,-1,-1,1,0,-1,0,1,1
8220,BRONZE,1968,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,0,-1,0,1,1
3504,BRONZE,1276,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
13973,BRONZE,1782,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1,-1,-1,-1,0,1,0,-1,0
7397,BRONZE,1490,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1,-1,-1,-1,1,1,0,-1,0
5685,BRONZE,1839,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,-1,0,0,0,1,-1
34812,BRONZE,2142,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1,1,1,-1,0,-1,0,-1,0
18454,BRONZE,1346,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,0,-1,0,0,0
9676,BRONZE,1292,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
20326,BRONZE,1973,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,1,-1,-1,0,0,1
5127,BRONZE,1702,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,0,0,0,-1,-1
3049,BRONZE,1036,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
4701,BRONZE,2426,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,1,0,0,0,1
1885,BRONZE,1237,-1.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
4161,BRONZE,1719,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,0,1,0,0,1
1859,BRONZE,1694,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1,1,1,1,-1,-1,0,1,1
13662,BRONZE,1199,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1,-1,-1,-1,1,1,0,0,1
7907,BRONZE,1149,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-1,-1,-1,-1,0,1,0,1,-1
21661,BRONZE,1375,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
12712,BRONZE,1344,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,1,1,0,1,0
1395,BRONZE,1500,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,0
9009,BRONZE,1776,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,1,1,1,1,1,0,0,1
21065,BRONZE,935,1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1,-1,-1,-1,1,1,0,-1,1
11589,BRONZE,1480,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
7366,BRONZE,1982,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1,-1,1,-1,0,-1,0,-1,0
16881,BRONZE,1239,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,1,1,1,1,-1,-1,0,1,0
6923,BRONZE,1332,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,0,0,0,0,0
5279,BRONZE,1623,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,1,1,-1,-1,0,1,1
4091,BRONZE,2022,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,1,-1
