,tier,winner,first_kill,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,kill_advantage,gold_advantage,cs_advantage,damage_advantage,tower_advantage,plate_advantage,inhibitor_advantage,baron_advantage,dragon_advantage,rift_advantage
3261,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,-1,0,1,0,-1,0,0
3151,BRONZE,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,-1,-1,-1,-1,-1,-1,-1,0,-1,0
3908,BRONZE,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,-1,1,1,1,1,1,0,0,-1,1
3084,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,0,-1,0,0,0,0
1944,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1,1,0,1,0,0,-1,1
1670,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,-1,-1,-1,-1,-1,-1,-1,0,-1,0
752,BRONZE,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,-1,-1,-1,-1,-1,0,0,1,-1
1588,BRONZE,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1,1,1,1,-1,0,0,1,-1
2845,BRONZE,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,0,0,0,1,1
1795,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1,-1,-1,-1,-1,-1,0,-1,-1,0
663,BRONZE,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
2604,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,1,1,1,0
3799,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,1,1,-1,1,1,1,0,0,0,0
1490,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,-1,1,1,1,0,0,-1,1
4035,BRONZE,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1,-1,-1,-1,0,0,-1,-1
3420,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,1,1,-1,-1,-1,0,1,0
4825,BRONZE,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,1,1,1,1,1,-1,1,0,1,-1
2746,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,1,-1,1,1,-1,0,0,-1,1
367,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,-1,0,0,1,1
884,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,0,0,-1,1,0
2882,BRONZE,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,0,-1,-1,1,-1,-1,0,0,-1,-1
2207,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,0
3688,BRONZE,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1,1,1,1,0,-1,1,1
1119,BRONZE,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,0,0,1,-1
1232,BRONZE,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1,1,1,1,1,1,0,0,-1,-1
2028,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3512,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,0
4002,BRONZE,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1,0,1,1
364,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,0,0,0,0,1,-1
4585,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3832,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,1
2487,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,1,-1,-1,1,-1,0,1,-1,1
3411,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,-1,-1,-1,0,0,-1,1
679,BRONZE,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,-1,-1,-1,-1,-1,0,0,1,-1
3916,BRONZE,-1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,0,0,-1,1
1411,BRONZE,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1,-1,1,1,0,0,0,0,-1,1
1,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1,-1,-1,-1,0,0,-1,0
3534,BRONZE,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,0,1,1
1107,BRONZE,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,0,0,1,0
1384,BRONZE,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,-1,1,1,1,-1,0,0,-1,-1
1586,BRONZE,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1,-1,-1,1,-1,-1,0,0,1,-1
3140,BRONZE,1.0,1.0,-1.0,-1.0,1.0,1.0,0.0,-1,-1,-1,-1,-1,-1,0,0,1,0
2892,BRONZE,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,1,1,1,0,0,-1,1
4686,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,-1,-1,1,1,0,0,0,1
3848,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,1,-1
1080,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,1,0,-1,-1,-1
4100,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,1,0,1,0
1638,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
3114,BRONZE,1.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,1,1,1,1,1,-1,0,0,-1,0
2834,BRONZE,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,-1,1,1,-1,1,1,0,0,-1,1
301,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,-1,-1,0,0,0,1
407,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,-1,1,1,1,0,0,-1,1
863,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0,1,-1,1,-1,1,0,0,0,-1
4684,BRONZE,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,-1,-1,0,0,1,-1
214,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
1955,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,1,-1,-1,-1,1,0,0,1,1
337,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,1,1,-1,1,1,0,0,0,1,0
4533,BRONZE,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,1,1,1,1,1,1,0,0,-1,-1
3422,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,-1,-1,1,-1,1,0,0,-1,0
3204,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
822,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,1,0,0,-1,1
4041,BRONZE,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,1,1,1,1,1,1,0,0,0,0
4470,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,0,-1,0,-1,-1,1
4316,BRONZE,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,-1,1,0,1,1
4442,BRONZE,1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,1,1,1,1,-1,-1,0,0,1,-1
188,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1,1,1,1,1,1,0,0,-1,0
1663,BRONZE,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,1,1,1,0,0,0,1
436,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,0,-1,0,0,-1,-1
3609,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,-1,-1,0,0,0,1,1
4380,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
124,BRONZE,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,1,1,1,0,0,0,0
4761,BRONZE,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1,1,1,1,1,0,1,0
1991,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,-1,-1,-1,-1,-1,-1,0,0,-1,1
239,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,-1,1,1,0,0,-1,1
1656,BRONZE,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1,1,1,1,1,-1,0,0,1,-1
1475,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0,0,0,-1,-1
1002,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,-1,-1,1,0,0,-1,1
4545,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
1269,BRONZE,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1,1,-1,-1,-1,-1,0,0,-1,1
1822,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,-1,-1,0,0,-1,1
510,BRONZE,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-1,1,1,1,1,0,0,0,-1,0
360,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
403,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1,-1,-1,-1,1,1,0,0,1,1
3675,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,-1,-1,0,0,-1,-1
4211,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,0,0,-1,1
4269,BRONZE,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,1,0,-1,-1,0
4600,BRONZE,-1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,0,0,-1,1
4462,BRONZE,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1,-1,1,0,1,0,0,1,-1
316,BRONZE,-1.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1,1,-1,1,1,1,0,0,-1,1
2101,BRONZE,-1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,1,1,-1,-1,1,1,0,0,1,1
4489,BRONZE,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1,-1,1,-1,1,1,0,-1,-1,1
1017,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3664,BRONZE,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1,1,-1,1,1,-1,0,0,1,1
2320,BRONZE,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,-1,-1,-1,-1,0,0,1,0
2056,BRONZE,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1,1,1,-1,1,-1,0,0,1,1
3732,BRONZE,1.0,1.0,-1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1,0,1,1
1413,BRONZE,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,1,1,1,1,0,0,1
2002,BRONZE,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,0,-1,-1,-1,1,1,0,0,-1,0
777,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1,1,1,-1,-1,1,0,0,-1,-1
2940,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0,1,1,-1,1,-1,0,0,0,0
2553,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1,1,-1,1,0,1,0,0,-1,1
616,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
458,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
32,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,1,0,1,0,0,-1,0
136,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1,1,-1,-1,1,-1,0,0,-1,1
428,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3939,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,0,0,1,0
3001,BRONZE,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1
694,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,-1,-1,1,0,-1,-1,1
2147,BRONZE,1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,1,1,1,1,1,1,0,0,1,-1
1700,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,1,-1
2514,BRONZE,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
495,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,1,1,1,-1,0,1,0,0,1,0
3526,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,1,1,1,0,-1,0
1631,BRONZE,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,-1,-1,1,-1,0,0,-1,-1
2671,BRONZE,1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,1,1,1,-1,0,-1,0,0,1,-1
2496,BRONZE,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,-1,-1,0,0,0,-1
4664,BRONZE,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
2836,BRONZE,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1,1,1,1,1,-1,0,0,1,0
1953,BRONZE,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1,1,1,1,1,-1,0,0,1,-1
701,BRONZE,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,1,-1,-1,-1,-1,-1,0,0,-1,0
4182,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,1,0,1,0
1653,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1,1,-1,-1,0,0,-1,0
4177,BRONZE,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1,1,1,1,1,1,0,0,1,-1
2523,BRONZE,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,-1,1,1,1,0,0,1,1
2857,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
2828,BRONZE,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1,1,1,1,1,1,0,-1,-1,1
3934,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,-1,-1,-1,0,-1,-1,0
961,BRONZE,1.0,1.0,-1.0,1.0,1.0,-1.0,0.0,1,1,1,1,1,1,0,0,1,0
4862,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2874,BRONZE,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1,0,1,1
1471,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,-1,-1,-1,0,0,1,-1
3803,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,0,0,1
1946,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,1,-1,1,0,0,-1,1
2740,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
2372,BRONZE,1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,1,1,1,1,1,-1,1,0,-1,-1
205,BRONZE,-1.0,1.0,1.0,-1.0,0.0,1.0,1.0,-1,1,1,-1,1,0,0,0,-1,1
1350,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1,-1,1,1,-1,0,0,1,0
3145,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,0,1,1
4461,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1
1790,BRONZE,-1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,0
2127,BRONZE,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1,-1,-1,-1,-1,1,0,0,-1,1
3956,BRONZE,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
1859,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
3209,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,1,-1,0,0,1,-1
1359,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
551,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,0,0,1,-1
2044,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
816,BRONZE,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1,1,1,1,1,1,1,0,1,1
3344,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,0,0,1,1
4056,BRONZE,1.0,1.0,-1.0,-1.0,1.0,1.0,0.0,-1,-1,1,-1,-1,-1,0,0,0,0
1387,BRONZE,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
3460,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
1943,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,-1,1,1,1,0,0,1,-1
162,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-1,-1,1,-1,-1,1,-1,0,-1,0
4038,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,-1,-1,1,0,0,0,-1,1
4810,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,1,-1,-1,0,0,-1,-1
4423,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,-1
4420,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1,0,1,1,0
2797,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,0,1,1
818,BRONZE,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1,1,1,1,1,-1,0,0,1,1
4250,BRONZE,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,-1,1,0,0,1,1
4071,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,0,-1
3481,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
2683,BRONZE,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,-1,-1,-1,-1,0,0,1,-1
889,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1,-1,-1,-1,0,0,-1,0
1666,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,0,-1,0
109,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-1,-1,-1,-1,0,1,0,0,1,1
1967,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,1,1,0,-1,-1,1
4495,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
859,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1,0,1,1,0
317,BRONZE,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0,1,1,1,1,1,0,0,1,0
1198,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1725,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,0,-1,0,0,-1,-1
2697,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,0
2593,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,1,-1,-1,-1,0,0,-1,-1
415,BRONZE,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,1,1,1,1,1,0,0,0,1,-1
1470,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,0,-1,-1,1,-1,-1,0,0,-1,0
4163,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
2679,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,1,1,0,0,-1,-1
2442,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,0,-1,0,-1,0
3786,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
1848,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,-1,-1,0,0,-1,-1
3186,BRONZE,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
2178,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,-1,-1,-1,-1,-1,-1,0,-1,-1
2530,BRONZE,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,-1,0,0,1,0
3789,BRONZE,-1.0,-1.0,1.0,-1.0,0.0,1.0,1.0,-1,-1,-1,-1,-1,-1,0,0,0,1
69,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,1,1,1,0,0,1
3080,BRONZE,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1,-1,1,1,-1,1,0,0,-1,1
2476,BRONZE,1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,1,1,1,1,1,1,0,0,1,-1
3965,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,1,-1,-1,1,-1,-1,0,0,1,-1
3910,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,-1,-1,-1,0,-1,0,-1
1759,BRONZE,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1,1,-1,1,1,0,0,-1,1
4578,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,1,1,0,1
4400,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
2536,BRONZE,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,1,1,1,1,-1,-1,0,0,-1,-1
3473,BRONZE,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1,-1,1,1,1,0,1,1
4395,BRONZE,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,0,0,0,-1
3423,BRONZE,1.0,0.0,-1.0,1.0,1.0,1.0,1.0,1,1,-1,-1,1,-1,0,1,1,1
872,BRONZE,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1,1,1,-1,-1,-1,0,0,-1,1
3399,BRONZE,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,1,1,1,1,1,0,0,0,1,-1
3128,BRONZE,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1,0,1,1
1726,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,-1,1,-1,-1,0,-1,-1,1
4411,BRONZE,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,1,1,1,-1,-1,-1,0,-1,-1
2279,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1,-1,-1,1,-1,-1,-1,0,1,-1
1358,BRONZE,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,-1,1,-1,-1,0,0,1,-1
111,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,0,0,1,1
570,BRONZE,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,-1,1,1,1,-1,0,0,1,-1
3716,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,1,-1,0,0,0,0
3105,BRONZE,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,-1,1,1,1,0,1,-1,0
1852,BRONZE,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,-1,-1,1,1,-1,0,1,-1,-1
3367,BRONZE,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,1,1,1,1,0,1,1
2787,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3203,BRONZE,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,-1,-1,-1,-1,0,0,0,-1
1968,BRONZE,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1,-1,1,-1,1,0,0,0,1,1
160,BRONZE,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,-1,1,-1,1,0,1,-1,-1
