,tier,winner,first_kill,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,kill_advantage,gold_advantage,cs_advantage,damage_advantage,tower_advantage,plate_advantage,inhibitor_advantage,dragon_advantage,rift_advantage,baron_advantage
2780,GOLD,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,2544,18,4998,3,-4,0,2,-2,0
13882,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-16,-8448,-79,-9332,-5,0,0,-3,0,0
12718,GOLD,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,14,7887,74,13691,5,2,0,-1,1,0
737,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-17,-9773,-119,-13381,-3,0,0,-1,2,-1
6719,GOLD,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-7,4574,23,8827,4,-1,0,-3,0,0
7403,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-13,-6269,-68,-13775,-1,1,0,-1,2,0
15826,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-5,-1962,41,-7901,-2,1,0,-3,0,-1
10021,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-6,2163,76,2405,3,7,0,2,2,1
6524,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5,1328,-25,7289,3,2,0,-3,-2,0
15087,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,5387,71,15484,3,1,0,2,1,0
3267,GOLD,1.0,1.0,1.0,1.0,0.0,1.0,1.0,10,7304,85,10560,4,4,0,1,1,0
11696,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-18,-10695,-139,-2321,-3,-3,0,0,0,0
10207,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-16,-10379,-160,-30827,-4,-9,0,-3,0,0
17964,GOLD,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0,3164,114,17102,2,3,0,0,0,0
16178,GOLD,1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,3,4368,29,1888,0,-3,0,4,-2,0
22152,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,2,4260,13,11609,4,5,0,2,1,0
1298,GOLD,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,7,4311,21,26955,4,-3,1,-1,-1,0
26456,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,23,12951,194,11631,8,7,2,1,1,0
8467,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-3,817,27,-6831,-2,1,0,0,-1,1
14745,GOLD,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-6,1091,116,-16957,0,12,-1,3,1,0
8498,GOLD,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-20,-13012,-103,-24665,-7,-5,-1,-3,1,0
10890,GOLD,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,12,4784,-42,24758,5,5,0,1,-1,0
10941,GOLD,1.0,1.0,-1.0,1.0,0.0,1.0,1.0,14,8255,77,10118,2,-2,0,1,1,0
5572,GOLD,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,4,4091,-62,835,-1,0,0,0,-2,1
3160,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-4,-2191,-113,-3840,-2,-3,0,-3,1,0
8287,GOLD,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-10,-3360,-72,-9069,-1,-3,0,-2,1,0
2103,GOLD,1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,-7,1654,19,-2379,1,2,0,3,1,0
11341,GOLD,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,8,3872,-50,21528,-2,-1,0,-1,-2,1
9850,GOLD,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0,1322,124,-18335,-1,4,0,1,0,0
5976,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6,-6679,25,-4376,-3,-6,-1,-3,-2,-1
317,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,14,11275,150,8557,9,5,0,4,0,1
17931,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,9087,73,22579,7,3,1,1,1,1
21247,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-4,-5761,-46,5423,-5,0,-1,-1,0,0
4915,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,3,3723,-5,11019,0,5,0,3,-1,1
23155,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-11,-4372,79,-10561,-2,1,0,-1,-1,0
2926,GOLD,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,6,4162,-61,13898,0,-1,0,1,-2,1
4951,GOLD,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1,-6226,-86,-6622,-4,-6,0,-1,-1,-1
25426,GOLD,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-8,1174,93,448,-3,-6,0,-3,-1,0
3956,GOLD,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-2,-2646,-14,3182,-2,-6,0,1,2,0
23269,GOLD,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,3,4363,28,2930,-3,-5,0,1,-2,1
7166,GOLD,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-12,-1016,33,-3585,-4,-4,0,-1,-2,1
20809,GOLD,1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,0,3314,98,-1309,2,2,0,-1,0,0
6932,GOLD,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6,9048,207,5984,6,6,2,3,2,0
13680,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-3,-2633,132,-4547,0,-1,0,1,1,0
21039,GOLD,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,3,-1450,48,7007,1,-3,0,-1,-1,0
8968,GOLD,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-6,622,42,-4798,0,4,0,-1,-1,0
21227,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,3,-486,-45,7804,-1,-2,0,0,2,0
9249,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-5,-2096,8,-2445,0,2,0,3,0,0
12714,GOLD,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,10,5852,23,27865,2,-1,0,3,-1,1
3882,GOLD,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-4,-2870,9,6665,1,1,0,-3,1,0
4619,GOLD,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-8,-9910,17,-3238,-1,3,0,-1,-1,-1
10173,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,3,-5933,-28,-1427,-5,-5,0,-1,-1,0
13473,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30,14663,-16,12978,6,12,1,3,2,1
9910,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-2,3255,144,4405,3,2,0,3,1,-1
16547,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-13,-5951,-46,-20357,-4,-6,0,2,1,0
3648,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9,8902,124,11906,6,9,1,3,0,1
6935,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-15,-15115,-110,-21166,-4,-8,-1,-1,-2,-1
4693,GOLD,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,6,8053,156,22005,4,5,0,3,-1,0
1360,GOLD,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,-3,-2990,-51,3173,-1,1,0,-1,1,0
16734,GOLD,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,9,4746,66,2400,2,3,1,1,0,0
10605,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-9,1021,74,-29482,1,-1,0,-3,1,0
10976,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-4508,10,-15367,-1,-3,0,3,-1,0
13941,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-18,-14258,-176,-11143,-7,-10,-1,-1,-2,0
3236,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-2,-6129,-72,-23769,-3,1,0,2,1,-1
5458,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-10,-11289,-39,-10089,-2,0,0,0,0,-1
2643,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-10,-6431,-62,-3274,-2,-1,-1,-3,-1,0
2776,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-24,-11822,-87,-29367,-3,-4,0,-1,-1,0
9505,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4,-4459,-43,-2494,1,-4,0,-3,-2,0
118,GOLD,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,7,8649,117,21917,4,0,0,1,-1,0
14276,GOLD,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,0,4700,74,-5029,5,0,0,-2,0,0
23127,GOLD,1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,8,3569,-21,12213,-2,-1,0,-1,0,1
7261,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-9,-12591,-68,-10954,-7,-4,-1,-2,-1,-1
4106,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,3,6052,177,-10782,-1,5,0,2,0,1
10141,GOLD,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1,-2047,-2,-23667,-1,8,0,-2,0,0
6252,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,4,2572,122,-9293,-1,1,0,-1,-1,0
6029,GOLD,1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,9,5715,55,21894,4,0,1,1,-2,0
9795,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-6220,-68,7258,-4,-7,-1,-2,1,0
22447,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1,736,82,-11966,1,5,0,3,-1,0
7246,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-15,-7517,-11,-9451,-3,-10,0,-4,-2,-1
5952,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,12,12216,56,26278,7,6,1,3,0,1
4345,GOLD,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0,-2808,94,-6550,-4,-5,-1,1,-1,0
3107,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-9,-8141,-69,-20211,-4,-7,0,-1,-2,0
25914,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,14,5842,-61,-2456,4,7,1,2,2,0
15564,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-14,-5849,47,-15912,-6,-10,-2,-1,-1,-1
23466,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6,1408,127,-8783,2,0,0,-1,0,0
7841,GOLD,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-11,-3316,-13,-2455,-4,-7,-1,-2,-1,1
14808,GOLD,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-7,-1139,102,848,-2,6,0,4,0,0
3131,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-16,-10842,-82,-32950,-3,1,0,-2,-2,0
1662,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-2096,-53,-10330,0,0,0,1,-2,0
15089,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-10,-7873,-24,-40645,-9,-2,-2,-2,-1,0
4430,GOLD,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,3,2797,62,8930,0,-1,0,-3,-2,-1
9167,GOLD,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-2,-882,68,-5413,1,1,0,3,2,-1
5223,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-12,-5897,-10,-5838,-1,2,0,-2,-1,0
4837,GOLD,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-18,-10340,-41,-23993,-5,2,-2,-3,-1,0
24868,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,5050,83,4553,1,5,0,2,-1,0
2248,GOLD,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-11,-4831,21,-3227,4,5,1,2,0,-1
14028,GOLD,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-10,-5062,66,-16006,-4,-2,-1,-1,-2,0
10586,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,0.0,18,9202,-16,30589,3,1,1,3,0,0
9174,GOLD,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,6,6524,135,23243,2,8,0,2,-1,-1
13311,GOLD,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,7,7437,76,3478,5,5,0,1,1,0
9051,GOLD,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,4,5181,31,6770,1,-1,0,4,1,1
3550,GOLD,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,11,588,-72,2679,-1,-2,0,-2,0,0
23554,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,7,5281,69,197,3,8,0,2,0,0
6551,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-6,-4354,-2,-8876,-4,-2,-1,0,0,0
2032,GOLD,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-12,-5722,20,-7654,-2,-2,-1,-3,-2,0
566,GOLD,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,6,5555,20,-2127,4,0,1,2,0,0
25973,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,3837,7,5156,6,7,1,2,2,1
4498,GOLD,1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,14,10958,100,21717,4,5,0,1,2,0
1487,GOLD,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-5,-1668,75,-2364,-1,2,0,-1,-1,1
8180,GOLD,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,11,7805,-2,12470,4,4,1,1,1,0
16605,GOLD,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,21,15541,160,35768,7,8,1,4,2,0
13946,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,3,-2585,-99,-4290,-2,-4,0,-1,-1,0
8707,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,7,4511,-39,-6977,2,-5,0,1,-2,0
23996,GOLD,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0,1855,-15,8998,-1,-1,0,-3,-1,1
9447,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4,-750,-27,3989,0,-5,0,-1,0,0
5729,GOLD,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7,6756,100,-1945,4,6,0,4,1,0
11268,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-3,-2299,19,-5351,1,1,0,-1,1,0
1196,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-5,-2678,16,-10928,-3,0,0,-3,0,0
17082,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-15,-11893,-68,-24211,-7,-2,-1,-3,-2,-1
932,GOLD,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,11,10083,113,23564,3,3,0,3,0,0
24285,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-5,-4572,-71,-12962,-3,-1,0,-3,-1,0
24068,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,8,9327,82,14330,5,7,0,3,0,1
13342,GOLD,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,-14,-10195,-77,-13370,-3,-5,0,-1,0,0
8513,GOLD,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,5,3051,-31,9510,-1,-3,0,-1,2,1
1924,GOLD,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0,-2052,25,-3646,-1,-5,0,0,-1,0
110,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2,3674,51,27057,2,0,0,3,-1,0
2333,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,8,4859,26,27431,4,6,0,3,1,1
7481,GOLD,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-3,-5586,-31,-11543,0,-3,0,1,0,0
11726,GOLD,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-5,-3848,-115,-248,-2,1,0,-2,1,0
13655,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-9,-9243,6,-16000,-7,-6,-1,0,-1,0
16693,GOLD,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,10,4432,4,9537,2,0,1,3,0,0
1348,GOLD,1.0,1.0,1.0,1.0,0.0,1.0,1.0,15,8160,83,22820,6,4,0,3,1,0
20414,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-12,-4822,68,-14876,2,2,0,-1,-2,-1
11906,GOLD,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,-11,-11517,-147,-24724,-4,-4,-1,-1,-1,0
14141,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-7,1947,93,-6192,3,7,0,-2,1,0
12682,GOLD,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,-325,-24,-17023,0,-1,0,-3,0,0
18296,GOLD,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-4,-2123,-33,3175,-2,-3,0,-1,1,0
21730,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-2,121,1,6583,3,5,1,-1,1,0
128,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,9463,97,8233,1,4,0,3,1,1
2208,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,8,4736,149,19308,4,6,0,3,1,1
21164,GOLD,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-11,-8304,-108,-10205,-4,-1,0,-1,-1,0
8538,GOLD,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,6,5489,121,14625,5,1,1,-1,-2,-1
4426,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-16,-10474,-69,-17628,-7,-2,0,-2,-2,-1
19193,GOLD,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-2,-5202,0,-7756,0,4,0,1,2,0
16186,GOLD,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,-1742,-48,-4877,0,-3,0,0,0,0
10827,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-12,-7528,-156,-13502,-5,-10,0,0,0,0
18267,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-13,-9526,48,-11928,-8,-7,-1,-3,1,-1
13478,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-12,-9982,-64,-19152,-2,-2,0,-4,0,-1
5620,GOLD,1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,4,2333,65,-8500,-1,-2,0,1,1,0
2727,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,14,12806,62,13886,5,6,0,1,1,1
11401,GOLD,-1.0,1.0,1.0,-1.0,0.0,1.0,1.0,-15,-8601,-80,-23198,-5,3,0,-2,2,0
10887,GOLD,1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,19,13393,124,-4718,5,2,0,3,-2,0
10972,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9125,54,12947,6,10,0,0,2,1
20863,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-5,-3145,-73,-9138,-1,-1,0,-1,0,0
16261,GOLD,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,1,1865,-67,9526,1,-4,0,-1,-1,0
2048,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-10,-4306,32,-19212,-4,-7,0,-3,-1,0
3629,GOLD,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-1,-1918,-50,-8642,3,2,0,-3,0,-1
18905,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,6154,57,-1344,1,0,0,1,2,0
15614,GOLD,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2,605,83,-7156,2,8,-1,-1,0,0
7227,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-26,-11540,-117,-27144,-7,-7,0,-4,-1,0
22554,GOLD,1.0,1.0,-1.0,1.0,0.0,1.0,1.0,5,4467,134,4590,1,-1,1,3,1,0
11329,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,-33,-15006,-27,-45565,-7,-4,-2,-1,0,0
1836,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-2,-1684,-39,4914,1,4,0,1,1,0
18805,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,18,8337,-39,-5683,2,-3,0,2,-1,0
15609,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-4,1644,119,-1404,1,1,0,-1,0,0
6877,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,5210,102,2823,4,5,0,1,1,0
26484,GOLD,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,11,9044,75,15688,5,11,1,0,1,1
15168,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0,-4847,-73,-406,-3,-4,0,1,-1,0
8275,GOLD,1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,11,4112,67,12120,4,-2,1,2,0,0
6199,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-11,-5510,-16,-12978,-1,1,0,0,1,0
5440,GOLD,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-603,113,5248,0,-2,0,-2,-1,0
5430,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-3,-2557,-15,-5040,-1,1,0,1,1,-1
121,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-18,-11057,-46,-5098,-6,-5,-1,-2,-1,0
943,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-6,2772,139,5881,2,0,0,3,-1,0
977,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,5,-3083,-105,-1713,0,2,0,0,0,0
9236,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-7,2340,54,2948,1,5,0,1,2,0
3132,GOLD,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1,392,-18,-1195,-1,0,0,1,0,1
5467,GOLD,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,16,11521,232,22799,8,5,1,3,1,0
22666,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,6,-3619,-69,4618,-6,-4,-1,1,1,0
6215,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-11,-11249,-152,-12607,-6,-4,0,-2,-1,-1
18846,GOLD,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-6,-5769,-88,-13776,1,-8,0,2,2,-1
10033,GOLD,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-9,-3439,-23,-28462,0,-2,0,-4,-2,0
25225,GOLD,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-7,-2159,-10,-124,-3,0,0,-1,1,1
23404,GOLD,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-9,-6191,41,-5329,-6,-4,-1,1,-1,0
12955,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1,-2632,-154,-17368,-1,-7,0,-3,1,0
12680,GOLD,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-10,-4150,42,-1062,0,1,0,1,2,-1
25568,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,-507,-17,3611,-2,-2,0,3,-1,0
3360,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,10,818,-30,12816,1,-5,0,1,-1,1
12341,GOLD,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,13,8107,169,32790,2,6,0,1,0,0
2774,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,6,11920,100,13151,6,6,1,1,1,1
8278,GOLD,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,2,-3350,-107,2945,-4,-12,0,2,-1,1
7662,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,4,1587,30,310,0,0,0,-4,0,1
14526,GOLD,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,4,2150,52,11604,3,1,0,1,0,0
10369,GOLD,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2,-521,28,10551,2,7,0,-1,2,0
23912,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-5,-2429,-25,-28796,-2,-8,0,-3,-1,0
1061,GOLD,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,9,2474,-1,1966,2,-1,0,2,0,0
25154,GOLD,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,4,2163,9,-2396,1,4,0,-2,1,0
9706,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-11,-12512,-168,-24821,-7,-9,-1,-4,-1,0
20751,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-6,-1537,-41,-6975,-1,-2,0,-1,1,0
22264,GOLD,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-5,-2430,-35,-14744,-1,-6,0,-2,-1,0
7953,GOLD,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-9,-4094,-59,-13007,0,-4,0,3,1,0
11013,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,16,6582,22,-6196,0,-6,0,1,-1,1
18045,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-11,-7151,-107,-13314,-4,3,-1,-3,0,-1
3917,GOLD,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-3,-697,62,-8248,4,2,2,-2,2,-1
5730,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-3852,-24,4221,-6,-1,0,1,-1,-1
7544,GOLD,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1,1822,49,13210,2,4,0,1,1,-1
21649,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,8,4855,36,15712,2,-4,0,4,-1,0
5157,GOLD,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6,-9949,-169,-19530,-4,-9,0,-2,-2,0
10623,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-7,-4207,10,-13595,-2,-4,0,1,-1,0
20815,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-20,-11755,-25,-31283,-6,-6,-1,-3,-2,0
882,GOLD,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,29,10861,4,15145,6,4,2,0,0,0
