game_id,match_id,patch,starting_time,blue_team,red_team,winner,blue_total_gold,blue_inhibitors,blue_towers,blue_barons,blue_total_kills,blue_dragons,blue_total_cs,red_total_gold,red_inhibitors,red_towers,red_barons,red_total_kills,red_dragons,red_total_cs
105562822076218143,105562822076218142,11.5,2021-03-14 12:49:20,1907 Fenerbahçe Espor,Papara SuperMassive Blaze,,22490,0,0,0,3,0,474,24479,0,0,0,6,2,489
106269459011651826,106269459011651825,11.11,2021-06-12 11:06:10,fastPay Wildcats,1907 Fenerbahçe Espor,,22466,0,0,0,4,0,433,25589,0,1,0,4,2,524
106269459011717428,106269459011717427,11.11,2021-06-12 15:08:40,NASR ESPORTS,GALAKTICOS,,23998,0,1,0,3,1,479,24090,0,0,0,4,1,516
106269459011717402,106269459011717401,11.11,2021-06-12 12:02:40,Team Aurora,Beşiktaş,,25595,0,1,0,3,2,568,23815,0,1,0,1,0,524
106269459011783034,106269459011783033,11.11,2021-06-12 12:56:10,Galatasaray Espor,Dark Passage,,23711,0,1,0,2,0,498,22650,0,1,0,0,1,525
106269459011717386,106269459011717385,11.11,2021-06-12 14:02:30,Papara SuperMassive Blaze,5 Ronin,,21979,0,0,0,2,2,477,22005,0,0,0,3,0,505
106269459011783036,106269459011783035,11.11,2021-06-13 11:02:50,NASR ESPORTS,Dark Passage,,21890,0,0,0,3,0,458,27290,0,1,0,9,1,528
106269459011717416,106269459011717415,11.11,2021-06-13 11:55:40,GALAKTICOS,fastPay Wildcats,,24160,0,1,0,3,0,456,23402,0,0,0,2,2,507
106269459011782996,106269459011782995,11.11,2021-06-13 12:51:50,Papara SuperMassive Blaze,1907 Fenerbahçe Espor,,12897,0,0,0,1,1,274,11918,0,0,0,1,0,234
106269459011783014,106269459011783013,11.11,2021-06-13 14:04:50,Team Aurora,5 Ronin,5 Ronin,24698,0,1,0,5,1,491,21748,0,1,0,3,1,413
106269459011783022,106269459011783021,11.11,2021-06-13 14:56:20,Galatasaray Espor,Beşiktaş,,21048,0,0,0,0,0,457,21751,0,0,0,1,2,509
106269459011717398,106269459011717397,11.12,2021-06-19 11:10:20,NASR ESPORTS,Beşiktaş,,19683,0,0,0,0,0,468,19162,0,0,0,1,1,438
106269459011717406,106269459011717405,11.12,2021-06-19 12:11:30,GALAKTICOS,Dark Passage,,8138,0,0,0,1,0,149,8603,0,0,0,2,0,134
106269459011782998,106269459011782997,11.12,2021-06-19 13:15:50,1907 Fenerbahçe Espor,Team Aurora,,21906,0,0,0,5,0,421,23236,0,0,0,5,2,465
106269459011783008,106269459011783007,11.12,2021-06-19 14:09:00,5 Ronin,Galatasaray Espor,,23176,0,1,0,2,1,454,20475,0,0,0,2,0,448
106269459011848584,106269459011848583,11.12,2021-06-19 15:08:50,fastPay Wildcats,Papara SuperMassive Blaze,,21968,0,0,0,1,1,468,23916,0,1,0,2,1,481
106269459011717384,106269459011717383,11.12,2021-06-20 11:04:20,5 Ronin,NASR ESPORTS,,25204,0,1,0,2,0,532,23277,0,0,0,1,2,543
106269459011783030,106269459011783029,11.12,2021-06-20 12:02:00,Dark Passage,fastPay Wildcats,,24615,0,1,0,5,1,498,22949,0,0,0,2,1,508
106269459011783020,106269459011783019,11.12,2021-06-20 12:52:00,Beşiktaş,GALAKTICOS,,23496,0,1,0,2,2,515,20761,0,0,0,1,0,462
105562833913467204,105562833913467203,11.1,2021-01-23 04:24:10,V3 Esports,DetonatioN FocusMe,DetonatioN FocusMe,15931,0,0,0,2,0,319,15359,0,0,0,0,0,355
105562833913467200,105562833913467199,11.1,2021-01-23 05:50:00,Rascal Jester,DetonatioN FocusMe,DetonatioN FocusMe,26530,0,1,0,8,0,497,26111,0,1,0,7,2,478
105562833913467212,105562833913467211,11.1,2021-01-23 07:03:50,Sengoku Gaming,Rascal Jester,Rascal Jester,24018,0,1,0,3,2,479,22663,0,0,0,3,0,468
105562833913467216,105562833913467215,11.1,2021-01-23 08:16:30,V3 Esports,Sengoku Gaming,V3 Esports,17859,0,0,0,1,1,388,19296,0,1,0,1,1,393
105562833913401644,105562833913401643,11.1,2021-01-23 09:27:00,Burning Core,Fukuoka SoftBank HAWKS gaming,,21893,0,0,0,1,2,504,20940,0,0,0,1,0,495
105562833913401640,105562833913401639,11.1,2021-01-23 11:24:50,Crest Gaming Act,Burning Core,Burning Core,24889,0,0,0,5,1,532,24598,0,1,0,3,1,478
105562833913401628,105562833913401627,11.1,2021-01-23 12:19:30,AXIZ,Crest Gaming Act,Crest Gaming Act,24167,0,0,0,5,2,484,23268,0,0,0,6,0,457
105562833913401632,105562833913401631,11.1,2021-01-23 13:31:10,Fukuoka SoftBank HAWKS gaming,AXIZ,AXIZ,11002,0,0,0,0,0,228,11741,0,0,0,1,0,239
105562833913467194,105562833913467193,11.1,2021-01-31 04:21:30,Crest Gaming Act,Sengoku Gaming,Crest Gaming Act,22629,0,0,0,2,1,502,25896,0,2,0,4,0,517
105562833913467208,105562833913467207,11.1,2021-01-31 05:30:20,Sengoku Gaming,Fukuoka SoftBank HAWKS gaming,Sengoku Gaming,21816,0,0,0,0,0,516,24629,0,2,0,2,1,508
105562833913467188,105562833913401651,11.1,2021-01-31 06:44:40,DetonatioN FocusMe,Crest Gaming Act,DetonatioN FocusMe,24383,0,1,0,1,0,516,24124,0,1,0,3,2,522
105562833913467198,105562833913467197,11.1,2021-01-31 08:02:10,Fukuoka SoftBank HAWKS gaming,DetonatioN FocusMe,DetonatioN FocusMe,26865,0,2,0,7,0,481,23611,0,1,0,3,2,478
105562833913401646,105562833913401645,11.1,2021-01-31 09:09:00,Burning Core,Rascal Jester,Rascal Jester,22021,0,0,0,0,1,530,24028,0,1,0,0,1,545
105562833913401634,105562833913401633,11.1,2021-01-31 10:22:30,AXIZ,Rascal Jester,AXIZ,19091,0,0,0,3,0,392,20010,0,0,0,4,1,421
105562833913401638,105562833913401637,11.1,2021-01-31 11:47:10,V3 Esports,AXIZ,V3 Esports,23527,0,0,0,3,0,528,24472,0,1,0,1,2,549
105562833913401650,105562833913401649,11.1,2021-01-31 13:06:50,Burning Core,V3 Esports,V3 Esports,23213,0,0,0,2,1,528,23207,0,1,0,1,0,499
105562833913467210,105562833913467209,11.2,2021-02-06 04:21:40,Fukuoka SoftBank HAWKS gaming,V3 Esports,V3 Esports,22872,0,0,0,3,0,510,21894,0,0,0,1,1,472
105562833913467214,105562833913467213,11.2,2021-02-06 08:01:30,V3 Esports,Rascal Jester,Rascal Jester,25384,0,1,0,6,1,488,26619,0,1,0,6,0,529
105562833913401648,105562833913401647,11.2,2021-02-06 09:20:10,Sengoku Gaming,Burning Core,Sengoku Gaming,23523,0,0,0,5,0,483,26592,0,0,0,7,2,538
105562833913401642,105562833913401641,11.2,2021-02-06 10:30:10,Burning Core,DetonatioN FocusMe,DetonatioN FocusMe,24839,0,1,0,2,1,540,23045,0,0,0,1,1,542
105562833913401630,105562833913401629,11.2,2021-02-06 11:30:00,DetonatioN FocusMe,AXIZ,DetonatioN FocusMe,24207,0,0,0,5,1,498,22077,0,0,0,3,1,495
105562833913401636,105562833913401635,11.2,2021-02-06 12:40:30,AXIZ,Sengoku Gaming,AXIZ,20798,0,0,0,3,0,429,20190,0,0,0,3,2,435
105562833913467202,105562833913467201,11.2,2021-02-13 04:23:10,Sengoku Gaming,DetonatioN FocusMe,Sengoku Gaming,23421,0,0,0,2,0,505,23831,0,0,0,4,1,502
105562833913532770,105562833913532769,11.2,2021-02-13 05:40:30,DetonatioN FocusMe,Burning Core,DetonatioN FocusMe,27646,0,2,0,7,1,519,21980,0,0,0,2,1,479
105562833913401626,105562833913401625,11.2,2021-02-13 06:41:10,AXIZ,Burning Core,Burning Core,21356,0,0,0,3,1,466,23650,0,0,0,4,1,487
105562833913532764,105562833913532763,11.2,2021-02-13 07:54:00,Sengoku Gaming,AXIZ,Sengoku Gaming,24776,0,0,0,6,2,508,21461,0,0,0,2,0,453
105562833913467196,105562833913467195,11.2,2021-02-13 09:05:30,V3 Esports,Crest Gaming Act,V3 Esports,23162,0,0,0,1,0,515,21819,0,0,0,0,2,522
105562833913532784,105562833913532783,11.2,2021-02-13 10:19:00,Rascal Jester,Crest Gaming Act,Rascal Jester,23676,0,1,0,2,0,499,23531,0,0,0,5,2,496
105562833913467206,105562833913467205,11.2,2021-02-13 11:26:30,Rascal Jester,Fukuoka SoftBank HAWKS gaming,Rascal Jester,24052,0,0,0,5,1,459,22186,0,0,0,5,1,452
105562833913532802,105562833913532801,11.2,2021-02-13 12:37:20,V3 Esports,Fukuoka SoftBank HAWKS gaming,V3 Esports,23530,0,1,0,1,1,509,23566,0,0,0,2,1,547
106269757537700329,106269757537700328,11.12,2021-06-19 04:19:20,DetonatioN FocusMe,Rascal Jester,Rascal Jester,23052,0,0,0,1,0,516,24423,0,0,0,5,1,501
106269757537700299,106269757537700298,11.12,2021-06-19 05:26:10,Rascal Jester,AXIZ,Rascal Jester,23578,0,0,0,4,0,467,22264,0,0,0,3,2,503
106269757537700333,106269757537700332,11.12,2021-06-19 06:32:40,DetonatioN FocusMe,V3 Esports,V3 Esports,24833,0,1,0,2,0,507,22729,0,0,0,0,2,559
106269757537700303,106269757537700302,11.12,2021-06-19 07:47:20,AXIZ,V3 Esports,V3 Esports,22684,0,0,0,3,0,466,26472,0,1,0,6,2,502
106269757537700319,106269757537700318,11.12,2021-06-19 08:56:10,Crest Gaming Act,Fukuoka SoftBank HAWKS gaming,Crest Gaming Act,16051,0,0,0,1,0,332,18514,0,0,0,5,1,349
106269757537700337,106269757537700336,11.12,2021-06-19 10:23:20,Fukuoka SoftBank HAWKS gaming,Sengoku Gaming,Fukuoka SoftBank HAWKS gaming,24366,0,1,0,1,0,529,23707,0,0,0,0,1,557
106269757537700313,106269757537700312,11.12,2021-06-19 11:28:20,Burning Core,Sengoku Gaming,Sengoku Gaming,24026,0,1,0,3,1,483,23741,0,0,0,4,1,507
106269757537765897,106269757537765896,11.12,2021-06-19 12:48:10,Burning Core,Crest Gaming Act,Burning Core,26848,0,1,0,5,1,514,23935,0,1,0,1,1,492
106269757537700309,106269757537700308,11.12,2021-06-27 04:18:00,Burning Core,Fukuoka SoftBank HAWKS gaming,Fukuoka SoftBank HAWKS gaming,24365,0,1,0,4,1,488,23389,0,1,0,0,1,512
106269757537700297,106269757537700296,11.12,2021-06-27 05:46:00,Fukuoka SoftBank HAWKS gaming,AXIZ,AXIZ,13925,0,0,0,1,0,287,13839,0,0,0,2,1,276
106269757537700295,106269757537700294,11.12,2021-06-27 07:06:10,AXIZ,DetonatioN FocusMe,AXIZ,22048,0,0,0,5,1,429,25308,0,1,0,9,0,462
106269757537765899,106269757537765898,11.12,2021-06-27 08:20:00,DetonatioN FocusMe,Burning Core,DetonatioN FocusMe,22842,0,0,0,0,1,520,21389,0,0,0,0,1,502
106269757537700323,106269757537700322,11.12,2021-06-27 09:55:10,Sengoku Gaming,Crest Gaming Act,Crest Gaming Act,25607,0,1,0,5,0,494,22484,0,0,0,3,2,491
106269757537700325,106269757537700324,11.12,2021-06-27 11:11:40,Crest Gaming Act,V3 Esports,V3 Esports,22110,0,0,0,0,0,521,25134,0,1,0,5,2,490
106269757537700343,106269757537700342,11.12,2021-06-27 12:21:30,V3 Esports,Rascal Jester,Rascal Jester,23294,0,0,0,2,0,485,22051,0,0,0,2,2,489
106269757537700341,106269757537700340,11.12,2021-06-27 13:34:50,Rascal Jester,Sengoku Gaming,Rascal Jester,25718,0,1,0,4,0,518,20329,0,0,0,0,1,451
106269757537700315,106269757537700314,11.13,2021-07-03 04:16:40,V3 Esports,Burning Core,V3 Esports,12597,0,0,0,0,1,272,13728,0,0,0,3,0,261
106269757537700347,106269757537700346,11.13,2021-07-03 05:34:10,AXIZ,Burning Core,AXIZ,19136,0,0,0,4,1,377,18417,0,0,0,3,0,379
106269757537700301,106269757537700300,11.13,2021-07-03 07:00:30,AXIZ,Sengoku Gaming,AXIZ,25757,0,1,0,4,1,526,22932,0,0,0,3,1,477
106269757537700345,106269757537700344,11.13,2021-07-03 08:09:00,Sengoku Gaming,V3 Esports,V3 Esports,22757,0,0,0,0,0,527,21814,0,0,0,0,2,524
106269757537700335,106269757537700334,11.13,2021-07-03 09:34:20,Fukuoka SoftBank HAWKS gaming,Rascal Jester,Rascal Jester,27107,0,0,0,8,0,543,24571,0,0,0,7,1,499
106269757537700321,106269757537700320,11.13,2021-07-03 11:02:50,Rascal Jester,Crest Gaming Act,Crest Gaming Act,21096,0,0,0,2,0,471,19298,0,0,0,0,2,441
106269757537700317,106269757537700316,11.13,2021-07-03 12:39:50,Crest Gaming Act,DetonatioN FocusMe,DetonatioN FocusMe,21890,0,0,0,1,0,489,22706,0,0,0,3,1,501
106269757537765919,106269757537765918,11.13,2021-07-03 13:52:00,DetonatioN FocusMe,Fukuoka SoftBank HAWKS gaming,DetonatioN FocusMe,24844,0,1,0,3,1,521,21371,0,0,0,0,0,466
106269757537700305,106269757537700304,11.13,2021-07-10 04:16:00,Crest Gaming Act,Burning Core,Crest Gaming Act,23424,0,0,0,2,1,508,22708,0,0,0,1,1,515
106269757537700293,106269757537700292,11.13,2021-07-10 05:35:40,AXIZ,Crest Gaming Act,Crest Gaming Act,23083,0,0,0,3,2,506,22622,0,0,0,1,0,502
106269757537700311,106269757537700310,11.13,2021-07-10 06:53:50,Rascal Jester,Burning Core,Rascal Jester,22066,0,0,0,3,2,462,21835,0,0,0,4,0,449
106269757537765891,106269757537765890,11.13,2021-07-10 08:03:50,AXIZ,Rascal Jester,AXIZ,26027,0,0,0,7,0,501,22572,0,0,0,2,1,488
106269757537765925,106269757537765924,11.13,2021-07-10 09:37:30,DetonatioN FocusMe,V3 Esports,DetonatioN FocusMe,25251,0,0,0,6,0,505,23652,0,2,0,2,1,472
106269757537765931,106269757537765930,11.13,2021-07-10 10:45:30,Fukuoka SoftBank HAWKS gaming,V3 Esports,Fukuoka SoftBank HAWKS gaming,22079,0,0,0,0,1,526,24908,0,0,0,3,1,573
106269757537700331,106269757537700330,11.13,2021-07-10 12:00:40,DetonatioN FocusMe,Sengoku Gaming,DetonatioN FocusMe,14295,0,0,0,2,0,281,13626,0,0,0,1,1,284
106269757537765929,106269757537765928,11.13,2021-07-10 13:19:20,Sengoku Gaming,Fukuoka SoftBank HAWKS gaming,Fukuoka SoftBank HAWKS gaming,22696,0,0,0,0,0,545,23919,0,0,0,1,1,578
106269757537765927,106269757537765926,11.14,2021-07-24 04:19:20,Rascal Jester,Fukuoka SoftBank HAWKS gaming,Rascal Jester,14080,0,0,0,3,0,269,13429,0,0,0,1,1,292
106269757537765911,106269757537765910,11.14,2021-07-24 05:31:40,Fukuoka SoftBank HAWKS gaming,Crest Gaming Act,Fukuoka SoftBank HAWKS gaming,22673,0,0,0,1,2,523,23860,0,1,0,1,0,534
106269757537765917,106269757537765916,11.14,2021-07-24 06:51:10,V3 Esports,Crest Gaming Act,Crest Gaming Act,25618,0,1,0,7,0,473,22108,0,0,0,3,2,467
106269757537765935,106269757537765934,11.14,2021-07-24 08:02:00,Rascal Jester,V3 Esports,Rascal Jester,23334,0,0,0,6,0,461,25087,0,1,0,7,1,481
106269757537765893,106269757537765892,11.14,2021-07-24 09:14:20,AXIZ,Sengoku Gaming,Sengoku Gaming,23257,0,0,0,1,1,537,22755,0,0,0,1,1,525
106269757537765887,106269757537700350,11.14,2021-07-24 10:39:50,DetonatioN FocusMe,AXIZ,DetonatioN FocusMe,27094,0,2,0,6,0,486,20674,0,0,0,1,1,465
106269757537700307,106269757537700306,11.14,2021-07-24 11:44:20,Burning Core,DetonatioN FocusMe,DetonatioN FocusMe,19758,0,0,0,0,0,440,23482,0,1,0,6,1,442
106269757537765905,106269757537765904,11.14,2021-07-24 12:47:40,Burning Core,Sengoku Gaming,Sengoku Gaming,24174,0,0,0,1,0,568,22677,0,0,0,0,1,555
106269757537700339,106269757537700338,11.14,2021-07-25 04:17:50,V3 Esports,Fukuoka SoftBank HAWKS gaming,V3 Esports,23870,0,1,0,4,1,476,24222,0,1,0,4,0,468
106269757537765901,106269757537765900,11.14,2021-07-25 05:37:10,Fukuoka SoftBank HAWKS gaming,Burning Core,Fukuoka SoftBank HAWKS gaming,25940,0,2,0,4,2,533,21745,0,0,0,1,0,471
106269757537700291,106269757537700290,11.14,2021-07-25 06:41:40,AXIZ,Burning Core,AXIZ,26652,0,1,0,7,2,513,21939,0,0,0,3,0,463
106269757537765937,106269757537765936,11.14,2021-07-25 07:50:30,V3 Esports,Sengoku Gaming,V3 Esports,22525,0,0,0,2,0,501,23467,0,1,0,1,1,489
106269757537700349,106269757537700348,11.14,2021-07-25 09:03:20,Crest Gaming Act,AXIZ,AXIZ,24441,0,1,0,5,0,484,23610,0,0,0,3,2,518
106269757537765909,106269757537765908,11.14,2021-07-25 10:20:10,DetonatioN FocusMe,Crest Gaming Act,DetonatioN FocusMe,24523,0,0,0,5,0,507,23396,0,0,0,4,2,496
106269757537765933,106269757537765932,11.14,2021-07-25 11:34:50,Rascal Jester,Sengoku Gaming,Rascal Jester,25827,0,2,0,3,0,531,26125,0,1,0,6,2,502
106269757537765921,106269757537765920,11.14,2021-07-25 12:42:30,Rascal Jester,DetonatioN FocusMe,DetonatioN FocusMe,23802,0,1,0,2,0,509,22448,0,0,0,0,0,528
106269757537765915,106269757537765914,11.14,2021-07-31 04:17:30,Crest Gaming Act,Sengoku Gaming,Sengoku Gaming,21683,0,0,0,0,0,504,24309,0,0,0,3,2,555
106269757537765923,106269757537765922,11.14,2021-07-31 05:23:30,Sengoku Gaming,DetonatioN FocusMe,DetonatioN FocusMe,22256,0,0,0,2,1,483,27053,0,2,0,6,1,505
106269757537700327,106269757537700326,11.14,2021-07-31 06:35:10,Fukuoka SoftBank HAWKS gaming,DetonatioN FocusMe,DetonatioN FocusMe,25860,0,1,0,6,1,475,25190,0,4,0,2,0,460
106269757537765913,106269757537765912,11.14,2021-07-31 07:49:30,Crest Gaming Act,Rascal Jester,Rascal Jester,24842,0,1,0,6,1,427,26719,0,0,0,9,1,509
106269757537765889,106269757537765888,11.14,2021-07-31 09:04:20,AXIZ,Fukuoka SoftBank HAWKS gaming,Fukuoka SoftBank HAWKS gaming,21960,0,0,0,0,0,487,23825,0,0,0,2,2,543
106269757537765895,106269757537765894,11.14,2021-07-31 10:18:10,V3 Esports,AXIZ,AXIZ,21192,0,0,0,1,0,454,23132,0,1,0,2,2,477
106269757537765903,106269757537765902,11.14,2021-07-31 11:25:50,Burning Core,Rascal Jester,Rascal Jester,20483,0,1,0,0,1,455,18991,0,0,0,1,1,433
106269757537765907,106269757537765906,11.14,2021-07-31 12:51:20,Burning Core,V3 Esports,V3 Esports,20820,0,0,0,0,0,453,24960,0,1,0,7,1,440
106675612122774066,106675612122774065,11.14,2021-08-04 03:25:30,V3 Esports,AXIZ,AXIZ,21982,0,1,0,1,0,453,22820,0,0,0,3,1,491
106675488479994206,106675488479994205,11.14,2021-08-04 04:26:00,Rascal Jester,DetonatioN FocusMe,DetonatioN FocusMe,26685,0,2,0,7,0,515,23161,0,0,0,3,1,509
106620517421229325,106620517421229324,11.15,2021-08-08 09:19:40,AXIZ,Crest Gaming Act,AXIZ,23943,0,0,0,4,1,489,21371,0,0,0,1,1,497
106620517421229326,106620517421229324,11.15,2021-08-08 10:26:50,AXIZ,Crest Gaming Act,AXIZ,24440,0,0,0,6,0,509,23402,0,0,0,4,2,477
106620517421229327,106620517421229324,11.15,2021-08-08 11:30:10,Crest Gaming Act,AXIZ,AXIZ,23905,0,0,0,2,1,542,25667,0,1,0,5,0,507
106620517421229331,106620517421229330,11.15,2021-08-14 09:18:30,V3 Esports,Fukuoka SoftBank HAWKS gaming,V3 Esports,23344,0,0,0,1,1,525,23640,0,1,0,3,0,467
106620517421229332,106620517421229330,11.15,2021-08-14 10:31:30,Fukuoka SoftBank HAWKS gaming,V3 Esports,V3 Esports,22417,0,0,0,2,1,499,23065,0,0,0,4,0,458
106620517421229333,106620517421229330,11.15,2021-08-14 11:49:20,V3 Esports,Fukuoka SoftBank HAWKS gaming,V3 Esports,21213,0,0,0,1,0,459,22960,0,0,0,3,2,500
106620517421163783,106620517421163782,11.15,2021-08-21 09:16:10,DetonatioN FocusMe,Rascal Jester,DetonatioN FocusMe,22642,0,0,0,2,1,514,21436,0,0,0,0,0,490
106620517421229320,106620517421163782,11.15,2021-08-21 10:13:10,DetonatioN FocusMe,Rascal Jester,Rascal Jester,22835,0,0,0,0,1,537,24358,0,0,0,5,0,486
106620517421229321,106620517421163782,11.15,2021-08-21 11:29:30,DetonatioN FocusMe,Rascal Jester,Rascal Jester,23171,0,1,0,2,0,473,22192,0,0,0,2,1,499
106620517421229322,106620517421163782,11.15,2021-08-21 12:29:30,DetonatioN FocusMe,Rascal Jester,DetonatioN FocusMe,25129,0,0,0,7,0,493,21735,0,0,0,2,1,472
106620517421229323,106620517421163782,11.15,2021-08-21 13:22:10,DetonatioN FocusMe,Rascal Jester,Rascal Jester,22640,0,0,0,2,0,508,25682,0,1,0,6,2,506
105663539175401742,105663539175401741,11.3,2021-02-13 13:13:40,Unicorns of Love,Gambit Esports,,22239,0,0,0,3,1,457,22034,0,0,0,4,0,455
105663539175401732,105663539175401731,11.3,2021-02-13 14:12:30,Dragon Army,One Breath Gaming,One Breath Gaming,23678,0,1,0,1,0,517,25235,0,3,0,2,2,465
105663539175401714,105663539175401713,11.3,2021-02-13 15:08:50,CrowCrowd,Vega Squadron,CrowCrowd,21954,0,1,0,1,0,469,22541,0,1,0,1,2,487
105663539174484184,105663539174418647,11.3,2021-02-13 16:18:50,ROX,CTRL PLAY TEAM,,21975,0,0,0,2,2,469,22366,0,0,0,0,0,497
105663539175401700,105663539175401699,11.3,2021-02-14 13:17:20,Gambit Esports,ROX,,25078,0,2,0,1,2,536,21686,0,0,0,2,0,475
105663539175401702,105663539175401701,11.3,2021-02-14 14:09:10,CrowCrowd,CTRL PLAY TEAM,,15138,0,0,0,3,0,306,13699,0,0,0,1,1,285
105663539175401738,105663539175401737,11.3,2021-02-14 15:09:40,One Breath Gaming,Unicorns of Love,,21423,0,1,0,1,0,440,21850,0,0,0,3,2,479
105663539175401724,105663539175401723,11.3,2021-02-14 16:10:30,Dragon Army,Vega Squadron,Dragon Army,23819,0,1,0,4,2,480,21540,0,0,0,2,0,468
105663539175401698,105663539175401697,11.3,2021-02-20 13:17:20,Unicorns of Love,ROX,,21475,0,1,0,3,1,422,19516,0,0,0,4,0,378
105663539175401708,105663539175401707,11.3,2021-02-20 14:15:50,CTRL PLAY TEAM,One Breath Gaming,,20381,0,0,0,2,0,437,21089,0,1,0,5,2,381
105663539175401730,105663539175401729,11.3,2021-02-20 15:17:10,Vega Squadron,Gambit Esports,Gambit Esports,22156,0,0,0,3,2,477,24608,0,0,0,4,0,511
105663539175401716,105663539175401715,11.3,2021-02-20 16:08:00,Dragon Army,CrowCrowd,CrowCrowd,22356,0,0,0,2,1,491,23215,0,1,0,2,1,486
105663539175401712,105663539175401711,11.3,2021-02-21 13:15:00,CTRL PLAY TEAM,Gambit Esports,,22429,0,0,0,4,1,443,23482,0,1,0,2,1,491
105663539175401692,105663539175401691,11.3,2021-02-21 14:14:40,Vega Squadron,ROX,,19277,0,0,0,0,0,419,21072,0,0,0,4,2,436
105663539175401718,105663539175401717,11.3,2021-02-21 15:15:50,One Breath Gaming,CrowCrowd,One Breath Gaming,20700,0,0,0,1,1,456,21811,0,0,0,2,1,481
105663539175401734,105663539175401733,11.3,2021-02-21 16:26:00,Unicorns of Love,Dragon Army,,22112,0,0,0,0,0,498,22418,0,0,0,3,2,489
105663539175401726,105663539175401725,11.4,2021-02-27 13:19:30,Vega Squadron,One Breath Gaming,One Breath Gaming,24223,0,1,0,3,1,484,22898,0,1,0,0,0,537
105663539175401694,105663539175401693,11.4,2021-02-27 14:34:40,ROX,Dragon Army,,21884,0,1,0,0,0,474,21530,0,0,0,0,2,520
105663539175401722,105663539175401721,11.4,2021-02-27 15:30:50,Gambit Esports,CrowCrowd,CrowCrowd,22880,0,0,0,1,1,541,22293,0,0,0,1,0,501
105663539175401710,105663539175401709,11.4,2021-02-27 17:04:40,CTRL PLAY TEAM,Unicorns of Love,,20060,0,1,0,4,0,353,23144,0,1,0,8,1,421
105663539175401706,105663539175401705,11.4,2021-02-28 13:31:50,Dragon Army,CTRL PLAY TEAM,,24633,0,0,0,6,2,513,22473,0,0,0,2,0,498
105663539175401728,105663539175401727,11.4,2021-02-28 14:34:00,Unicorns of Love,Vega Squadron,,22583,0,0,0,3,0,482,19517,0,0,0,1,1,414
105663539175401740,105663539175401739,11.4,2021-02-28 15:27:30,One Breath Gaming,Gambit Esports,One Breath Gaming,25929,0,1,0,9,2,499,20330,0,0,0,1,0,415
105663539175401690,105663539175401689,11.4,2021-02-28 16:50:30,CrowCrowd,ROX,,2500,0,0,0,0,0,0,2500,0,0,0,0,0,0
105663539175401696,105663539175401695,11.4,2021-03-06 13:25:20,ROX,One Breath Gaming,,21100,0,1,0,1,0,423,21216,0,0,0,0,1,517
105663539175401704,105663539175401703,11.4,2021-03-06 14:22:20,CTRL PLAY TEAM,Vega Squadron,,21343,0,0,0,2,1,482,22999,0,0,0,4,1,490
105663539175401720,105663539175401719,11.4,2021-03-06 15:26:20,CrowCrowd,Unicorns of Love,,21300,0,0,0,2,2,416,23069,0,0,0,5,0,487
105663539175401736,105663539175401735,11.4,2021-03-06 16:37:20,Gambit Esports,Dragon Army,Gambit Esports,25164,0,1,0,5,1,514,22088,0,0,0,3,1,485
105663539175401744,105663539175401743,11.4,2021-03-07 13:19:30,CTRL PLAY TEAM,ROX,,22696,0,1,0,3,0,464,22120,0,0,0,6,1,437
105663539175467324,105663539175467323,11.4,2021-03-07 14:25:00,One Breath Gaming,Dragon Army,One Breath Gaming,27520,0,1,0,13,1,432,20783,0,0,0,3,1,436
105663539175401770,105663539175401769,11.4,2021-03-07 15:20:00,Vega Squadron,CrowCrowd,CrowCrowd,22685,0,1,0,1,0,463,24477,0,1,0,3,2,509
105663539175467334,105663539175467333,11.4,2021-03-07 16:16:00,Gambit Esports,Unicorns of Love,,17414,0,0,0,3,1,350,15883,0,0,0,0,0,352
105663539175467322,105663539175467321,11.5,2021-03-13 13:24:50,Gambit Esports,Vega Squadron,Gambit Esports,24817,0,0,0,7,2,492,23992,0,0,0,5,0,479
105663539175401764,105663539175401763,11.5,2021-03-13 14:19:00,One Breath Gaming,CTRL PLAY TEAM,,23434,0,0,0,4,1,487,20526,0,0,0,1,1,464
105663539175401754,105663539175401753,11.5,2021-03-13 15:07:40,ROX,Unicorns of Love,,20833,0,0,0,1,1,452,23328,0,0,0,3,1,500
105663539175467308,105663539175467307,11.5,2021-03-13 15:59:10,CrowCrowd,Dragon Army,CrowCrowd,25714,0,2,0,5,1,476,23263,0,0,0,5,1,444
105663539175401756,105663539175401755,11.5,2021-03-14 13:21:40,ROX,Gambit Esports,,22309,0,0,0,2,0,508,21534,0,0,0,0,2,526
105663539175401758,105663539175401757,11.5,2021-03-14 14:19:00,CTRL PLAY TEAM,CrowCrowd,,21590,0,0,0,2,0,480,24408,0,0,0,6,2,492
105663539175467330,105663539175467329,11.5,2021-03-14 15:18:10,Unicorns of Love,One Breath Gaming,,22548,0,0,0,3,0,470,21006,0,0,0,1,2,485
105663539175467316,105663539175467315,11.5,2021-03-14 16:23:00,Vega Squadron,Dragon Army,Dragon Army,22474,0,1,0,0,0,491,24117,0,0,0,3,2,554
105663539175401762,105663539175401761,11.5,2021-03-20 13:22:00,CTRL PLAY TEAM,Dragon Army,,17101,0,0,0,1,0,383,16671,0,1,0,0,1,331
